balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 0.96
4, 1.13
5, 1.09
6, 1.26
7, 1.44
8, 1.41
9, 1.7
10, 1.61
11, 1.74
12, 1.72
13, 1.79
14, 1.85
15, 1.9
16, 1.91
17, 2.11
18, 2.01
19, 2.11
20, 2.18
21, 2.11
22, 2.3
23, 2.43
24, 2.26
25, 2.4
26, 2.45
27, 2.49
28, 2.58
29, 2.57
30, 2.67
31, 2.64
32, 2.68
33, 2.64
34, 2.65
35, 2.7
36, 2.76
37, 2.76
38, 3.15
39, 2.82
40, 2.82
41, 2.87
42, 2.88
43, 2.99
44, 3.11
45, 3.07
46, 3.25
47, 3.04
48, 3.12
49, 3.26
50, 3.37
51, 3.36
52, 3.16
53, 3.3
54, 3.23
55, 3.52
56, 3.42
57, 3.25
58, 3.6
59, 3.37
60, 3.59
61, 3.67
62, 3.58
63, 3.75
64, 3.58
65, 3.41
66, 3.62
67, 3.71
68, 3.52
69, 3.72
70, 3.6
71, 3.53
72, 4.04
73, 3.94
74, 3.79
75, 3.84
76, 3.91
77, 3.9
78, 4.14
79, 3.85
80, 4
81, 3.99
82, 4.07
83, 3.87
84, 4
85, 3.98
86, 3.89
87, 4.19
88, 4.44
89, 4.38
90, 4.22
91, 4.43
92, 4.13
93, 4.34
94, 4.29
95, 4.34
96, 4.11
97, 4.11
98, 4.22
99, 4.54
100, 4.43
101, 4.45
102, 4.46
103, 4.48
104, 4.55
105, 4.66
106, 4.17
107, 4.56
108, 4.39
109, 4.78
110, 4.77
111, 4.72
112, 4.77
113, 4.46
114, 4.6
115, 4.66
116, 4.8
117, 4.94
118, 4.73
119, 4.91
120, 4.58
121, 4.85
122, 4.73
123, 4.68
124, 4.75
125, 4.97
126, 5.07
127, 4.82
128, 4.85
129, 5.18
130, 5
131, 4.83
132, 4.93
133, 5
134, 4.8
135, 4.83
136, 4.9
137, 4.92
138, 4.98
139, 4.89
140, 4.88
141, 4.92
142, 4.93
143, 4.99
144, 4.98
145, 5.01
146, 5.05
147, 4.92
148, 4.89
149, 5.04
150, 5.01
151, 4.93
152, 4.99
153, 4.72
154, 5.28
155, 5.06
156, 4.89
157, 4.83
158, 5.18
159, 4.99
160, 4.9
161, 4.77
162, 4.63
163, 4.94
164, 5.21
165, 5.08
166, 4.87
167, 4.86
168, 5.03
169, 5.05
170, 5.14
171, 5.18
172, 5.31
173, 5.19
174, 5.12
175, 5.26
176, 5.04
177, 5.15
178, 5.27
179, 5.03
180, 5.23
181, 5.02
182, 5.14
183, 5.17
184, 4.94
185, 5.23
186, 5.19
187, 4.92
188, 5.18
189, 5.49
190, 5.26
191, 5.03
192, 5.1
193, 5.31
194, 5.36
195, 5.37
196, 4.95
197, 5.21
198, 5.12
199, 5.56
200, 5.45
201, 5.13
202, 5.04
203, 5.39
204, 5.42
205, 5.21
206, 5.32
207, 5.42
208, 5.35
209, 5.56
210, 5.32
211, 5.36
212, 5.5
213, 5.09
214, 5.24
215, 5.33
216, 5.37
217, 5.51
218, 5.45
219, 5.19
220, 5.49
221, 5.49
222, 5.37
223, 5.58
224, 5.42
225, 5.37
226, 5.55
227, 5.66
228, 5.73
229, 5.51
230, 5.62
231, 5.42
232, 5.82
233, 5.48
234, 5.58
235, 5.58
236, 5.57
237, 5.64
238, 5.54
239, 5.52
240, 5.48
241, 5.72
242, 5.47
243, 5.58
244, 5.45
245, 5.49
246, 5.77
247, 5.75
248, 5.51
249, 5.44
250, 5.46
251, 5.83
252, 5.46
253, 5.43
254, 5.69
255, 5.5
256, 5.57
257, 5.36
258, 5.71
259, 5.68
260, 5.66
261, 5.55
262, 5.85
263, 5.76
264, 5.74
265, 5.74
266, 5.76
267, 5.62
268, 5.98
269, 6.02
