balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 1
4, 1.06
5, 1.23
6, 1.26
7, 1.37
8, 1.44
9, 1.51
10, 1.61
11, 1.71
12, 1.81
13, 1.86
14, 1.81
15, 2.02
16, 2.02
17, 2.02
18, 2.05
19, 2.1
20, 2.05
21, 2.29
22, 2.13
23, 2.24
24, 2.33
25, 2.38
26, 2.45
27, 2.53
28, 2.57
29, 2.68
30, 2.44
31, 2.59
32, 2.69
33, 2.62
34, 2.74
35, 2.76
36, 2.9
37, 2.86
38, 2.71
39, 2.89
40, 2.99
41, 2.93
42, 2.91
43, 3.05
44, 3.15
45, 3.13
46, 3.07
47, 3.22
48, 3.25
49, 3.24
50, 3.19
51, 3.18
52, 3.24
53, 3.35
54, 3.41
55, 3.39
56, 3.22
57, 3.51
58, 3.5
59, 3.42
60, 3.49
61, 3.67
62, 3.69
63, 3.59
64, 3.31
65, 3.61
66, 3.48
67, 3.57
68, 3.81
69, 3.62
70, 3.84
71, 3.74
72, 3.75
73, 3.6
74, 3.76
75, 3.93
76, 4
77, 3.91
78, 3.85
79, 3.86
80, 3.96
81, 4.04
82, 4.23
83, 3.98
84, 3.94
85, 4.2
86, 3.98
87, 4.19
88, 4.31
89, 4.15
90, 4.11
91, 4.2
92, 4.07
93, 4.27
94, 4.3
95, 4.38
96, 4.33
97, 4.15
98, 4.3
99, 4.51
100, 4.52
101, 4.3
102, 4.55
103, 4.26
104, 4.38
105, 4.48
106, 4.51
107, 4.54
108, 4.39
109, 4.69
110, 4.6
111, 4.73
112, 4.58
113, 4.65
114, 4.64
115, 4.7
116, 4.79
117, 4.68
118, 4.8
119, 4.69
120, 4.53
121, 5.2
122, 4.61
123, 5.1
124, 4.46
125, 4.68
126, 4.88
127, 4.93
128, 4.93
129, 4.94
130, 4.96
131, 4.91
132, 4.99
133, 4.97
134, 4.78
135, 5.41
136, 5.05
137, 5.29
138, 5.04
139, 4.97
140, 5.07
141, 5.25
142, 5.02
143, 5.14
144, 4.95
145, 5.13
146, 5.26
147, 5.02
148, 5.43
149, 5.2
150, 5.58
151, 5.27
152, 5.28
153, 5.29
154, 5.31
155, 5.18
156, 5.26
157, 5.68
158, 5.25
159, 5.32
160, 5.75
161, 5.38
162, 5.67
163, 5.69
164, 5.51
165, 5.58
166, 5.85
167, 5.38
168, 5.55
169, 5.62
170, 5.76
171, 5.56
172, 5.59
173, 5.47
174, 5.63
175, 5.53
176, 5.68
177, 5.76
178, 5.56
179, 5.63
180, 6.02
181, 5.57
182, 5.53
183, 5.67
184, 5.98
185, 5.81
186, 5.81
187, 5.69
188, 6.01
189, 5.98
190, 5.65
191, 5.96
192, 5.98
193, 5.86
194, 6.05
195, 6.08
196, 6.13
197, 6.05
198, 5.89
199, 6.06
200, 5.97
201, 5.99
202, 6.12
203, 5.71
204, 6.12
205, 6.03
206, 5.99
207, 6.15
208, 6.11
209, 6.39
210, 6.1
211, 6.16
212, 6.08
213, 6.41
214, 6.15
215, 6.36
216, 6.43
217, 6.26
218, 6.14
219, 6.23
220, 6.25
221, 6.41
222, 6.26
223, 6.64
224, 6.06
225, 6.39
226, 6.38
227, 6.61
228, 6.39
229, 6.48
230, 6.37
231, 6.65
232, 6.42
233, 6.24
234, 6.84
235, 6.69
236, 6.59
237, 6.55
238, 6.43
239, 6.28
240, 6.46
241, 6.49
242, 6.5
243, 6.92
244, 6.36
245, 6.66
246, 6.53
247, 6.55
248, 6.84
249, 6.4
250, 6.77
251, 6.55
252, 6.45
253, 6.88
254, 6.76
255, 6.48
256, 6.77
257, 7.06
258, 6.9
259, 6.49
260, 6.55
261, 6.79
262, 6.86
263, 6.66
264, 6.72
265, 6.67
266, 6.9
267, 7.02
268, 6.88
269, 7.04
