balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1.02
4, 1.07
5, 1.26
6, 1.3
7, 1.38
8, 1.36
9, 1.68
10, 1.64
11, 1.71
12, 1.75
13, 1.83
14, 1.81
15, 1.92
16, 1.87
17, 2.06
18, 2.14
19, 2.21
20, 2.09
21, 2.22
22, 2.32
23, 2.28
24, 2.29
25, 2.42
26, 2.4
27, 2.41
28, 2.66
29, 2.7
30, 2.55
31, 2.61
32, 2.58
33, 2.68
34, 2.82
35, 2.62
36, 2.66
37, 2.72
38, 2.79
39, 2.76
40, 2.92
41, 2.91
42, 2.84
43, 2.98
44, 3.05
45, 3.14
46, 3.02
47, 2.99
48, 3.24
49, 3.26
50, 3.17
51, 3.3
52, 3.18
53, 3.23
54, 3.26
55, 3.38
56, 3.18
57, 3.39
58, 3.2
59, 3.35
60, 3.41
61, 3.58
62, 3.48
63, 3.47
64, 3.5
65, 3.75
66, 3.59
67, 3.78
68, 3.76
69, 3.72
70, 3.75
71, 3.58
72, 3.74
73, 3.82
74, 3.74
75, 3.82
76, 3.73
77, 3.98
78, 3.75
79, 4.01
80, 4.03
81, 3.89
82, 3.95
83, 3.87
84, 4
85, 3.85
86, 4.15
87, 4
88, 4.1
89, 4.4
90, 4.03
91, 4.15
92, 4.2
93, 4.28
94, 4.23
95, 4.56
96, 4.43
97, 4.36
98, 4.56
99, 4.28
100, 4.41
101, 4.38
102, 4.62
103, 4.4
104, 4.39
105, 4.78
106, 4.33
107, 4.57
108, 4.56
109, 4.68
110, 4.73
111, 4.48
112, 4.6
113, 4.73
114, 4.52
115, 4.85
116, 4.49
117, 4.49
118, 4.57
119, 4.77
120, 4.92
121, 4.58
122, 4.8
123, 5.01
124, 4.85
125, 4.84
126, 4.75
127, 4.86
128, 4.7
129, 4.79
130, 5.04
131, 4.86
132, 4.9
133, 4.96
134, 4.99
135, 5.17
136, 5.21
137, 5.18
138, 5.07
139, 5
140, 5.06
141, 5.26
142, 5.04
143, 5.21
144, 5.14
145, 5.42
146, 5.06
147, 5.16
148, 5.29
149, 5.45
150, 5.66
151, 5.42
152, 5.45
153, 5.32
154, 5.41
155, 5.48
156, 5.33
157, 5.39
158, 5.27
159, 5.3
160, 5.69
161, 5.37
162, 5.49
163, 5.3
164, 5.31
165, 5.7
166, 5.5
167, 5.75
168, 5.65
169, 5.35
170, 5.63
171, 5.57
172, 5.62
173, 5.65
174, 5.76
175, 5.68
176, 5.67
177, 5.94
178, 5.7
179, 5.56
180, 5.87
181, 5.87
182, 5.51
183, 5.81
184, 5.52
185, 5.9
186, 6.08
187, 5.97
188, 6.01
189, 5.95
190, 5.9
191, 5.97
192, 5.91
193, 5.88
194, 6
195, 5.77
196, 6.14
197, 6.21
198, 5.83
199, 6.18
200, 5.97
201, 6.27
202, 6.21
203, 6.18
204, 6.17
205, 6.38
206, 6.2
207, 5.94
208, 6.26
209, 6.13
210, 6.18
211, 6.15
212, 6.2
213, 6.07
214, 5.95
215, 6.07
216, 6.17
217, 6.33
218, 6.61
219, 6.27
220, 6.57
221, 6.64
222, 6.56
223, 6.29
224, 6.63
225, 6.1
226, 6.52
227, 6.48
228, 6.62
229, 6.23
230, 6.26
231, 6.5
232, 6.7
233, 6.34
234, 6.66
235, 6.61
236, 6.47
237, 6.59
238, 6.76
239, 6.3
240, 6.63
241, 6.37
242, 6.9
243, 7.14
244, 6.44
245, 6.41
246, 6.66
247, 6.48
248, 6.3
249, 6.81
250, 6.91
251, 6.72
252, 6.42
253, 6.9
254, 6.65
255, 7.03
256, 6.72
257, 6.62
258, 6.83
259, 6.9
260, 6.69
261, 6.89
262, 6.87
263, 6.94
264, 6.81
265, 6.83
266, 6.44
267, 6.78
268, 6.75
269, 7.07
