balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 0.96
4, 1.01
5, 1.16
6, 1.39
7, 1.34
8, 1.36
9, 1.57
10, 1.72
11, 1.74
12, 1.74
13, 1.78
14, 1.83
15, 1.92
16, 2.09
17, 1.96
18, 2.03
19, 2.1
20, 2.31
21, 2.21
22, 2.19
23, 2.25
24, 2.44
25, 2.42
26, 2.3
27, 2.52
28, 2.46
29, 2.4
30, 2.54
31, 2.57
32, 2.66
33, 2.67
34, 2.65
35, 2.77
36, 2.78
37, 2.79
38, 3.01
39, 2.86
40, 2.93
41, 2.85
42, 2.96
43, 3.01
44, 3.07
45, 3.01
46, 2.97
47, 3.08
48, 3.23
49, 3.27
50, 3.25
51, 3.15
52, 3.18
53, 3.48
54, 3.43
55, 3.29
56, 3.5
57, 3.51
58, 3.44
59, 3.38
60, 3.67
61, 3.52
62, 3.58
63, 3.41
64, 3.67
65, 3.66
66, 3.64
67, 3.59
68, 3.89
69, 3.81
70, 3.77
71, 3.58
72, 3.92
73, 3.83
74, 3.95
75, 3.86
76, 3.91
77, 4.01
78, 3.98
79, 3.93
80, 3.85
81, 4.14
82, 4.09
83, 3.85
84, 3.83
85, 4.07
86, 4.08
87, 4.1
88, 4.08
89, 4.2
90, 4.18
91, 4.16
92, 4.37
93, 4.22
94, 4.37
95, 4.27
96, 4.31
97, 4.14
98, 4.19
99, 4.32
100, 4.44
101, 4.4
102, 4.18
103, 4.58
104, 4.61
105, 4.47
106, 4.23
107, 4.58
108, 4.57
109, 4.6
110, 4.4
111, 4.44
112, 4.5
113, 4.7
114, 4.6
115, 4.68
116, 4.48
117, 4.42
118, 4.73
119, 4.7
120, 4.73
121, 4.79
122, 4.87
123, 4.64
124, 4.84
125, 4.78
126, 4.98
127, 4.63
128, 4.87
129, 4.68
130, 4.94
131, 5.1
132, 4.97
133, 4.95
134, 4.84
135, 5.07
136, 4.92
137, 4.69
138, 5.16
139, 4.87
140, 5.02
141, 5.18
142, 5.23
143, 5.07
144, 5.06
145, 5.21
146, 5.13
147, 5.17
148, 5.1
149, 4.94
150, 5.24
151, 5.21
152, 5.34
153, 5.31
154, 5.24
155, 5.14
156, 5.24
157, 5.25
158, 5.49
159, 5.34
160, 5.24
161, 5.24
162, 5.55
163, 5.68
164, 5.64
165, 5.58
166, 5.4
167, 5.39
168, 5.58
169, 5.52
170, 5.66
171, 5.69
172, 5.71
173, 5.82
174, 5.35
175, 5.38
176, 5.84
177, 5.72
178, 5.58
179, 5.65
180, 5.77
181, 5.93
182, 5.8
183, 5.74
184, 5.59
185, 5.67
186, 5.59
187, 6.02
188, 5.74
189, 5.87
190, 5.83
191, 5.82
192, 5.96
193, 5.89
194, 5.75
195, 5.91
196, 5.79
197, 5.9
198, 6.14
199, 6.02
200, 6.1
201, 6.26
202, 5.91
203, 5.75
204, 6.24
205, 6.41
206, 6.27
207, 6.09
208, 6.07
209, 6.13
210, 6.03
211, 6.19
212, 6.05
213, 6.07
214, 6.03
215, 6.53
216, 6.28
217, 5.86
218, 6.1
219, 6.4
220, 6.01
221, 6.27
222, 6.21
223, 6.51
224, 6.21
225, 6.27
226, 6.56
227, 6.28
228, 6.47
229, 6.58
230, 6.32
231, 6.41
232, 6.5
233, 6.31
234, 6.62
235, 6.55
236, 6.44
237, 6.5
238, 6.74
239, 6.57
240, 6.47
241, 6.62
242, 6.81
243, 6.5
244, 6.48
245, 6.73
246, 6.91
247, 6.8
248, 6.85
249, 6.74
250, 6.5
251, 6.62
252, 7.07
253, 6.71
254, 6.6
255, 6.68
256, 6.96
257, 6.87
258, 7.08
259, 6.77
260, 7.02
261, 6.98
262, 6.98
263, 6.69
264, 6.88
265, 6.83
266, 6.74
267, 6.67
268, 6.74
