balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1.05
4, 1.04
5, 1.07
6, 1.25
7, 1.45
8, 1.51
9, 1.56
10, 1.65
11, 1.76
12, 1.77
13, 1.82
14, 1.83
15, 1.92
16, 1.91
17, 1.91
18, 2.03
19, 2.11
20, 2.1
21, 2.15
22, 2.21
23, 2.36
24, 2.35
25, 2.4
26, 2.6
27, 2.45
28, 2.47
29, 2.59
30, 2.62
31, 2.55
32, 2.61
33, 2.68
34, 2.57
35, 2.73
36, 2.78
37, 2.8
38, 2.84
39, 3
40, 2.83
41, 2.92
42, 3.01
43, 3.11
44, 3
45, 3.01
46, 3.14
47, 3.13
48, 3.35
49, 3.18
50, 3.21
51, 3.39
52, 3.24
53, 3.44
54, 3.45
55, 3.05
56, 3.31
57, 3.3
58, 3.43
59, 3.42
60, 3.44
61, 3.49
62, 3.55
63, 3.61
64, 3.49
65, 3.71
66, 3.54
67, 3.63
68, 3.6
69, 3.52
70, 3.72
71, 3.84
72, 3.98
73, 3.64
74, 3.64
75, 3.78
76, 3.94
77, 3.83
78, 3.73
79, 4.13
80, 4.09
81, 4.21
82, 3.77
83, 3.93
84, 4.25
85, 3.89
86, 4.13
87, 3.98
88, 4.14
89, 3.99
90, 4.16
91, 4.08
92, 4.06
93, 4.38
94, 4.25
95, 4.37
96, 4.25
97, 4.17
98, 4.33
99, 4.37
100, 4.39
101, 4.54
102, 4.53
103, 4.23
104, 4.51
105, 4.35
106, 4.52
107, 4.43
108, 4.45
109, 4.47
110, 4.66
111, 4.52
112, 4.7
113, 4.66
114, 4.87
115, 4.69
116, 4.87
117, 4.67
118, 4.6
119, 4.78
120, 4.83
121, 4.87
122, 5
123, 4.78
124, 4.9
125, 4.91
126, 5.05
127, 4.91
128, 4.91
129, 4.81
130, 4.86
131, 4.89
132, 4.98
133, 4.84
134, 5.14
135, 5.04
136, 4.94
137, 4.96
138, 5.23
139, 5.32
140, 5.08
141, 5.08
142, 5.07
143, 5.01
144, 4.84
145, 5.18
146, 5.3
147, 5.31
148, 5.03
149, 5.21
150, 5.52
151, 5.22
152, 5.23
153, 5.09
154, 5.43
155, 5.28
156, 5.22
157, 5.57
158, 5.3
159, 4.96
160, 5.4
161, 5.13
162, 4.99
163, 5.26
164, 5.21
165, 5.12
166, 5.21
167, 5.13
168, 5.03
169, 5.41
170, 5.22
171, 5.21
172, 4.88
173, 5.12
174, 5.02
175, 5.06
176, 5.13
177, 4.85
178, 4.9
179, 5.06
180, 4.96
181, 4.83
182, 5.16
183, 5.15
184, 4.8
185, 5.05
186, 5.07
187, 4.83
188, 4.64
189, 4.94
190, 5
191, 5.01
192, 4.92
193, 4.84
194, 4.61
195, 4.94
196, 4.9
197, 4.84
198, 4.92
199, 4.69
200, 4.84
201, 5.11
202, 4.7
203, 4.84
204, 4.79
205, 4.79
206, 4.92
207, 4.87
208, 4.99
209, 4.6
210, 4.99
211, 5.05
212, 4.68
213, 5.01
214, 4.95
215, 4.74
216, 4.75
217, 4.88
218, 4.81
219, 4.95
220, 4.95
221, 4.83
222, 4.7
223, 5.15
224, 4.9
225, 4.79
226, 4.82
227, 4.94
228, 4.99
229, 4.9
230, 4.92
231, 4.65
232, 4.86
233, 4.81
234, 4.84
235, 4.72
236, 4.66
237, 5.22
238, 4.93
239, 4.89
240, 4.94
241, 4.75
242, 4.62
243, 5.04
244, 4.73
245, 5.07
246, 4.94
247, 4.99
248, 5
249, 4.78
250, 4.94
251, 4.99
252, 4.81
253, 4.86
254, 4.89
255, 5
256, 4.82
257, 5.06
258, 4.98
259, 4.87
260, 4.9
261, 5.08
262, 5.07
263, 5.15
264, 5.03
265, 4.92
266, 5.29
267, 5.22
268, 4.8
269, 5.06
270, 5.2
