balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1
4, 1.12
5, 1.15
6, 1.36
7, 1.31
8, 1.5
9, 1.6
10, 1.63
11, 1.66
12, 1.7
13, 1.77
14, 1.84
15, 1.89
16, 1.89
17, 2.01
18, 2.14
19, 2.17
20, 2.11
21, 2.16
22, 2.4
23, 2.23
24, 2.26
25, 2.51
26, 2.47
27, 2.43
28, 2.58
29, 2.53
30, 2.65
31, 2.58
32, 2.65
33, 2.83
34, 2.66
35, 2.78
36, 2.82
37, 2.85
38, 2.8
39, 2.91
40, 2.88
41, 2.96
42, 3.05
43, 2.97
44, 2.92
45, 3
46, 3.1
47, 3.11
48, 3.01
49, 3.17
50, 3.17
51, 3.32
52, 3.17
53, 3.58
54, 3.12
55, 3.44
56, 3.25
57, 3.45
58, 3.39
59, 3.34
60, 3.38
61, 3.6
62, 3.68
63, 3.56
64, 3.6
65, 3.54
66, 3.72
67, 3.68
68, 3.64
69, 3.76
70, 3.92
71, 3.8
72, 3.85
73, 3.71
74, 3.82
75, 3.87
76, 3.73
77, 4.01
78, 3.97
79, 4.03
80, 4.07
81, 3.9
82, 3.91
83, 3.91
84, 4.05
85, 4.04
86, 4.17
87, 3.88
88, 4.15
89, 4.05
90, 4.17
91, 4.22
92, 4.19
93, 4.29
94, 4.34
95, 4.2
96, 4.18
97, 4.34
98, 4.39
99, 4.36
100, 4.35
101, 4.65
102, 4.42
103, 4.49
104, 4.43
105, 4.33
106, 4.58
107, 4.53
108, 4.82
109, 4.46
110, 4.63
111, 4.64
112, 4.4
113, 4.6
114, 4.63
115, 4.61
116, 4.8
117, 4.88
118, 4.64
119, 4.69
120, 4.79
121, 4.72
122, 4.73
123, 4.81
124, 5.04
125, 4.82
126, 4.56
127, 4.81
128, 4.9
129, 4.92
130, 4.9
131, 4.93
132, 5.03
133, 5.03
134, 4.92
135, 5.09
136, 4.97
137, 5.14
138, 5.04
139, 5.16
140, 5.17
141, 5.1
142, 5.19
143, 5.13
144, 5.25
145, 5.35
146, 5.2
147, 5.26
148, 5.51
149, 5.25
150, 5.62
151, 5.36
152, 5.3
153, 5.35
154, 5.43
155, 5.57
156, 5.51
157, 5.42
158, 5.8
159, 5.44
160, 5.3
161, 5.61
162, 5.37
163, 5.29
164, 5.48
165, 5.41
166, 5.14
167, 5.42
168, 5.63
169, 5.35
170, 6.01
171, 5.48
172, 5.56
173, 5.73
174, 5.46
175, 5.36
176, 5.65
177, 5.74
178, 5.92
179, 5.49
180, 5.72
181, 6.26
182, 5.65
183, 5.65
184, 5.73
185, 5.61
186, 5.9
187, 5.92
188, 5.98
189, 5.84
190, 5.92
191, 6.19
192, 5.71
193, 5.87
194, 5.86
195, 6.03
196, 5.9
197, 5.61
198, 6.02
199, 6.2
200, 5.97
201, 6.08
202, 5.79
203, 6.37
204, 6.12
205, 6.1
206, 6.15
207, 5.97
208, 6.16
209, 6.09
210, 6.13
211, 6.31
212, 6.23
213, 6.21
214, 6.21
215, 6.15
216, 6.27
217, 6.04
218, 5.98
219, 6.37
220, 6.21
221, 6.24
222, 6.25
223, 6.64
224, 6.44
225, 6.21
226, 6.14
227, 6.36
228, 6.08
229, 6.34
230, 6.5
231, 6.34
232, 6.4
233, 6.48
234, 6.18
235, 6.41
236, 6.83
237, 6.62
238, 6.58
239, 6.2
240, 6.77
241, 6.99
242, 6.3
243, 6.61
244, 6.49
245, 6.57
246, 6.56
247, 6.73
248, 6.57
249, 6.51
250, 6.5
251, 6.77
252, 6.78
253, 6.64
254, 6.74
255, 7.01
256, 6.63
257, 6.82
258, 6.65
259, 6.77
260, 6.56
261, 6.91
262, 6.69
263, 6.73
264, 7.07
265, 6.71
266, 6.95
267, 6.89
268, 6.85
269, 6.73
