balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 1.05
4, 1.1
5, 1.18
6, 1.25
7, 1.5
8, 1.54
9, 1.61
10, 1.64
11, 1.69
12, 1.68
13, 1.82
14, 1.92
15, 1.98
16, 1.95
17, 1.91
18, 1.97
19, 2.08
20, 2.08
21, 2.24
22, 2.26
23, 2.18
24, 2.43
25, 2.45
26, 2.43
27, 2.39
28, 2.56
29, 2.59
30, 2.46
31, 2.71
32, 2.65
33, 2.74
34, 2.72
35, 2.69
36, 2.75
37, 2.92
38, 2.81
39, 2.97
40, 2.84
41, 2.91
42, 2.86
43, 2.96
44, 3.01
45, 3.12
46, 2.95
47, 3.14
48, 3.12
49, 3.08
50, 3.24
51, 3.24
52, 3.17
53, 3.36
54, 3.15
55, 3.29
56, 3.35
57, 3.4
58, 3.36
59, 3.47
60, 3.48
61, 3.54
62, 3.36
63, 3.69
64, 3.56
65, 3.97
66, 3.79
67, 3.74
68, 3.64
69, 3.66
70, 3.78
71, 3.84
72, 3.7
73, 3.69
74, 3.76
75, 3.82
76, 3.95
77, 3.74
78, 3.96
79, 3.85
80, 3.69
81, 4.19
82, 3.92
83, 3.97
84, 4.04
85, 4.03
86, 4.12
87, 4.1
88, 4.07
89, 4.15
90, 3.91
91, 4.15
92, 4.27
93, 4.12
94, 4.23
95, 4.18
96, 4.32
97, 4.13
98, 4.2
99, 4.57
100, 4.25
101, 4.58
102, 4.48
103, 4.33
104, 4.52
105, 4.49
106, 4.5
107, 4.7
108, 4.43
109, 4.63
110, 4.48
111, 4.56
112, 4.55
113, 4.66
114, 4.6
115, 4.66
116, 4.74
117, 4.89
118, 4.73
119, 4.87
120, 4.8
121, 4.91
122, 4.79
123, 4.67
124, 4.85
125, 5.11
126, 4.89
127, 4.82
128, 4.89
129, 4.86
130, 4.91
131, 4.98
132, 4.94
133, 4.84
134, 4.81
135, 4.77
136, 4.9
137, 5.23
138, 5.28
139, 5.14
140, 4.97
141, 5.21
142, 5.11
143, 5.05
144, 5.09
145, 5.19
146, 5.06
147, 5.27
148, 5.41
149, 5.29
150, 4.97
151, 4.91
152, 5.6
153, 5.25
154, 5.55
155, 5.38
156, 5.31
157, 5.44
158, 5.68
159, 5.38
160, 5.54
161, 5.59
162, 5.41
163, 5.48
164, 5.29
165, 5.56
166, 5.81
167, 5.46
168, 5.36
169, 5.53
170, 5.88
171, 5.47
172, 5.77
173, 5.43
174, 5.81
175, 5.61
176, 5.78
177, 5.81
178, 5.34
179, 5.92
180, 5.64
181, 5.68
182, 5.5
183, 5.5
184, 5.71
185, 6.07
186, 5.89
187, 5.93
188, 5.68
189, 5.89
190, 6.03
191, 5.87
192, 5.97
193, 5.66
194, 6.03
195, 5.71
196, 6.03
197, 5.93
198, 6.13
199, 5.78
200, 6.21
201, 5.97
202, 6.01
203, 6
204, 6
205, 5.93
206, 6.11
207, 6.09
208, 5.95
209, 5.98
210, 6.22
211, 5.96
212, 5.97
213, 6.31
214, 6.25
215, 6.18
216, 6.51
217, 6.16
218, 6.46
219, 6.33
220, 6.38
221, 6.27
222, 6.45
223, 6.47
224, 6.19
225, 6.39
226, 6.48
227, 6.54
228, 6.23
229, 6.35
230, 6.44
231, 6.31
232, 6.27
233, 6.34
234, 6.65
235, 6.41
236, 6.69
237, 6.25
238, 6.6
239, 6.49
240, 6.62
241, 6.56
242, 6.77
243, 6.49
244, 6.42
245, 6.62
246, 7.01
247, 6.42
248, 6.79
249, 6.93
250, 6.43
251, 6.76
252, 6.86
253, 6.64
254, 6.87
255, 6.95
256, 6.94
257, 6.85
258, 6.8
259, 6.47
260, 7.32
261, 6.77
262, 6.58
263, 6.79
264, 7.01
265, 6.78
266, 7
267, 6.87
268, 6.87
269, 7.14
