balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.94
4, 1.07
5, 1.19
6, 1.26
7, 1.42
8, 1.36
9, 1.57
10, 1.57
11, 1.63
12, 1.73
13, 1.84
14, 1.9
15, 1.94
16, 1.87
17, 2.01
18, 1.96
19, 2.08
20, 2.23
21, 2.18
22, 2.16
23, 2.32
24, 2.38
25, 2.38
26, 2.46
27, 2.4
28, 2.44
29, 2.46
30, 2.4
31, 2.72
32, 2.52
33, 2.68
34, 2.52
35, 2.82
36, 2.75
37, 3.02
38, 3.03
39, 2.83
40, 2.77
41, 2.92
42, 3.02
43, 3.05
44, 2.98
45, 3.09
46, 3.2
47, 2.95
48, 3.05
49, 3.06
50, 3.37
51, 3.46
52, 3.38
53, 3.34
54, 3.25
55, 3.13
56, 3.53
57, 3.48
58, 3.33
59, 3.45
60, 3.44
61, 3.5
62, 3.5
63, 3.53
64, 3.53
65, 3.53
66, 3.59
67, 3.84
68, 3.78
69, 3.86
70, 3.85
71, 3.8
72, 3.82
73, 3.83
74, 3.76
75, 3.83
76, 3.7
77, 3.93
78, 3.97
79, 3.85
80, 3.83
81, 3.89
82, 3.88
83, 3.98
84, 3.84
85, 4.06
86, 4.25
87, 4.09
88, 4.13
89, 4.1
90, 3.9
91, 4
92, 4.24
93, 4.08
94, 4.16
95, 4.12
96, 4.1
97, 4.62
98, 4.39
99, 4.35
100, 4.17
101, 4.47
102, 4.49
103, 4.41
104, 4.49
105, 4.46
106, 4.69
107, 4.38
108, 4.59
109, 4.51
110, 4.49
111, 4.54
112, 4.59
113, 4.92
114, 4.78
115, 4.65
116, 4.77
117, 4.61
118, 5.02
119, 4.79
120, 4.68
121, 4.77
122, 4.63
123, 4.79
124, 4.69
125, 4.95
126, 5.08
127, 5.02
128, 4.86
129, 4.72
130, 4.8
131, 4.93
132, 4.92
133, 5.02
134, 4.89
135, 4.95
136, 5.01
137, 5.2
138, 4.97
139, 5.12
140, 4.83
141, 5.09
142, 5.22
143, 5.17
144, 5.11
145, 4.95
146, 5.08
147, 5.08
148, 5.47
149, 5.26
150, 5.19
151, 5.17
152, 5.43
153, 5.21
154, 5.37
155, 5.31
156, 5.52
157, 5.22
158, 5.4
159, 5.44
160, 5.28
161, 5.43
162, 5.22
163, 5.4
164, 5.62
165, 5.46
166, 5.35
167, 5.36
168, 5.38
169, 5.74
170, 5.62
171, 5.23
172, 5.39
173, 5.92
174, 5.66
175, 5.5
176, 6.01
177, 5.53
178, 5.51
179, 5.63
180, 5.62
181, 5.74
182, 5.79
183, 5.61
184, 5.65
185, 5.6
186, 5.94
187, 5.92
188, 5.72
189, 5.66
190, 5.97
191, 5.84
192, 6.13
193, 5.75
194, 5.99
195, 6.41
196, 5.73
197, 5.76
198, 5.99
199, 6.11
200, 6.39
201, 5.92
202, 6.04
203, 5.98
204, 6.4
205, 6.05
206, 6.22
207, 6.22
208, 5.96
209, 6.06
210, 6.11
211, 6.14
212, 6.02
213, 6.24
214, 6.37
215, 5.89
216, 5.98
217, 6.27
218, 6.44
219, 6.5
220, 5.86
221, 6.3
222, 6.62
223, 6.36
224, 6.29
225, 6.23
226, 6.59
227, 6.31
228, 6.58
229, 6.44
230, 6.26
231, 6.38
232, 6.62
233, 6.35
234, 6.28
235, 6.41
236, 6.54
237, 6.62
238, 6.85
239, 6.61
240, 6.29
241, 6.62
242, 6.4
243, 6.78
244, 7.01
245, 6.54
246, 6.35
247, 6.56
248, 6.46
249, 6.43
250, 6.39
251, 7.11
252, 7.12
253, 6.73
254, 6.6
255, 6.74
256, 6.77
257, 6.83
258, 6.58
259, 6.84
260, 6.92
261, 7
262, 6.56
263, 6.72
264, 6.79
265, 6.95
266, 6.95
267, 7.01
268, 6.75
269, 7.15
