balls,averageMaxLoad
0, 0
1, 0.96
2, 0.97
3, 0.99
4, 1.06
5, 1.17
6, 1.35
7, 1.25
8, 1.5
9, 1.55
10, 1.7
11, 1.81
12, 1.7
13, 1.77
14, 1.99
15, 1.99
16, 1.85
17, 2.05
18, 2.02
19, 1.96
20, 2.23
21, 2.18
22, 2.26
23, 2.29
24, 2.27
25, 2.38
26, 2.48
27, 2.49
28, 2.56
29, 2.67
30, 2.7
31, 2.54
32, 2.62
33, 2.68
34, 2.66
35, 2.75
36, 2.81
37, 2.77
38, 2.84
39, 2.88
40, 2.8
41, 2.75
42, 2.89
43, 3.18
44, 3
45, 2.93
46, 3.19
47, 3.02
48, 3.18
49, 3.06
50, 3.2
51, 3.25
52, 3.2
53, 3.48
54, 3.21
55, 3.45
56, 3.44
57, 3.36
58, 3.37
59, 3.55
60, 3.6
61, 3.55
62, 3.59
63, 3.52
64, 3.56
65, 3.54
66, 3.63
67, 3.73
68, 3.69
69, 3.61
70, 3.7
71, 3.68
72, 3.8
73, 3.75
74, 3.78
75, 3.68
76, 3.9
77, 3.76
78, 3.89
79, 3.83
80, 4.07
81, 4.15
82, 4.07
83, 3.88
84, 4.18
85, 3.93
86, 4.16
87, 4.06
88, 4.26
89, 4.1
90, 4.35
91, 4.24
92, 4.28
93, 4.09
94, 4.17
95, 4.31
96, 4.26
97, 4.47
98, 4.53
99, 4.5
100, 4.22
101, 4.37
102, 4.6
103, 4.47
104, 4.51
105, 4.41
106, 4.42
107, 4.7
108, 4.57
109, 4.58
110, 4.63
111, 4.65
112, 4.59
113, 4.47
114, 4.47
115, 4.63
116, 4.78
117, 4.81
118, 4.77
119, 4.7
120, 4.95
121, 4.87
122, 4.67
123, 4.69
124, 4.77
125, 4.87
126, 5.07
127, 4.99
128, 4.77
129, 5.18
130, 5.02
131, 4.9
132, 4.93
133, 5.04
134, 4.98
135, 5.12
136, 4.9
137, 4.96
138, 5.15
139, 5.19
140, 5.03
141, 5.3
142, 5.21
143, 5.17
144, 5.29
145, 5.22
146, 5.12
147, 5.1
148, 5.08
149, 5.34
150, 5.34
151, 5.28
152, 5.16
153, 5.33
154, 5.55
155, 5.26
156, 5.39
157, 5.42
158, 5.65
159, 5.33
160, 5.43
161, 5.31
162, 5.51
163, 5.49
164, 5.6
165, 5.57
166, 5.26
167, 5.61
168, 5.89
169, 5.79
170, 5.61
171, 5.9
172, 5.72
173, 5.65
174, 5.51
175, 5.64
176, 6
177, 5.76
178, 5.56
179, 5.69
180, 5.87
181, 5.76
182, 5.79
183, 5.79
184, 6.09
185, 5.59
186, 5.9
187, 5.77
188, 5.66
189, 5.58
190, 5.74
191, 5.71
192, 5.95
193, 5.87
194, 5.68
195, 5.93
196, 6.05
197, 6.05
198, 5.98
199, 6.19
200, 5.91
201, 5.75
202, 5.88
203, 5.99
204, 6.28
205, 6.29
206, 5.96
207, 6.01
208, 6.19
209, 6.14
210, 6.2
211, 6.25
212, 6.09
213, 6.26
214, 6.13
215, 6.2
216, 6.23
217, 6.29
218, 6.39
219, 6.08
220, 6.27
221, 6.23
222, 6.28
223, 6.42
224, 6.25
225, 6.94
226, 6.49
227, 6.4
228, 6.84
229, 6.52
230, 6.26
231, 6.41
232, 6.27
233, 6.36
234, 6.75
235, 6.32
236, 6.56
237, 6.53
238, 6.45
239, 6.61
240, 6.78
241, 6.23
242, 6.63
243, 6.51
244, 6.59
245, 6.59
246, 6.6
247, 6.62
248, 6.87
249, 6.41
250, 6.52
251, 7.01
252, 6.58
253, 6.79
254, 6.89
255, 7.12
256, 6.57
257, 6.91
258, 6.56
259, 6.32
260, 6.66
261, 6.71
262, 6.89
263, 7.04
264, 6.82
265, 6.46
266, 6.84
267, 6.94
268, 6.76
269, 6.8
