balls,averageMaxLoad
0, 0
1, 0.96
2, 0.93
3, 0.96
4, 1.09
5, 1.1
6, 1.29
7, 1.35
8, 1.48
9, 1.48
10, 1.59
11, 1.63
12, 1.88
13, 1.84
14, 1.89
15, 1.88
16, 2
17, 1.96
18, 2.06
19, 2.13
20, 2.12
21, 2.11
22, 2.12
23, 2.32
24, 2.35
25, 2.46
26, 2.38
27, 2.45
28, 2.42
29, 2.63
30, 2.56
31, 2.52
32, 2.74
33, 2.71
34, 2.67
35, 2.7
36, 2.8
37, 2.8
38, 2.98
39, 2.99
40, 3.1
41, 3.03
42, 2.88
43, 2.92
44, 2.9
45, 3.09
46, 3.09
47, 3.15
48, 3.19
49, 3.07
50, 3.22
51, 3.28
52, 3.34
53, 3.32
54, 3.43
55, 3.27
56, 3.45
57, 3.49
58, 3.53
59, 3.48
60, 3.58
61, 3.72
62, 3.75
63, 3.52
64, 3.52
65, 3.48
66, 3.61
67, 3.67
68, 3.82
69, 3.72
70, 3.6
71, 3.53
72, 3.83
73, 3.75
74, 3.75
75, 3.89
76, 4.02
77, 4.09
78, 3.85
79, 4.06
80, 3.91
81, 4.03
82, 3.95
83, 3.97
84, 3.94
85, 4.09
86, 3.95
87, 4.08
88, 4.14
89, 4.04
90, 4.14
91, 3.99
92, 4.37
93, 4.2
94, 4.32
95, 4.27
96, 4.44
97, 4.14
98, 4.31
99, 4.36
100, 4.62
101, 4.36
102, 4.52
103, 4.47
104, 4.45
105, 4.63
106, 4.46
107, 4.59
108, 4.3
109, 4.66
110, 4.53
111, 4.62
112, 4.8
113, 4.54
114, 4.42
115, 4.7
116, 4.66
117, 4.97
118, 4.68
119, 4.88
120, 4.55
121, 4.67
122, 5.09
123, 4.84
124, 4.76
125, 4.87
126, 4.8
127, 4.94
128, 4.74
129, 4.88
130, 4.76
131, 5.06
132, 4.86
133, 5.08
134, 5.14
135, 4.88
136, 5.17
137, 5.07
138, 5.05
139, 5.02
140, 5.1
141, 5.36
142, 5.18
143, 5.09
144, 5.31
145, 5.14
146, 5.15
147, 5.33
148, 5.01
149, 5.27
150, 5.23
151, 5.14
152, 5.48
153, 5.31
154, 4.95
155, 5.29
156, 5.67
157, 5.15
158, 5.35
159, 5.14
160, 5.5
161, 5.6
162, 5.6
163, 5.39
164, 5.82
165, 5.4
166, 5.85
167, 5.57
168, 5.56
169, 5.44
170, 5.77
171, 5.66
172, 5.82
173, 5.66
174, 5.66
175, 5.51
176, 5.86
177, 5.56
178, 5.79
179, 5.47
180, 5.9
181, 5.89
182, 5.69
183, 5.93
184, 5.55
185, 5.91
186, 5.52
187, 5.68
188, 5.68
189, 5.77
190, 5.69
191, 5.99
192, 5.95
193, 6.01
194, 5.88
195, 5.76
196, 6.27
197, 6.1
198, 5.87
199, 6.03
200, 5.91
201, 5.82
202, 6.02
203, 5.89
204, 5.96
205, 6.05
206, 6.13
207, 6.34
208, 6.09
209, 5.81
210, 6.12
211, 6.01
212, 5.8
213, 6.25
214, 6.44
215, 6.15
216, 6.25
217, 6.27
218, 6.27
219, 6.19
220, 6.32
221, 6.22
222, 6.37
223, 6.15
224, 6.48
225, 6.5
226, 6.15
227, 6.46
228, 6.32
229, 6.45
230, 6.22
231, 6.45
232, 6.57
233, 6.57
234, 6.41
235, 6.24
236, 6.58
237, 6.7
238, 6.6
239, 6.16
240, 6.33
241, 6.61
242, 6.62
243, 6.75
244, 6.25
245, 6.35
246, 6.41
247, 6.72
248, 6.58
249, 6.25
250, 6.87
251, 7.23
252, 6.63
253, 6.79
254, 6.71
255, 6.89
256, 6.48
257, 6.69
258, 6.59
259, 7.01
260, 6.7
261, 6.55
262, 6.98
263, 7.19
264, 6.79
265, 6.74
266, 6.93
267, 6.67
268, 6.74
269, 6.92
