balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 1.02
4, 1.01
5, 1.17
6, 1.29
7, 1.31
8, 1.48
9, 1.64
10, 1.64
11, 1.65
12, 1.78
13, 1.94
14, 1.92
15, 1.87
16, 1.97
17, 2.05
18, 2.04
19, 1.98
20, 2.17
21, 2.3
22, 2.27
23, 2.23
24, 2.24
25, 2.4
26, 2.52
27, 2.5
28, 2.45
29, 2.47
30, 2.64
31, 2.69
32, 2.71
33, 2.49
34, 2.66
35, 2.69
36, 2.73
37, 2.81
38, 2.81
39, 2.86
40, 2.87
41, 2.89
42, 2.91
43, 3.13
44, 3.07
45, 3.15
46, 3.27
47, 3.05
48, 3.11
49, 3.27
50, 3.12
51, 3.21
52, 3.21
53, 3.2
54, 3.26
55, 3.21
56, 3.23
57, 3.47
58, 3.22
59, 3.34
60, 3.53
61, 3.46
62, 3.53
63, 3.62
64, 3.59
65, 3.65
66, 3.79
67, 3.55
68, 3.79
69, 3.93
70, 3.51
71, 3.7
72, 3.92
73, 3.9
74, 4.12
75, 4.07
76, 3.77
77, 3.92
78, 4
79, 3.96
80, 3.87
81, 4.06
82, 4.24
83, 3.97
84, 4.11
85, 4.01
86, 4.03
87, 4.05
88, 4.06
89, 4.13
90, 4.22
91, 4.24
92, 4.24
93, 4.32
94, 4.4
95, 4.29
96, 4.35
97, 4.26
98, 4.38
99, 4.21
100, 4.35
101, 4.21
102, 4.52
103, 4.31
104, 4.72
105, 4.47
106, 4.64
107, 4.39
108, 4.38
109, 4.6
110, 4.52
111, 4.45
112, 4.49
113, 4.68
114, 4.68
115, 4.6
116, 4.44
117, 4.35
118, 4.57
119, 4.5
120, 4.41
121, 4.52
122, 4.57
123, 4.33
124, 4.45
125, 4.92
126, 4.71
127, 4.47
128, 4.64
129, 4.47
130, 4.77
131, 4.66
132, 4.73
133, 4.52
134, 4.65
135, 4.34
136, 4.7
137, 4.47
138, 4.66
139, 4.47
140, 4.59
141, 4.54
142, 4.53
143, 4.79
144, 4.56
145, 4.87
146, 4.63
147, 4.69
148, 4.44
149, 4.69
150, 4.79
151, 4.76
152, 4.69
153, 4.83
154, 4.47
155, 4.77
156, 4.79
157, 4.72
158, 4.82
159, 4.86
160, 4.63
161, 4.87
162, 4.89
163, 5.15
164, 4.86
165, 4.98
166, 5.06
167, 4.78
168, 4.88
169, 4.82
170, 5.36
171, 4.85
172, 5.1
173, 4.51
174, 5.05
175, 4.88
176, 4.98
177, 5.22
178, 4.96
179, 5.18
180, 5.21
181, 4.76
182, 4.74
183, 4.82
184, 4.84
185, 5.11
186, 4.97
187, 5.01
188, 5.05
189, 4.9
190, 4.95
191, 5.15
192, 5.09
193, 5.13
194, 5.18
195, 5.03
196, 5.17
197, 5.31
198, 5.24
199, 5.09
200, 5.29
201, 4.99
202, 5.2
203, 5.43
204, 5.29
205, 5.11
206, 5.07
207, 5.12
208, 5.29
209, 5.11
210, 5.39
211, 5.38
212, 5.12
213, 5.21
214, 5.25
215, 5.29
216, 5.07
217, 5.36
218, 5.28
219, 5.15
220, 5
221, 5.24
222, 5.31
223, 5.22
224, 5.18
225, 5.33
226, 5.15
227, 5.46
228, 5.23
229, 5.39
230, 5.11
231, 5.19
232, 5.18
233, 5.11
234, 5.59
235, 5.21
236, 5.39
237, 5.1
238, 5.26
239, 5.4
240, 5.28
241, 5.25
242, 5.3
243, 5.2
244, 5.43
245, 5.42
246, 5.39
247, 5.47
248, 5.35
249, 5.34
250, 5.47
251, 5.42
252, 5.44
253, 5.32
254, 5.07
255, 5.13
256, 5.14
257, 5.47
258, 5.24
259, 5.38
260, 5.49
261, 5.5
262, 5.34
263, 5.31
264, 5.47
265, 5.64
266, 5.51
267, 5.48
268, 5.51
269, 5.4
