balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 1.02
4, 1.08
5, 1.18
6, 1.19
7, 1.35
8, 1.55
9, 1.53
10, 1.62
11, 1.67
12, 1.71
13, 1.85
14, 1.84
15, 1.84
16, 1.89
17, 2.13
18, 2.07
19, 1.99
20, 2.18
21, 2.27
22, 2.3
23, 2.2
24, 2.41
25, 2.32
26, 2.39
27, 2.48
28, 2.52
29, 2.58
30, 2.49
31, 2.51
32, 2.53
33, 2.66
34, 2.82
35, 2.77
36, 2.81
37, 2.72
38, 2.76
39, 2.84
40, 2.85
41, 3.08
42, 2.98
43, 3.15
44, 3.19
45, 3.08
46, 3.2
47, 3.13
48, 3.25
49, 3.08
50, 3.04
51, 3.25
52, 3.06
53, 3.32
54, 3.37
55, 3.3
56, 3.5
57, 3.29
58, 3.42
59, 3.47
60, 3.34
61, 3.5
62, 3.52
63, 3.6
64, 3.44
65, 3.68
66, 3.73
67, 3.68
68, 3.71
69, 3.84
70, 3.85
71, 3.76
72, 3.87
73, 3.81
74, 3.91
75, 3.92
76, 3.89
77, 3.94
78, 3.89
79, 4.06
80, 3.99
81, 3.91
82, 3.99
83, 3.97
84, 3.88
85, 4
86, 4.01
87, 3.96
88, 3.95
89, 3.94
90, 4.12
91, 3.9
92, 4.06
93, 3.85
94, 4.08
95, 3.99
96, 4.13
97, 4.21
98, 4.02
99, 4.1
100, 4.08
101, 3.91
102, 4.04
103, 3.86
104, 4.06
105, 3.96
106, 3.96
107, 4.16
108, 4.32
109, 4.12
110, 4.17
111, 4.25
112, 4.46
113, 4.39
114, 4.12
115, 4.32
116, 4.23
117, 4.14
118, 4.31
119, 4.26
120, 4.27
121, 4.28
122, 4.14
123, 4.26
124, 4.36
125, 4.27
126, 4.42
127, 4.38
128, 4.37
129, 4.31
130, 4.24
131, 4.75
132, 4.47
133, 4.33
134, 4.35
135, 4.48
136, 4.77
137, 4.34
138, 4.54
139, 4.45
140, 4.49
141, 4.5
142, 4.46
143, 4.65
144, 4.18
145, 4.49
146, 4.69
147, 4.5
148, 4.71
149, 4.73
150, 4.39
151, 4.57
152, 4.57
153, 4.57
154, 4.55
155, 4.8
156, 4.72
157, 4.51
158, 4.49
159, 4.59
160, 4.43
161, 4.77
162, 4.75
163, 4.86
164, 4.41
165, 4.99
166, 4.8
167, 4.61
168, 4.63
169, 4.55
170, 4.68
171, 4.53
172, 4.66
173, 4.6
174, 5.03
175, 4.76
176, 4.73
177, 4.68
178, 4.94
179, 4.77
180, 5.04
181, 4.66
182, 4.66
183, 4.81
184, 4.79
185, 4.82
186, 4.95
187, 4.76
188, 4.63
189, 4.88
190, 4.67
191, 5.05
192, 4.69
193, 4.78
194, 5
195, 5.21
196, 5.15
197, 4.92
198, 4.77
199, 4.82
200, 5.13
201, 4.94
202, 4.99
203, 4.83
204, 4.98
205, 4.81
206, 5.01
207, 4.96
208, 5.06
209, 5.13
210, 5.03
211, 5.06
212, 5.09
213, 5.01
214, 5.14
215, 5.26
216, 5.15
217, 5.19
218, 5.19
219, 5.1
220, 5.35
221, 5.19
222, 4.87
223, 4.99
224, 5.15
225, 5.22
226, 5.01
227, 5.09
228, 4.8
229, 5.02
230, 5.33
231, 5.08
232, 5.15
233, 5.03
234, 4.93
235, 5.16
236, 5.07
237, 5.04
238, 5.04
239, 5.06
240, 5.05
241, 5.05
242, 5.24
243, 5.07
244, 5.01
245, 5.32
246, 5
247, 4.96
248, 5.01
249, 5.24
250, 5.1
251, 4.95
252, 5.29
253, 4.98
254, 5.19
255, 5.13
256, 5.46
257, 5.02
258, 5.09
259, 5.06
260, 5.23
261, 5.15
262, 5.26
263, 5.34
264, 5.25
265, 5.2
266, 5.34
267, 5.2
268, 5.1
269, 5.36
