balls,averageMaxLoad
0, 0
1, 0.96
2, 0.97
3, 1.01
4, 1.09
5, 1.15
6, 1.34
7, 1.36
8, 1.49
9, 1.58
10, 1.64
11, 1.74
12, 1.75
13, 1.89
14, 1.86
15, 1.9
16, 1.97
17, 1.99
18, 1.99
19, 2.03
20, 2.24
21, 2.16
22, 2.17
23, 2.19
24, 2.44
25, 2.38
26, 2.45
27, 2.37
28, 2.49
29, 2.52
30, 2.51
31, 2.67
32, 2.75
33, 2.73
34, 2.64
35, 2.69
36, 2.87
37, 3.01
38, 2.82
39, 2.88
40, 2.81
41, 2.94
42, 3.03
43, 3.01
44, 2.93
45, 3.1
46, 3.06
47, 3.3
48, 3.23
49, 3.09
50, 3.2
51, 3.31
52, 3.15
53, 3.3
54, 3.29
55, 3.33
56, 3.38
57, 3.38
58, 3.41
59, 3.53
60, 3.62
61, 3.53
62, 3.37
63, 3.53
64, 3.65
65, 3.44
66, 3.64
67, 3.72
68, 3.71
69, 3.66
70, 3.63
71, 3.72
72, 4
73, 3.78
74, 3.81
75, 3.85
76, 3.86
77, 3.67
78, 4.02
79, 4.01
80, 3.92
81, 3.98
82, 4
83, 4
84, 4.09
85, 3.95
86, 4.06
87, 4.13
88, 4.01
89, 4.17
90, 4.16
91, 4.32
92, 4.23
93, 4.2
94, 4.4
95, 4.25
96, 4.25
97, 4.3
98, 4.27
99, 4.43
100, 4.4
101, 4.34
102, 4.49
103, 4.43
104, 4.48
105, 4.44
106, 4.7
107, 4.67
108, 4.7
109, 4.65
110, 4.58
111, 4.62
112, 4.75
113, 4.48
114, 4.52
115, 4.71
116, 4.86
117, 4.76
118, 4.84
119, 4.71
120, 4.81
121, 4.95
122, 4.62
123, 4.53
124, 5.07
125, 4.72
126, 4.9
127, 4.83
128, 4.91
129, 4.82
130, 5.24
131, 4.99
132, 4.55
133, 5.31
134, 4.89
135, 4.91
136, 5.48
137, 5.27
138, 5.17
139, 5.13
140, 5.15
141, 5.24
142, 5.24
143, 5.1
144, 4.97
145, 4.98
146, 5.2
147, 5.65
148, 5.2
149, 5.3
150, 5.33
151, 5.52
152, 5.33
153, 5.56
154, 5.35
155, 5.31
156, 5.39
157, 5.73
158, 5.44
159, 5.24
160, 5.41
161, 5.74
162, 5.59
163, 5.53
164, 5.36
165, 5.49
166, 5.47
167, 5.37
168, 5.39
169, 5.44
170, 5.83
171, 5.8
172, 5.4
173, 5.63
174, 5.87
175, 5.61
176, 5.51
177, 5.59
178, 5.63
179, 5.43
180, 6.07
181, 5.54
182, 5.59
183, 5.54
184, 5.82
185, 5.8
186, 5.86
187, 5.76
188, 5.95
189, 5.75
190, 5.83
191, 6.12
192, 6.12
193, 5.88
194, 5.74
195, 6.23
196, 6.14
197, 5.86
198, 6.03
199, 6.17
200, 6.08
201, 6.25
202, 6.09
203, 5.94
204, 6.09
205, 6.1
206, 6.02
207, 5.85
208, 5.88
209, 5.88
210, 6.18
211, 6.5
212, 6.15
213, 6.12
214, 6.08
215, 5.98
216, 6.07
217, 5.83
218, 6.06
219, 6.14
220, 5.99
221, 6.13
222, 5.87
223, 5.93
224, 6.27
225, 5.96
226, 6.49
227, 5.87
228, 6.18
229, 6.26
230, 5.91
231, 5.99
232, 5.96
233, 6.06
234, 6.08
235, 5.72
236, 6.28
237, 6.03
238, 6
239, 5.96
240, 5.82
241, 5.84
242, 5.83
243, 5.86
244, 6.13
245, 6.09
246, 6.05
247, 6.08
248, 5.94
249, 6.13
250, 6
251, 6.27
252, 6.09
253, 6.38
254, 6.1
255, 6.08
256, 6.02
257, 6.05
258, 6
259, 6.1
260, 6.17
261, 6.19
262, 6.12
263, 6.33
264, 6.26
265, 5.77
266, 5.9
267, 6.14
268, 5.91
269, 6.06
270, 6.4
