balls,averageMaxLoad
0, 0
1, 0.96
2, 0.99
3, 0.97
4, 1.04
5, 1.1
6, 1.15
7, 1.41
8, 1.55
9, 1.51
10, 1.64
11, 1.75
12, 1.77
13, 1.8
14, 1.76
15, 1.9
16, 2.11
17, 1.95
18, 2.1
19, 2.1
20, 2.12
21, 2.14
22, 2.17
23, 2.3
24, 2.28
25, 2.47
26, 2.4
27, 2.49
28, 2.48
29, 2.46
30, 2.61
31, 2.65
32, 2.67
33, 2.59
34, 2.68
35, 2.73
36, 2.82
37, 2.74
38, 2.92
39, 2.92
40, 2.85
41, 2.97
42, 2.9
43, 2.91
44, 3.03
45, 2.97
46, 3.08
47, 3.25
48, 3.13
49, 3.28
50, 3.37
51, 3.34
52, 3.16
53, 3.26
54, 3.4
55, 3.42
56, 3.38
57, 3.18
58, 3.43
59, 3.39
60, 3.55
61, 3.59
62, 3.63
63, 3.56
64, 3.51
65, 3.69
66, 3.72
67, 3.65
68, 3.72
69, 3.71
70, 3.79
71, 3.71
72, 3.71
73, 3.82
74, 3.82
75, 3.82
76, 3.79
77, 4.01
78, 3.94
79, 3.97
80, 3.86
81, 3.72
82, 3.89
83, 3.94
84, 4.23
85, 3.88
86, 3.99
87, 3.98
88, 4.29
89, 4.28
90, 4.28
91, 4.22
92, 4.35
93, 4.33
94, 4.51
95, 4.18
96, 4.27
97, 4.42
98, 4.36
99, 4.41
100, 4.41
101, 4.43
102, 4.52
103, 4.48
104, 4.55
105, 4.45
106, 4.85
107, 4.6
108, 4.71
109, 4.66
110, 4.32
111, 4.47
112, 4.57
113, 4.47
114, 4.88
115, 4.92
116, 4.57
117, 4.61
118, 4.67
119, 4.5
120, 4.59
121, 5
122, 4.88
123, 4.92
124, 4.79
125, 4.64
126, 4.78
127, 4.81
128, 4.53
129, 4.58
130, 5.02
131, 5.2
132, 4.95
133, 5.39
134, 5.31
135, 5
136, 4.81
137, 5.12
138, 5.03
139, 5.06
140, 5.02
141, 5.09
142, 4.91
143, 5.22
144, 4.99
145, 5.25
146, 5.18
147, 5.31
148, 5.46
149, 5.55
150, 5.15
151, 5.49
152, 5.54
153, 5.21
154, 5.65
155, 5.3
156, 5.43
157, 5.39
158, 5.47
159, 5.27
160, 5.56
161, 5.32
162, 5.25
163, 5.44
164, 5.45
165, 5.41
166, 5.51
167, 5.59
168, 5.71
169, 5.41
170, 5.8
171, 5.51
172, 5.75
173, 5.75
174, 5.79
175, 5.42
176, 5.61
177, 5.61
178, 5.62
179, 5.75
180, 5.55
181, 5.74
182, 5.84
183, 5.77
184, 6.06
185, 5.96
186, 5.73
187, 5.67
188, 5.85
189, 5.7
190, 5.86
191, 5.49
192, 6
193, 5.88
194, 6.04
195, 5.73
196, 5.93
197, 6.14
198, 5.6
199, 6.1
200, 6.27
201, 6.1
202, 6.21
203, 6.04
204, 6
205, 6.05
206, 6.44
207, 6.34
208, 6.13
209, 5.99
210, 5.91
211, 6.14
212, 6.22
213, 6.29
214, 6.47
215, 6.21
216, 6.17
217, 6.29
218, 5.95
219, 6.43
220, 6.28
221, 6.41
222, 6.38
223, 6.38
224, 6.26
225, 6.42
226, 6.56
227, 6.13
228, 6.38
229, 6.53
230, 6.47
231, 6.3
232, 6.32
233, 6.35
234, 6.38
235, 6.61
236, 6.25
237, 6.66
238, 6.21
239, 6.73
240, 6.66
241, 6.91
242, 6.81
243, 6.71
244, 6.53
245, 7.11
246, 6.78
247, 6.57
248, 6.64
249, 6.65
250, 6.72
251, 6.87
252, 6.97
253, 6.68
254, 6.8
255, 6.86
256, 6.92
257, 6.71
258, 6.39
259, 6.91
260, 7.09
261, 6.81
262, 6.81
263, 6.59
264, 6.81
265, 7.01
266, 7
267, 6.75
268, 6.52
269, 7.4
270, 7.11
