balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.99
4, 1.05
5, 1.13
6, 1.28
7, 1.38
8, 1.39
9, 1.54
10, 1.65
11, 1.84
12, 1.7
13, 1.78
14, 1.76
15, 1.84
16, 1.89
17, 1.99
18, 2.15
19, 2.03
20, 2.05
21, 2.2
22, 2.45
23, 2.32
24, 2.24
25, 2.38
26, 2.45
27, 2.53
28, 2.45
29, 2.57
30, 2.59
31, 2.56
32, 2.56
33, 2.71
34, 2.77
35, 2.86
36, 2.81
37, 2.88
38, 2.84
39, 2.91
40, 2.74
41, 2.96
42, 2.93
43, 2.86
44, 3.02
45, 3.24
46, 3.21
47, 3.24
48, 3.12
49, 3.27
50, 3.32
51, 3.23
52, 3.28
53, 3.32
54, 3.27
55, 3.31
56, 3.33
57, 3.55
58, 3.5
59, 3.55
60, 3.47
61, 3.59
62, 3.31
63, 3.57
64, 3.56
65, 3.62
66, 3.64
67, 3.81
68, 3.75
69, 3.66
70, 3.59
71, 3.87
72, 3.97
73, 3.78
74, 3.84
75, 3.84
76, 3.73
77, 3.85
78, 3.93
79, 3.75
80, 3.88
81, 4.01
82, 4.08
83, 4.32
84, 3.98
85, 4.06
86, 4.22
87, 3.98
88, 3.95
89, 4.34
90, 4.11
91, 4.18
92, 4.26
93, 4.33
94, 4.25
95, 4.37
96, 4.17
97, 4.35
98, 4.35
99, 4.23
100, 4.22
101, 4.1
102, 4.43
103, 4.22
104, 4.38
105, 4.44
106, 4.55
107, 4.45
108, 4.6
109, 4.7
110, 4.39
111, 4.6
112, 4.76
113, 4.66
114, 4.68
115, 4.7
116, 4.66
117, 4.73
118, 4.75
119, 4.63
120, 4.76
121, 4.69
122, 4.72
123, 5.01
124, 4.87
125, 4.81
126, 4.88
127, 5.11
128, 4.78
129, 5.06
130, 5.1
131, 5.09
132, 5.01
133, 4.91
134, 5.17
135, 5.05
136, 5.08
137, 5.11
138, 5.07
139, 4.91
140, 5.37
141, 5.29
142, 4.9
143, 5.18
144, 5.1
145, 5.03
146, 5.51
147, 5.33
148, 5.29
149, 5.2
150, 5.25
151, 5.24
152, 5.34
153, 5.39
154, 5.47
155, 5.38
156, 5.42
157, 5.41
158, 5.48
159, 5.63
160, 5.43
161, 5.64
162, 5.26
163, 5.44
164, 5.36
165, 5.27
166, 5.64
167, 5.74
168, 5.49
169, 5.74
170, 5.89
171, 5.82
172, 5.42
173, 5.51
174, 5.84
175, 5.84
176, 5.78
177, 5.6
178, 5.72
179, 5.94
180, 5.91
181, 5.73
182, 6.07
183, 6.08
184, 5.68
185, 5.76
186, 6.06
187, 5.97
188, 5.94
189, 6.12
190, 6.08
191, 5.87
192, 6.07
193, 5.88
194, 6.01
195, 5.88
196, 5.85
197, 5.73
198, 6.02
199, 5.91
200, 6.19
201, 5.86
202, 5.85
203, 6.22
204, 6.1
205, 5.96
206, 6.43
207, 6.35
208, 6.34
209, 5.91
210, 6.3
211, 6.32
212, 6.18
213, 6.27
214, 6.24
215, 6.34
216, 6.29
217, 6.18
218, 6.3
219, 6.59
220, 6.47
221, 6.17
222, 6.06
223, 6.59
224, 6.32
225, 6.38
226, 6.36
227, 6.37
228, 6.39
229, 6.18
230, 6.23
231, 6.31
232, 6.22
233, 6.54
234, 6.47
235, 6.27
236, 6.65
237, 6.65
238, 6.45
239, 6.69
240, 6.3
241, 6.56
242, 6.2
243, 6.72
244, 6.42
245, 6.63
246, 6.82
247, 6.74
248, 6.58
249, 6.64
250, 6.78
251, 7.09
252, 6.82
253, 6.58
254, 6.88
255, 6.53
256, 7.01
257, 7.29
258, 6.45
259, 6.9
260, 6.83
261, 6.78
262, 6.75
263, 6.65
264, 6.49
265, 6.75
266, 6.91
267, 6.72
268, 6.93
269, 7
