balls,averageMaxLoad
0, 0
1, 0.96
2, 0.98
3, 1.06
4, 1.02
5, 1.12
6, 1.25
7, 1.46
8, 1.57
9, 1.6
10, 1.59
11, 1.75
12, 1.77
13, 1.82
14, 1.96
15, 2.03
16, 1.95
17, 2.06
18, 2.12
19, 2.17
20, 2.25
21, 2.28
22, 2.18
23, 2.38
24, 2.41
25, 2.44
26, 2.33
27, 2.61
28, 2.65
29, 2.49
30, 2.62
31, 2.46
32, 2.72
33, 2.66
34, 2.79
35, 2.68
36, 2.83
37, 2.79
38, 2.81
39, 2.81
40, 2.82
41, 2.99
42, 2.98
43, 2.95
44, 3.08
45, 3.1
46, 3.07
47, 3.2
48, 3.11
49, 3.29
50, 3.17
51, 3.25
52, 3.29
53, 3.46
54, 3.1
55, 3.17
56, 3.37
57, 3.27
58, 3.43
59, 3.34
60, 3.54
61, 3.35
62, 3.57
63, 3.57
64, 3.88
65, 3.9
66, 3.76
67, 3.73
68, 3.97
69, 3.65
70, 3.6
71, 3.69
72, 3.84
73, 4.05
74, 3.84
75, 3.92
76, 3.98
77, 3.74
78, 3.71
79, 3.81
80, 3.79
81, 3.83
82, 3.86
83, 4.18
84, 4.03
85, 4.24
86, 4.18
87, 3.85
88, 4.07
89, 4.11
90, 4.32
91, 4.09
92, 4.22
93, 4.16
94, 4.29
95, 4.3
96, 4.23
97, 4.22
98, 4.44
99, 4.38
100, 4.34
101, 4.25
102, 4.3
103, 4.49
104, 4.37
105, 4.49
106, 4.74
107, 4.63
108, 4.61
109, 4.35
110, 4.56
111, 4.56
112, 4.45
113, 4.58
114, 4.55
115, 4.58
116, 4.63
117, 4.65
118, 4.87
119, 4.67
120, 4.73
121, 4.69
122, 4.93
123, 4.73
124, 4.69
125, 5.01
126, 4.94
127, 5.22
128, 4.86
129, 5.02
130, 5.01
131, 4.84
132, 5.16
133, 5.14
134, 4.78
135, 4.9
136, 5.13
137, 5.15
138, 5.09
139, 5.17
140, 5.28
141, 5.03
142, 5.06
143, 5.09
144, 5.21
145, 5.31
146, 5.29
147, 5.28
148, 5.31
149, 5.21
150, 5.14
151, 5.34
152, 5.26
153, 5.43
154, 5.2
155, 5.4
156, 5.56
157, 5.61
158, 5.45
159, 5.46
160, 5.12
161, 5.25
162, 5.56
163, 5.44
164, 5.58
165, 5.42
166, 5.51
167, 5.67
168, 5.75
169, 5.64
170, 5.7
171, 5.83
172, 5.65
173, 5.46
174, 5.71
175, 5.38
176, 5.92
177, 5.55
178, 5.78
179, 5.91
180, 5.47
181, 5.75
182, 5.72
183, 5.85
184, 5.87
185, 5.43
186, 5.88
187, 5.56
188, 5.79
189, 5.71
190, 5.94
191, 5.9
192, 6.11
193, 5.78
194, 6.07
195, 6.06
196, 6.13
197, 5.88
198, 6.11
199, 6.03
200, 5.78
201, 5.97
202, 6.31
203, 5.85
204, 5.98
205, 5.9
206, 5.96
207, 6.19
208, 6.36
209, 6.15
210, 6.03
211, 6.18
212, 6.56
213, 6.25
214, 6.22
215, 6.33
216, 6.18
217, 5.99
218, 6.33
219, 6.22
220, 6.09
221, 6.28
222, 6.2
223, 6.49
224, 6.53
225, 6.77
226, 6.08
227, 6.38
228, 6.57
229, 6.17
230, 6.2
231, 6.27
232, 6.06
233, 6.22
234, 6.12
235, 6.42
236, 6.14
237, 5.86
238, 6
239, 5.83
240, 6.14
241, 5.75
242, 5.78
243, 5.97
244, 5.79
245, 5.8
246, 5.67
247, 5.85
248, 5.63
249, 5.77
250, 5.9
251, 5.6
252, 5.73
253, 5.51
254, 5.45
255, 5.58
256, 5.6
257, 5.65
258, 5.57
259, 5.79
260, 5.5
261, 5.43
262, 5.52
263, 5.6
264, 5.36
265, 5.24
266, 5.22
267, 5.44
268, 5.41
269, 5.24
