balls,averageMaxLoad
0, 0
1, 0.96
2, 0.98
3, 1
4, 1.04
5, 1.15
6, 1.25
7, 1.34
8, 1.48
9, 1.56
10, 1.69
11, 1.67
12, 1.69
13, 1.78
14, 1.84
15, 1.88
16, 2.07
17, 2.05
18, 2.14
19, 2.05
20, 2.17
21, 2.25
22, 2.35
23, 2.24
24, 2.26
25, 2.3
26, 2.33
27, 2.55
28, 2.55
29, 2.62
30, 2.46
31, 2.63
32, 2.65
33, 2.8
34, 2.69
35, 2.71
36, 2.9
37, 2.68
38, 2.74
39, 2.85
40, 2.8
41, 2.99
42, 3.04
43, 2.91
44, 3.13
45, 3.01
46, 3.08
47, 3.18
48, 3.2
49, 3.15
50, 3.14
51, 3.24
52, 3.25
53, 3.37
54, 3.33
55, 3.34
56, 3.26
57, 3.43
58, 3.34
59, 3.31
60, 3.41
61, 3.55
62, 3.53
63, 3.6
64, 3.81
65, 3.54
66, 3.59
67, 3.58
68, 3.75
69, 3.65
70, 3.71
71, 3.74
72, 3.91
73, 3.83
74, 3.84
75, 3.88
76, 3.76
77, 4.14
78, 3.67
79, 4.13
80, 3.85
81, 4.04
82, 4.01
83, 4.09
84, 3.99
85, 3.99
86, 4.11
87, 4.02
88, 4.09
89, 4.25
90, 3.91
91, 4.16
92, 4.22
93, 4.29
94, 4.04
95, 4.28
96, 4.54
97, 4.28
98, 4.38
99, 4.52
100, 4.47
101, 4.36
102, 4.39
103, 4.38
104, 4.6
105, 4.26
106, 4.36
107, 4.73
108, 4.41
109, 4.61
110, 4.42
111, 4.74
112, 4.62
113, 4.7
114, 4.81
115, 4.71
116, 4.95
117, 4.78
118, 4.87
119, 4.59
120, 4.64
121, 4.75
122, 4.73
123, 4.94
124, 4.99
125, 4.85
126, 4.6
127, 4.88
128, 4.91
129, 4.8
130, 4.88
131, 5.04
132, 4.82
133, 5.14
134, 4.87
135, 5.07
136, 4.97
137, 5.21
138, 5.15
139, 5.29
140, 5.29
141, 5.26
142, 4.88
143, 5.28
144, 5.01
145, 5.16
146, 4.91
147, 5.23
148, 5.29
149, 5.53
150, 5.28
151, 5.22
152, 5.25
153, 5.64
154, 5.33
155, 5.41
156, 5.36
157, 5.26
158, 5.55
159, 5.23
160, 5.53
161, 5.6
162, 5.2
163, 5.49
164, 5.65
165, 5.47
166, 5.43
167, 5.71
168, 5.68
169, 5.49
170, 5.51
171, 5.68
172, 5.63
173, 5.64
174, 5.57
175, 5.35
176, 5.75
177, 5.87
178, 5.74
179, 5.7
180, 5.73
181, 5.56
182, 5.54
183, 5.48
184, 6
185, 5.93
186, 5.92
187, 5.78
188, 5.61
189, 5.86
190, 5.59
191, 5.84
192, 5.73
193, 6.09
194, 5.72
195, 6.13
196, 5.91
197, 6.19
198, 6.16
199, 5.9
200, 6.11
201, 5.93
202, 6.16
203, 6.07
204, 6.03
205, 6.02
206, 6.19
207, 6.22
208, 6.19
209, 6.18
210, 6.23
211, 6.1
212, 6.12
213, 6.38
214, 6.56
215, 6.23
216, 6.28
217, 6.31
218, 6.58
219, 6.25
220, 6.38
221, 6.62
222, 6.28
223, 6.35
224, 6.27
225, 6.16
226, 6.05
227, 6.32
228, 6.34
229, 6.05
230, 6.33
231, 6.33
232, 6.79
233, 6.7
234, 6.42
235, 6.34
236, 6.77
237, 6.53
238, 6.71
239, 6.66
240, 6.49
241, 6.67
242, 6.75
243, 6.7
244, 6.56
245, 6.54
246, 6.41
247, 6.59
248, 6.61
249, 6.7
250, 6.78
251, 6.63
252, 6.51
253, 6.51
254, 6.68
255, 6.66
256, 6.41
257, 6.57
258, 6.4
259, 6.14
260, 6.38
261, 6.4
262, 6.58
263, 6.31
264, 6.43
265, 6.23
266, 6.17
267, 6.29
268, 6.53
269, 6.32
