balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1.02
4, 1.08
5, 1.21
6, 1.21
7, 1.37
8, 1.44
9, 1.54
10, 1.67
11, 1.68
12, 1.87
13, 1.9
14, 1.9
15, 1.95
16, 2.01
17, 2.13
18, 2.03
19, 2.08
20, 2.05
21, 2.26
22, 2.09
23, 2.14
24, 2.19
25, 2.34
26, 2.33
27, 2.24
28, 2.31
29, 2.19
30, 2.34
31, 2.35
32, 2.53
33, 2.31
34, 2.38
35, 2.43
36, 2.53
37, 2.59
38, 2.77
39, 2.58
40, 2.66
41, 2.71
42, 2.52
43, 2.79
44, 2.74
45, 2.89
46, 2.84
47, 2.69
48, 2.88
49, 2.92
50, 3.04
51, 2.88
52, 2.83
53, 3.03
54, 3.04
55, 2.92
56, 3.02
57, 3.06
58, 2.81
59, 3.02
60, 2.96
61, 3.01
62, 3.07
63, 3.13
64, 3.15
65, 3.16
66, 3.21
67, 3.07
68, 3.04
69, 3.06
70, 3.24
71, 3.08
72, 3.29
73, 3.13
74, 3.24
75, 3.21
76, 3.31
77, 3.29
78, 3.36
79, 3.33
80, 3.17
81, 3.3
82, 3.25
83, 3.41
84, 3.43
85, 3.32
86, 3.26
87, 3.36
88, 3.41
89, 3.38
90, 3.59
91, 3.41
92, 3.31
93, 3.51
94, 3.44
95, 3.58
96, 3.66
97, 3.47
98, 3.44
99, 3.73
100, 3.53
101, 3.71
102, 3.66
103, 3.61
104, 3.75
105, 3.5
106, 3.37
107, 3.72
108, 3.68
109, 3.6
110, 3.76
111, 3.86
112, 3.54
113, 3.88
114, 3.56
115, 3.6
116, 3.63
117, 3.71
118, 3.73
119, 3.7
120, 4.12
121, 3.81
122, 3.71
123, 3.89
124, 3.81
125, 3.66
126, 3.83
127, 3.95
128, 3.84
129, 3.83
130, 4.07
131, 3.99
132, 3.89
133, 3.8
134, 3.92
135, 3.97
136, 4.21
137, 4.07
138, 3.98
139, 3.83
140, 3.9
141, 3.91
142, 4
143, 3.9
144, 3.82
145, 3.87
146, 3.87
147, 4.08
148, 3.96
149, 4.07
150, 3.96
151, 3.92
152, 4.01
153, 4.11
154, 3.91
155, 3.95
156, 3.99
157, 4.06
158, 4.07
159, 4.22
160, 4.29
161, 3.97
162, 4.15
163, 4.2
164, 4.06
165, 4.23
166, 4.16
167, 4.04
168, 3.92
169, 4.15
170, 4.29
171, 4.03
172, 4.4
173, 4.27
174, 4.15
175, 4.24
176, 4.24
177, 4.6
178, 4.12
179, 4.14
180, 4.04
181, 4.27
182, 4.25
183, 4.26
184, 4.35
185, 4.06
186, 4.39
187, 4.36
188, 4.35
189, 4.38
190, 4.29
191, 4.36
192, 4.26
193, 4.36
194, 4.23
195, 4.24
196, 4.5
197, 4.27
198, 4.25
199, 4.45
200, 4.29
201, 4.49
202, 4.77
203, 4.41
204, 4.37
205, 4.24
206, 4.63
207, 4.34
208, 4.64
209, 4.34
210, 4.45
211, 4.38
212, 4.49
213, 4.55
214, 4.38
215, 4.51
216, 4.57
217, 4.37
218, 4.22
219, 4.6
220, 4.47
221, 4.82
222, 4.52
223, 4.23
224, 4.58
225, 4.26
226, 4.74
227, 4.61
228, 4.54
229, 4.8
230, 4.53
231, 4.21
232, 4.45
233, 4.45
234, 4.65
235, 4.74
236, 4.74
237, 4.68
238, 4.56
239, 4.7
240, 4.38
241, 4.49
242, 4.9
243, 4.32
244, 4.55
245, 4.3
246, 4.71
247, 4.81
248, 4.56
249, 5.03
250, 4.82
251, 4.42
252, 4.65
253, 4.54
254, 4.66
255, 4.66
256, 4.74
257, 4.67
258, 4.69
259, 4.91
260, 4.58
261, 4.94
262, 4.96
263, 4.89
264, 4.75
265, 4.29
266, 4.9
267, 4.82
268, 4.78
269, 4.6
