balls,averageMaxLoad
0, 0
1, 0.96
2, 0.97
3, 1.03
4, 1.03
5, 1.13
6, 1.3
7, 1.36
8, 1.52
9, 1.5
10, 1.53
11, 1.84
12, 1.8
13, 1.87
14, 1.77
15, 1.9
16, 1.98
17, 1.98
18, 1.99
19, 2.03
20, 2.28
21, 2.08
22, 2.3
23, 2.34
24, 2.26
25, 2.21
26, 2.42
27, 2.33
28, 2.44
29, 2.4
30, 2.37
31, 2.68
32, 2.51
33, 2.5
34, 2.65
35, 2.57
36, 2.52
37, 2.57
38, 2.58
39, 2.81
40, 2.63
41, 2.78
42, 2.76
43, 2.64
44, 2.86
45, 2.81
46, 3.06
47, 2.89
48, 2.88
49, 3
50, 3.02
51, 3.04
52, 2.81
53, 2.87
54, 2.89
55, 2.99
56, 3.15
57, 3.02
58, 3.21
59, 3.13
60, 3.17
61, 3.25
62, 3.43
63, 3.12
64, 3.27
65, 3.32
66, 3.24
67, 3.19
68, 3.27
69, 3.17
70, 3.32
71, 3.18
72, 3.46
73, 3.38
74, 3.44
75, 3.34
76, 3.32
77, 3.45
78, 3.51
79, 3.59
80, 3.26
81, 3.34
82, 3.6
83, 3.38
84, 3.59
85, 3.39
86, 3.64
87, 3.56
88, 3.64
89, 3.46
90, 3.65
91, 3.52
92, 3.7
93, 3.84
94, 3.83
95, 3.72
96, 3.7
97, 3.61
98, 3.75
99, 4.04
100, 3.83
101, 3.81
102, 4.18
103, 3.68
104, 3.91
105, 3.82
106, 3.67
107, 3.91
108, 3.84
109, 3.99
110, 3.92
111, 4.07
112, 3.96
113, 3.94
114, 4.16
115, 3.94
116, 3.93
117, 4.18
118, 4.12
119, 4.03
120, 3.91
121, 4.11
122, 3.89
123, 4.25
124, 3.97
125, 4.26
126, 4.13
127, 4.06
128, 4.04
129, 4.01
130, 4.26
131, 3.98
132, 4.19
133, 4.17
134, 4.35
135, 4.23
136, 4.13
137, 4.21
138, 4.41
139, 4.53
140, 4.26
141, 4.56
142, 4.41
143, 4.31
144, 4.3
145, 4.3
146, 4.39
147, 4.31
148, 4.29
149, 4.25
150, 4.39
151, 4.45
152, 4.21
153, 4.3
154, 4.42
155, 4.52
156, 4.57
157, 4.45
158, 4.49
159, 4.48
160, 4.6
161, 4.61
162, 4.53
163, 4.66
164, 4.71
165, 4.48
166, 4.24
167, 4.77
168, 4.64
169, 4.7
170, 4.81
171, 4.62
172, 4.55
173, 4.39
174, 4.58
175, 4.5
176, 4.55
177, 4.61
178, 4.58
179, 4.66
180, 4.59
181, 4.66
182, 4.7
183, 4.91
184, 4.71
185, 4.78
186, 4.8
187, 4.76
188, 4.8
189, 4.48
190, 4.86
191, 4.62
192, 4.86
193, 5.16
194, 4.83
195, 4.74
196, 4.59
197, 5.03
198, 4.95
199, 4.8
200, 4.65
201, 4.79
202, 4.98
203, 4.99
204, 4.8
205, 4.97
206, 5.04
207, 5
208, 5.08
209, 4.73
210, 4.86
211, 4.85
212, 4.88
213, 4.6
214, 4.96
215, 4.96
216, 5.02
217, 5.06
218, 4.81
219, 4.98
220, 4.98
221, 5.05
222, 4.97
223, 5.12
224, 5.13
225, 4.96
226, 4.97
227, 5.05
228, 5.03
229, 5
230, 4.82
231, 5.01
232, 5.34
233, 5.09
234, 5.24
235, 5.04
236, 5.25
237, 4.85
238, 5.11
239, 4.91
240, 5.23
241, 5.21
242, 5.08
243, 5.32
244, 4.87
245, 4.92
246, 5.26
247, 5.37
248, 5.22
249, 5.39
250, 5.24
251, 4.88
252, 5.14
253, 5.28
254, 5.07
255, 5.4
256, 5.16
257, 5.24
258, 5.15
259, 5.13
260, 5.18
261, 5.43
262, 5.47
263, 5.35
264, 5.01
265, 5.45
266, 5.34
267, 5.21
268, 5.21
269, 5.42
