balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.97
4, 1.05
5, 1.15
6, 1.36
7, 1.4
8, 1.42
9, 1.32
10, 1.45
11, 1.54
12, 1.44
13, 1.6
14, 1.54
15, 1.53
16, 1.58
17, 1.64
18, 1.59
19, 1.59
20, 1.55
21, 1.68
22, 1.49
23, 1.77
24, 1.83
25, 1.83
26, 1.73
27, 1.84
28, 2.01
29, 1.94
30, 1.73
31, 1.78
32, 1.79
33, 1.87
34, 1.84
35, 1.9
36, 1.86
37, 1.95
38, 1.85
39, 1.9
40, 1.86
41, 1.81
42, 2
43, 1.95
44, 1.96
45, 1.95
46, 2.11
47, 2.11
48, 2.13
49, 2.05
50, 2.02
51, 2.18
52, 1.95
53, 2.2
54, 2.12
55, 2.03
56, 2.07
57, 2.16
58, 2.02
59, 2.17
60, 2
61, 2.05
62, 2.05
63, 2.24
64, 2.11
65, 2.11
66, 2.15
67, 2.14
68, 2.06
69, 2.02
70, 2.05
71, 2.15
72, 2.21
73, 2.11
74, 2.32
75, 2.11
76, 2.23
77, 2.18
78, 2.18
79, 2.2
80, 2.35
81, 2.25
82, 2.19
83, 2.19
84, 2.23
85, 2.01
86, 2.03
87, 2.31
88, 2.21
89, 2.17
90, 2.18
91, 2.3
92, 2.24
93, 2.12
94, 2.15
95, 2.18
96, 2.21
97, 2.22
98, 2.44
99, 2.26
100, 2.37
101, 2.31
102, 2.28
103, 2.34
104, 2.17
105, 2.34
106, 2.28
107, 2.37
108, 2.35
109, 2.23
110, 2.19
111, 2.23
112, 2.45
113, 2.26
114, 2.18
115, 2.32
116, 2.2
117, 2.23
118, 2.16
119, 2.11
120, 2.11
121, 2.28
122, 2.25
123, 2.27
124, 2.29
125, 2.39
126, 2.24
127, 2.37
128, 2.23
129, 2.26
130, 2.29
131, 2.31
132, 2.31
133, 2.25
134, 2.36
135, 2.21
136, 2.47
137, 2.26
138, 2.21
139, 2.25
140, 2.22
141, 2.47
142, 2.17
143, 2.22
144, 2.31
145, 2.29
146, 2.27
147, 2.42
148, 2.31
149, 2.46
150, 2.31
151, 2.41
152, 2.52
153, 2.36
154, 2.25
155, 2.32
156, 2.18
157, 2.35
158, 2.4
159, 2.41
160, 2.24
161, 2.14
162, 2.29
163, 2.3
164, 2.4
165, 2.31
166, 2.33
167, 2.21
168, 2.37
169, 2.15
170, 2.39
171, 2.37
172, 2.27
173, 2.29
174, 2.42
175, 2.38
176, 2.43
177, 2.46
178, 2.38
179, 2.25
180, 2.49
181, 2.29
182, 2.32
183, 2.31
184, 2.47
185, 2.24
186, 2.19
187, 2.44
188, 2.25
189, 2.35
190, 2.31
191, 2.18
192, 2.2
193, 2.47
194, 2.45
195, 2.3
196, 2.38
197, 2.44
198, 2.46
199, 2.36
200, 2.46
201, 2.29
202, 2.45
203, 2.28
204, 2.3
205, 2.36
206, 2.5
207, 2.31
208, 2.38
209, 2.38
210, 2.29
211, 2.24
212, 2.49
213, 2.49
214, 2.52
215, 2.37
216, 2.15
217, 2.47
218, 2.45
219, 2.37
220, 2.43
221, 2.4
222, 2.51
223, 2.44
224, 2.48
225, 2.43
226, 2.37
227, 2.29
228, 2.29
229, 2.34
230, 2.5
231, 2.34
232, 2.31
233, 2.36
234, 2.37
235, 2.28
236, 2.32
237, 2.21
238, 2.37
239, 2.44
240, 2.22
241, 2.22
242, 2.36
243, 2.29
244, 2.47
245, 2.39
246, 2.43
247, 2.49
248, 2.33
249, 2.49
250, 2.42
251, 2.4
252, 2.42
253, 2.49
254, 2.49
255, 2.32
256, 2.28
257, 2.31
258, 2.27
259, 2.3
260, 2.39
261, 2.29
262, 2.29
263, 2.26
264, 2.16
265, 2.19
266, 2.42
267, 2.33
268, 2.44
269, 2.2
