balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.99
4, 1.07
5, 1.08
6, 1.29
7, 1.26
8, 1.46
9, 1.35
10, 1.27
11, 1.26
12, 1.23
13, 1.17
14, 1.18
15, 1.01
16, 0.99
17, 1.08
18, 1
19, 1.1
20, 1.06
21, 0.99
22, 0.99
23, 1.08
24, 1.06
25, 1.13
26, 1.09
27, 1.16
28, 1.23
29, 1.35
30, 1.22
31, 1.4
32, 1.47
33, 1.42
34, 1.39
35, 1.44
36, 1.32
37, 1.31
38, 1.19
39, 1.22
40, 1.2
41, 1.08
42, 0.98
43, 1.09
44, 1.18
45, 1.03
46, 0.96
47, 0.99
48, 1.08
49, 1.15
50, 1.17
51, 1.16
52, 1.09
53, 1.16
54, 1.29
55, 1.41
56, 1.38
57, 1.57
58, 1.45
59, 1.34
60, 1.48
61, 1.38
62, 1.24
63, 1.3
64, 1.3
65, 1.2
66, 1.16
67, 1.22
68, 0.98
69, 1.13
70, 1.03
71, 1.12
72, 1.04
73, 1.05
74, 1.19
75, 1.24
76, 1.17
77, 1.26
78, 1.24
79, 1.26
80, 1.38
81, 1.34
82, 1.46
83, 1.49
84, 1.48
85, 1.56
86, 1.24
87, 1.36
88, 1.23
89, 1.24
90, 1.22
91, 1.3
92, 1.12
93, 1.06
94, 1.12
95, 0.91
96, 1.02
97, 1.13
98, 1.12
99, 1.2
100, 1.17
101, 1.31
102, 1.24
103, 1.2
104, 1.31
105, 1.26
106, 1.5
107, 1.54
108, 1.42
109, 1.42
110, 1.41
111, 1.38
112, 1.45
113, 1.32
114, 1.47
115, 1.1
116, 1.41
117, 1.11
118, 1.23
119, 1.13
120, 1
121, 0.97
122, 1.14
123, 1.12
124, 1.13
125, 1.19
126, 1.16
127, 1.24
128, 1.22
129, 1.27
130, 1.32
131, 1.47
132, 1.44
133, 1.51
134, 1.45
135, 1.39
136, 1.39
137, 1.41
138, 1.39
139, 1.22
140, 1.29
141, 1.17
142, 1.29
143, 1.24
144, 0.98
145, 1.11
146, 1.06
147, 1.1
148, 1.09
149, 1.2
150, 1.16
151, 1.13
152, 1.22
153, 1.22
154, 1.22
155, 1.33
156, 1.4
157, 1.59
158, 1.57
159, 1.41
160, 1.51
161, 1.29
162, 1.35
163, 1.22
164, 1.06
165, 1.23
166, 1.15
167, 1.16
168, 1.16
169, 1.17
170, 1.08
171, 1.12
172, 1.04
173, 1.17
174, 1.17
175, 1.16
176, 1.19
177, 1.24
178, 1.28
179, 1.21
180, 1.29
181, 1.39
182, 1.5
183, 1.52
184, 1.4
185, 1.39
186, 1.44
187, 1.42
188, 1.39
189, 1.33
190, 1.21
191, 1.18
192, 1.16
193, 1.05
194, 1.05
195, 0.96
196, 1.1
197, 1.19
198, 1.07
199, 1.16
200, 1.13
201, 1.16
202, 1.23
203, 1.18
204, 1.35
205, 1.34
206, 1.21
207, 1.53
208, 1.48
209, 1.36
210, 1.43
211, 1.49
212, 1.26
213, 1.3
214, 1.2
215, 1.32
216, 1.27
217, 1.06
218, 1.02
219, 1.14
220, 0.98
221, 1.04
222, 1.01
223, 1.11
224, 1.13
225, 1.08
226, 1.23
227, 1.21
228, 1.3
229, 1.27
230, 1.26
231, 1.37
232, 1.59
233, 1.63
234, 1.52
235, 1.56
236, 1.41
237, 1.36
238, 1.36
239, 1.26
240, 1.25
241, 1.24
242, 1.18
243, 1.23
244, 1.06
245, 1.18
246, 1.04
247, 1.04
248, 1.1
249, 1.22
250, 1.14
251, 1.3
252, 1.34
253, 1.34
254, 1.23
255, 1.39
256, 1.38
257, 1.57
258, 1.46
259, 1.55
260, 1.41
261, 1.39
262, 1.25
263, 1.18
264, 1.22
265, 1.22
266, 1.02
267, 1.12
268, 1.09
269, 0.99
