balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 0.99
4, 1.06
5, 1.11
6, 1.27
7, 1.3
8, 1.45
9, 1.61
10, 1.68
11, 1.68
12, 1.76
13, 1.78
14, 1.78
15, 1.93
16, 1.94
17, 1.89
18, 1.86
19, 1.81
20, 2.01
21, 1.84
22, 1.95
23, 1.92
24, 1.77
25, 1.9
26, 1.66
27, 1.66
28, 1.6
29, 1.81
30, 1.7
31, 1.86
32, 1.73
33, 1.88
34, 1.83
35, 1.91
36, 2.02
37, 1.94
38, 2.16
39, 2.01
40, 2.21
41, 2.09
42, 2.14
43, 2.13
44, 2.24
45, 2.29
46, 1.99
47, 2.14
48, 2.02
49, 1.96
50, 1.91
51, 1.96
52, 1.88
53, 1.99
54, 1.83
55, 2.03
56, 1.82
57, 1.92
58, 1.98
59, 2.05
60, 1.94
61, 2.29
62, 2.19
63, 2.16
64, 2.22
65, 2.17
66, 2.13
67, 2.24
68, 2.19
69, 2.16
70, 2.24
71, 2.3
72, 2.21
73, 2.32
74, 2.19
75, 2.02
76, 2.23
77, 2.12
78, 2.03
79, 2.06
80, 2
81, 2.08
82, 2.15
83, 2.01
84, 2.17
85, 2.04
86, 2.21
87, 1.98
88, 2.25
89, 2.24
90, 2.18
91, 2.25
92, 2.4
93, 2.35
94, 2.48
95, 2.4
96, 2.39
97, 2.2
98, 2.41
99, 2.05
100, 2.09
101, 2.24
102, 2.2
103, 2.13
104, 2.16
105, 2.21
106, 2
107, 2.13
108, 2.06
109, 2.12
110, 2.17
111, 2.07
112, 2.22
113, 2.46
114, 2.29
115, 2.38
116, 2.32
117, 2.43
118, 2.38
119, 2.26
120, 2.35
121, 2.36
122, 2.29
123, 2.22
124, 2.21
125, 2.3
126, 2.27
127, 2.2
128, 2.22
129, 2.28
130, 2.12
131, 2.25
132, 2.25
133, 2.27
134, 2.04
135, 2.19
136, 2.54
137, 2.3
138, 2.36
139, 2.47
140, 2.42
141, 2.39
142, 2.48
143, 2.39
144, 2.38
145, 2.36
146, 2.42
147, 2.33
148, 2.53
149, 2.2
150, 2.39
151, 2.35
152, 2.16
153, 2.26
154, 2.37
155, 2.02
156, 2.11
157, 2.39
158, 2.02
159, 2.22
160, 2.01
161, 2.23
162, 2.28
163, 2.41
164, 2.35
165, 2.4
166, 2.45
167, 2.44
168, 2.35
169, 2.31
170, 2.4
171, 2.45
172, 2.26
173, 2.3
174, 2.48
175, 2.25
176, 2.26
177, 2.53
178, 2.18
179, 2.24
180, 2.25
181, 2.11
182, 2.25
183, 2.29
184, 2.28
185, 2.54
186, 2.17
187, 2.48
188, 2.18
189, 2.23
190, 2.59
191, 2.57
192, 2.35
193, 2.44
194, 2.41
195, 2.45
196, 2.41
197, 2.58
198, 2.1
199, 2.31
200, 2.53
201, 2.24
202, 2.15
203, 2.25
204, 2.08
205, 2.18
206, 2.19
207, 2.01
208, 2.29
209, 2.13
210, 2.24
211, 2.37
212, 2.24
213, 2.38
214, 2.37
215, 2.51
216, 2.37
217, 2.3
218, 2.43
219, 2.45
220, 2.5
221, 2.43
222, 2.46
223, 2.3
224, 2.42
225, 2.45
226, 2.25
227, 2.44
228, 2.18
229, 2.32
230, 2
231, 2.49
232, 2.4
233, 2.2
234, 2.46
235, 2.28
236, 2.27
237, 2.22
238, 2.34
239, 2.53
240, 2.48
241, 2.28
242, 2.43
243, 2.44
244, 2.61
245, 2.29
246, 2.32
247, 2.28
248, 2.45
249, 2.31
250, 2.63
251, 2.24
252, 2.45
253, 2.35
254, 2.23
255, 2.33
256, 2.1
257, 2.23
258, 2.28
259, 2.27
260, 2.26
261, 2.31
262, 2.51
263, 2.34
264, 2.37
265, 2.6
266, 2.37
267, 2.57
268, 2.47
269, 2.68
