balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 0.95
4, 1.04
5, 1.2
6, 1.24
7, 1.42
8, 1.46
9, 1.55
10, 1.52
11, 1.59
12, 1.77
13, 1.75
14, 1.83
15, 1.87
16, 1.93
17, 1.96
18, 1.9
19, 1.93
20, 1.93
21, 2.1
22, 1.93
23, 1.9
24, 1.89
25, 2
26, 1.95
27, 1.99
28, 2.01
29, 2.14
30, 2.01
31, 2.16
32, 2.16
33, 2.12
34, 2.18
35, 2.14
36, 2.22
37, 2.26
38, 2.41
39, 2.29
40, 2.28
41, 2.33
42, 2.35
43, 2.39
44, 2.42
45, 2.37
46, 2.46
47, 2.42
48, 2.29
49, 2.3
50, 2.29
51, 2.32
52, 2.34
53, 2.19
54, 2.31
55, 2.37
56, 2.35
57, 2.45
58, 2.41
59, 2.36
60, 2.45
61, 2.54
62, 2.49
63, 2.55
64, 2.61
65, 2.67
66, 2.64
67, 2.6
68, 2.69
69, 2.78
70, 2.65
71, 2.58
72, 2.63
73, 2.58
74, 2.54
75, 2.56
76, 2.55
77, 2.66
78, 2.53
79, 2.51
80, 2.65
81, 2.64
82, 2.63
83, 2.62
84, 2.79
85, 2.73
86, 2.56
87, 2.73
88, 2.74
89, 2.69
90, 2.75
91, 2.69
92, 2.59
93, 2.58
94, 2.78
95, 2.77
96, 2.7
97, 2.69
98, 2.81
99, 2.65
100, 2.63
101, 2.74
102, 2.71
103, 2.84
104, 2.8
105, 2.71
106, 2.9
107, 2.6
108, 2.75
109, 2.8
110, 2.53
111, 2.81
112, 2.75
113, 2.79
114, 2.58
115, 2.89
116, 2.8
117, 2.9
118, 2.96
119, 2.98
120, 2.84
121, 2.8
122, 2.9
123, 2.86
124, 2.94
125, 2.8
126, 2.9
127, 2.77
128, 2.86
129, 2.65
130, 2.78
131, 2.75
132, 2.59
133, 2.83
134, 2.96
135, 2.87
136, 2.84
137, 2.79
138, 2.93
139, 2.9
140, 2.85
141, 2.92
142, 3.01
143, 2.88
144, 2.89
145, 3.01
146, 2.93
147, 2.84
148, 2.72
149, 3.07
150, 2.65
151, 3.02
152, 2.91
153, 3.02
154, 3.06
155, 2.97
156, 2.89
157, 2.88
158, 2.92
159, 2.78
160, 3.07
161, 3.1
162, 2.84
163, 2.84
164, 2.76
165, 2.87
166, 2.92
167, 2.98
168, 2.93
169, 3.05
170, 2.98
171, 2.94
172, 2.84
173, 3.06
174, 3.15
175, 3.04
176, 3
177, 3.05
178, 2.96
179, 2.83
180, 2.68
181, 3.08
182, 2.93
183, 2.93
184, 2.95
185, 3.09
186, 2.75
187, 2.94
188, 3.03
189, 2.88
190, 2.8
191, 2.99
192, 3.22
193, 3.18
194, 3.09
195, 2.99
196, 3.01
197, 3.23
198, 2.9
199, 2.96
200, 3.12
201, 2.99
202, 3.16
203, 2.81
204, 2.89
205, 2.87
206, 3.09
207, 3.21
208, 2.86
209, 2.95
210, 3.04
211, 3.01
212, 3.04
213, 3
214, 2.92
215, 3.05
216, 3.06
217, 3.12
218, 3.24
219, 2.96
220, 2.95
221, 2.95
222, 3.14
223, 2.91
224, 3.05
225, 2.88
226, 2.94
227, 2.81
228, 3.28
229, 3.06
230, 3.14
231, 2.97
232, 2.89
233, 2.94
234, 3.05
235, 3.03
236, 2.86
237, 3.08
238, 3
239, 3.16
240, 2.89
241, 3.14
242, 3.06
243, 3.09
244, 3.03
245, 3.12
246, 3.35
247, 3.11
248, 3.04
249, 3.1
250, 3
251, 2.99
252, 2.97
253, 3.08
254, 3.07
255, 3.17
256, 3.05
257, 2.98
258, 3.05
259, 3.06
260, 3.01
261, 3.14
262, 2.91
263, 3.02
264, 3.11
265, 2.98
266, 3.1
267, 3.1
268, 3.09
269, 3.21
270, 3.21
