balls,averageMaxLoad
0, 0
1, 0.96
2, 0.98
3, 1.06
4, 1.08
5, 1.09
6, 1.32
7, 1.4
8, 1.4
9, 1.35
10, 1.31
11, 1.37
12, 1.28
13, 1.29
14, 1.1
15, 1.17
16, 1.2
17, 1.09
18, 1.12
19, 1.02
20, 1.03
21, 1.12
22, 1.07
23, 1.12
24, 1.2
25, 1.2
26, 1.13
27, 1.16
28, 1.25
29, 1.36
30, 1.24
31, 1.38
32, 1.45
33, 1.52
34, 1.48
35, 1.27
36, 1.29
37, 1.25
38, 1.3
39, 1.28
40, 1.3
41, 1.14
42, 1.27
43, 1.03
44, 1.14
45, 1.18
46, 1.13
47, 1.21
48, 1.15
49, 1.26
50, 1.24
51, 1.19
52, 1.19
53, 1.25
54, 1.39
55, 1.45
56, 1.48
57, 1.46
58, 1.56
59, 1.5
60, 1.37
61, 1.42
62, 1.34
63, 1.35
64, 1.24
65, 1.19
66, 1.13
67, 1.08
68, 1.18
69, 1.11
70, 1.18
71, 1.26
72, 1.12
73, 1.33
74, 1.26
75, 1.26
76, 1.37
77, 1.29
78, 1.41
79, 1.4
80, 1.37
81, 1.46
82, 1.67
83, 1.42
84, 1.58
85, 1.41
86, 1.43
87, 1.45
88, 1.41
89, 1.27
90, 1.3
91, 1.36
92, 1.3
93, 1.26
94, 1.15
95, 1.15
96, 1.19
97, 1.21
98, 1.11
99, 1.22
100, 1.4
101, 1.21
102, 1.33
103, 1.43
104, 1.32
105, 1.45
106, 1.52
107, 1.5
108, 1.51
109, 1.44
110, 1.48
111, 1.47
112, 1.42
113, 1.36
114, 1.43
115, 1.37
116, 1.21
117, 1.26
118, 1.19
119, 1.19
120, 1.2
121, 1.17
122, 1.24
123, 1.19
124, 1.23
125, 1.26
126, 1.34
127, 1.22
128, 1.39
129, 1.35
130, 1.48
131, 1.33
132, 1.45
133, 1.44
134, 1.4
135, 1.48
136, 1.46
137, 1.28
138, 1.3
139, 1.29
140, 1.33
141, 1.3
142, 1.18
143, 1.11
144, 1.19
145, 1.22
146, 1.15
147, 1.2
148, 1.17
149, 1.31
150, 1.25
151, 1.25
152, 1.19
153, 1.35
154, 1.28
155, 1.35
156, 1.53
157, 1.65
158, 1.59
159, 1.48
160, 1.48
161, 1.47
162, 1.45
163, 1.34
164, 1.32
165, 1.23
166, 1.28
167, 1.27
168, 1.24
169, 1.12
170, 1.13
171, 1.34
172, 1.27
173, 1.23
174, 1.22
175, 1.27
176, 1.35
177, 1.28
178, 1.36
179, 1.27
180, 1.43
181, 1.43
182, 1.5
183, 1.47
184, 1.42
185, 1.44
186, 1.5
187, 1.38
188, 1.36
189, 1.23
190, 1.12
191, 1.23
192, 1.21
193, 1.14
194, 1.09
195, 1.19
196, 1.4
197, 1.2
198, 1.28
199, 1.31
200, 1.25
201, 1.36
202, 1.33
203, 1.3
204, 1.37
205, 1.47
206, 1.51
207, 1.55
208, 1.61
209, 1.44
210, 1.42
211, 1.37
212, 1.41
213, 1.43
214, 1.41
215, 1.14
216, 1.3
217, 1.17
218, 1.12
219, 1.25
220, 1.24
221, 1.19
222, 1.16
223, 1.3
224, 1.33
225, 1.25
226, 1.29
227, 1.28
228, 1.28
229, 1.31
230, 1.36
231, 1.47
232, 1.59
233, 1.59
234, 1.52
235, 1.46
236, 1.45
237, 1.25
238, 1.33
239, 1.36
240, 1.21
241, 1.41
242, 1.22
243, 1.22
244, 1.19
245, 1.06
246, 1.21
247, 1.21
248, 1.31
249, 1.28
250, 1.26
251, 1.21
252, 1.31
253, 1.42
254, 1.46
255, 1.62
256, 1.5
257, 1.44
258, 1.46
259, 1.52
260, 1.5
261, 1.44
262, 1.34
263, 1.32
264, 1.28
265, 1.24
266, 1.22
267, 1.31
268, 1.35
