balls,averageMaxLoad
0, 0
1, 0.96
2, 1
3, 0.97
4, 1.12
5, 1.19
6, 1.35
7, 1.43
8, 1.31
9, 1.42
10, 1.25
11, 1.38
12, 1.25
13, 1.37
14, 1.31
15, 1.38
16, 1.37
17, 1.33
18, 1.4
19, 1.39
20, 1.34
21, 1.43
22, 1.34
23, 1.43
24, 1.5
25, 1.47
26, 1.46
27, 1.61
28, 1.59
29, 1.65
30, 1.7
31, 1.66
32, 1.51
33, 1.6
34, 1.64
35, 1.65
36, 1.59
37, 1.57
38, 1.6
39, 1.57
40, 1.62
41, 1.53
42, 1.54
43, 1.54
44, 1.48
45, 1.6
46, 1.64
47, 1.55
48, 1.59
49, 1.67
50, 1.67
51, 1.58
52, 1.67
53, 1.78
54, 1.79
55, 1.82
56, 1.67
57, 1.73
58, 1.76
59, 1.74
60, 1.64
61, 1.72
62, 1.52
63, 1.64
64, 1.64
65, 1.6
66, 1.58
67, 1.66
68, 1.65
69, 1.6
70, 1.61
71, 1.67
72, 1.58
73, 1.7
74, 1.74
75, 1.65
76, 1.8
77, 1.72
78, 1.87
79, 1.76
80, 1.89
81, 1.74
82, 1.67
83, 1.82
84, 1.62
85, 1.7
86, 1.66
87, 1.7
88, 1.63
89, 1.68
90, 1.6
91, 1.67
92, 1.66
93, 1.67
94, 1.57
95, 1.7
96, 1.57
97, 1.67
98, 1.6
99, 1.64
100, 1.65
101, 1.82
102, 1.78
103, 1.76
104, 1.73
105, 1.77
106, 1.68
107, 1.76
108, 1.76
109, 1.58
110, 1.79
111, 1.65
112, 1.52
113, 1.68
114, 1.62
115, 1.52
116, 1.74
117, 1.7
118, 1.73
119, 1.72
120, 1.62
121, 1.64
122, 1.77
123, 1.67
124, 1.68
125, 1.65
126, 1.8
127, 1.71
128, 1.82
129, 1.83
130, 1.84
131, 1.84
132, 1.74
133, 1.71
134, 1.62
135, 1.69
136, 1.71
137, 1.74
138, 1.7
139, 1.69
140, 1.59
141, 1.61
142, 1.56
143, 1.64
144, 1.55
145, 1.61
146, 1.63
147, 1.73
148, 1.71
149, 1.71
150, 1.62
151, 1.66
152, 1.71
153, 1.79
154, 1.84
155, 1.73
156, 1.81
157, 1.71
158, 1.77
159, 1.98
160, 1.6
161, 1.63
162, 1.63
163, 1.65
164, 1.67
165, 1.64
166, 1.87
167, 1.66
168, 1.76
169, 1.72
170, 1.62
171, 1.76
172, 1.75
173, 1.64
174, 1.69
175, 1.8
176, 1.62
177, 1.75
178, 1.79
179, 1.86
180, 1.73
181, 1.78
182, 1.77
183, 1.9
184, 1.64
185, 1.51
186, 1.67
187, 1.8
188, 1.57
189, 1.57
190, 1.73
191, 1.61
192, 1.65
193, 1.77
194, 1.65
195, 1.77
196, 1.72
197, 1.67
198, 1.62
199, 1.74
200, 1.61
201, 1.7
202, 1.82
203, 1.75
204, 1.71
205, 1.8
206, 1.81
207, 1.77
208, 1.87
209, 1.66
210, 1.71
211, 1.66
212, 1.67
213, 1.83
214, 1.72
215, 1.6
216, 1.72
217, 1.74
218, 1.62
219, 1.62
220, 1.61
221, 1.63
222, 1.66
223, 1.65
224, 1.73
225, 1.7
226, 1.78
227, 1.75
228, 1.79
229, 1.81
230, 1.77
231, 1.87
232, 1.84
233, 1.71
234, 1.7
235, 1.71
236, 1.75
237, 1.62
238, 1.66
239, 1.66
240, 1.68
241, 1.66
242, 1.56
243, 1.66
244, 1.75
245, 1.71
246, 1.81
247, 1.67
248, 1.66
249, 1.6
250, 1.71
251, 1.6
252, 1.66
253, 1.87
254, 1.74
255, 1.75
256, 1.74
257, 1.77
258, 1.83
259, 1.76
260, 1.72
261, 1.6
262, 1.68
263, 1.87
264, 1.74
265, 1.62
266, 1.73
267, 1.69
268, 1.76
269, 1.63
