balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 1.06
4, 1.07
5, 1.12
6, 1.33
7, 1.33
8, 1.35
9, 1.31
10, 1.18
11, 1.31
12, 1.14
13, 1.18
14, 1.2
15, 1.21
16, 1.1
17, 1.04
18, 1.01
19, 1.11
20, 1.04
21, 1.03
22, 1.05
23, 1.1
24, 1.09
25, 1.18
26, 1.25
27, 1.16
28, 1.28
29, 1.27
30, 1.38
31, 1.34
32, 1.5
33, 1.49
34, 1.44
35, 1.41
36, 1.41
37, 1.36
38, 1.26
39, 1.15
40, 1.27
41, 1.21
42, 1.1
43, 1.18
44, 1.22
45, 0.97
46, 1.04
47, 1.05
48, 1.2
49, 1.06
50, 1.21
51, 1.31
52, 1.24
53, 1.43
54, 1.26
55, 1.33
56, 1.36
57, 1.55
58, 1.5
59, 1.56
60, 1.25
61, 1.36
62, 1.45
63, 1.32
64, 1.26
65, 1.11
66, 1.18
67, 1.23
68, 1.15
69, 1.23
70, 1.08
71, 1.14
72, 1.18
73, 1.28
74, 1.26
75, 1.16
76, 1.24
77, 1.27
78, 1.3
79, 1.29
80, 1.44
81, 1.36
82, 1.52
83, 1.66
84, 1.47
85, 1.31
86, 1.42
87, 1.31
88, 1.34
89, 1.29
90, 1.18
91, 1.17
92, 1.04
93, 1.21
94, 1.02
95, 1.06
96, 1.11
97, 1.15
98, 1.26
99, 1.24
100, 1.17
101, 1.25
102, 1.17
103, 1.21
104, 1.25
105, 1.34
106, 1.5
107, 1.49
108, 1.37
109, 1.65
110, 1.41
111, 1.47
112, 1.31
113, 1.27
114, 1.28
115, 1.22
116, 1.11
117, 1.11
118, 1.14
119, 1.14
120, 1.09
121, 1.3
122, 1.16
123, 1.25
124, 1.15
125, 1.24
126, 1.22
127, 1.31
128, 1.16
129, 1.19
130, 1.3
131, 1.48
132, 1.49
133, 1.47
134, 1.46
135, 1.49
136, 1.4
137, 1.29
138, 1.28
139, 1.41
140, 1.32
141, 1.23
142, 1.03
143, 1.19
144, 1.23
145, 1.08
146, 1.11
147, 1.14
148, 1.16
149, 1.23
150, 1.28
151, 1.3
152, 1.33
153, 1.25
154, 1.34
155, 1.39
156, 1.39
157, 1.51
158, 1.37
159, 1.42
160, 1.5
161, 1.37
162, 1.29
163, 1.23
164, 1.34
165, 1.05
166, 1.06
167, 1.25
168, 1.11
169, 1.11
170, 1.23
171, 0.9
172, 1.2
173, 1.14
174, 1.31
175, 1.2
176, 1.18
177, 1.22
178, 1.23
179, 1.35
180, 1.48
181, 1.37
182, 1.43
183, 1.47
184, 1.54
185, 1.41
186, 1.38
187, 1.22
188, 1.37
189, 1.28
190, 1.12
191, 1.22
192, 1.22
193, 1.25
194, 1.08
195, 1.14
196, 1.17
197, 1.29
198, 1.19
199, 1.2
200, 1.17
201, 1.23
202, 1.31
203, 1.24
204, 1.33
205, 1.35
206, 1.49
207, 1.55
208, 1.54
209, 1.46
210, 1.38
211, 1.4
212, 1.3
213, 1.26
214, 1.3
215, 1.07
216, 1.24
217, 1.25
218, 1.1
219, 1.1
220, 1.01
221, 1.23
222, 1.17
223, 1.18
224, 1.14
225, 1.24
226, 1.28
227, 1.25
228, 1.33
229, 1.22
230, 1.54
231, 1.44
232, 1.53
233, 1.53
234, 1.38
235, 1.47
236, 1.22
237, 1.31
238, 1.36
239, 1.34
240, 1.14
241, 1.23
242, 1.15
243, 1.23
244, 1.16
245, 1.06
246, 1.15
247, 1.18
248, 1.15
249, 1.13
250, 1.34
251, 1.21
252, 1.34
253, 1.17
254, 1.28
255, 1.33
256, 1.39
257, 1.61
258, 1.49
259, 1.45
260, 1.32
261, 1.37
262, 1.43
263, 1.33
264, 1.28
265, 1.27
266, 1.15
267, 1.22
268, 1.19
