balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 0.99
4, 1.08
5, 1.22
6, 1.26
7, 1.39
8, 1.52
9, 1.44
10, 1.25
11, 1.2
12, 1.18
13, 1.17
14, 1.31
15, 1.13
16, 1.05
17, 1.16
18, 1.03
19, 0.99
20, 0.79
21, 1.05
22, 0.97
23, 0.92
24, 1.1
25, 0.97
26, 1.14
27, 1.13
28, 1.13
29, 1.27
30, 1.22
31, 1.36
32, 1.39
33, 1.47
34, 1.48
35, 1.4
36, 1.45
37, 1.21
38, 1.16
39, 1.12
40, 1.21
41, 1.09
42, 1.11
43, 1.12
44, 1.09
45, 1.05
46, 0.98
47, 0.96
48, 1.02
49, 1.02
50, 1.11
51, 1.13
52, 1.2
53, 1.22
54, 1.26
55, 1.35
56, 1.41
57, 1.42
58, 1.56
59, 1.49
60, 1.41
61, 1.48
62, 1.35
63, 1.32
64, 1.29
65, 1.14
66, 1.2
67, 1.1
68, 1.12
69, 1.1
70, 0.93
71, 0.92
72, 1.01
73, 0.93
74, 1.13
75, 1.18
76, 1.17
77, 1.14
78, 1.16
79, 1.28
80, 1.31
81, 1.42
82, 1.54
83, 1.42
84, 1.38
85, 1.41
86, 1.44
87, 1.35
88, 1.3
89, 1.12
90, 1.27
91, 1.14
92, 1.14
93, 1.09
94, 1.17
95, 1.05
96, 1.02
97, 1
98, 1.06
99, 1.15
100, 1.21
101, 1.17
102, 1.17
103, 1.21
104, 1.24
105, 1.29
106, 1.43
107, 1.43
108, 1.44
109, 1.41
110, 1.38
111, 1.39
112, 1.27
113, 1.29
114, 1.19
115, 1.35
116, 1.22
117, 1.2
118, 1.11
119, 1.08
120, 1
121, 0.96
122, 0.99
123, 1.05
124, 1.09
125, 1.12
126, 1.14
127, 1.23
128, 1.23
129, 1.11
130, 1.26
131, 1.34
132, 1.47
133, 1.6
134, 1.42
135, 1.42
136, 1.29
137, 1.38
138, 1.24
139, 1.26
140, 1.2
141, 1.02
142, 1.15
143, 1.04
144, 1.09
145, 1
146, 0.97
147, 1.01
148, 1.09
149, 1.1
150, 1.03
151, 1.15
152, 1.2
153, 1.18
154, 1.29
155, 1.27
156, 1.48
157, 1.47
158, 1.38
159, 1.55
160, 1.3
161, 1.4
162, 1.43
163, 1.34
164, 1.25
165, 1.08
166, 1.17
167, 1.22
168, 1.09
169, 1.01
170, 1.08
171, 1.1
172, 0.95
173, 0.98
174, 1.08
175, 1.11
176, 1.22
177, 1.19
178, 1.25
179, 1.37
180, 1.35
181, 1.38
182, 1.63
183, 1.52
184, 1.39
185, 1.53
186, 1.31
187, 1.4
188, 1.31
189, 1.21
190, 1.29
191, 1.18
192, 1.19
193, 1.02
194, 0.97
195, 1.05
196, 0.95
197, 1.07
198, 0.98
199, 1.16
200, 1.05
201, 1.13
202, 1.2
203, 1.12
204, 1.14
205, 1.38
206, 1.34
207, 1.36
208, 1.4
209, 1.47
210, 1.45
211, 1.33
212, 1.4
213, 1.39
214, 1.25
215, 1.16
216, 1.24
217, 1.07
218, 1.01
219, 1.14
220, 1.01
221, 0.96
222, 0.91
223, 1.01
224, 1.08
225, 1.05
226, 1.18
227, 1.1
228, 1.19
229, 1.17
230, 1.26
231, 1.43
232, 1.47
233, 1.45
234, 1.51
235, 1.35
236, 1.38
237, 1.3
238, 1.33
239, 1.49
240, 1.23
241, 1.17
242, 1.11
243, 1.09
244, 1.17
245, 1.07
246, 0.99
247, 1.17
248, 0.97
249, 1.09
250, 1.17
251, 1.1
252, 1.18
253, 1.13
254, 1.19
255, 1.31
256, 1.35
257, 1.48
258, 1.51
259, 1.57
260, 1.42
261, 1.32
262, 1.39
263, 1.29
264, 1.2
265, 1.22
266, 1.35
267, 1.22
268, 0.97
269, 1.01
