balls,averageMaxLoad
0, 0
1, 0.96
2, 0.98
3, 0.99
4, 1.03
5, 1.13
6, 1.19
7, 1.3
8, 1.35
9, 1.61
10, 1.61
11, 1.7
12, 1.8
13, 1.82
14, 1.82
15, 1.86
16, 1.97
17, 1.83
18, 1.86
19, 1.87
20, 1.86
21, 1.84
22, 2.02
23, 1.83
24, 1.93
25, 1.79
26, 1.7
27, 1.74
28, 1.67
29, 1.74
30, 1.72
31, 1.8
32, 1.8
33, 1.89
34, 1.98
35, 1.79
36, 1.94
37, 1.89
38, 2.16
39, 2.01
40, 2.11
41, 2.16
42, 2.16
43, 2.16
44, 2.18
45, 2.25
46, 2.05
47, 2.07
48, 2.11
49, 1.89
50, 1.87
51, 1.86
52, 1.9
53, 2.09
54, 1.95
55, 2.06
56, 2.13
57, 1.93
58, 1.89
59, 2
60, 2.03
61, 2.15
62, 2.28
63, 2.17
64, 2.07
65, 2.28
66, 2.26
67, 2.12
68, 2.37
69, 2.43
70, 2.32
71, 2.31
72, 2.18
73, 2.16
74, 2.21
75, 2
76, 2.06
77, 2.1
78, 2.1
79, 1.97
80, 1.95
81, 2.07
82, 2.21
83, 2.19
84, 2.23
85, 2.19
86, 2.35
87, 2.27
88, 2.37
89, 2.45
90, 2.27
91, 2.39
92, 2.26
93, 2.33
94, 2.4
95, 2.32
96, 2.61
97, 2.35
98, 2.37
99, 2.38
100, 2.02
101, 2.22
102, 2.14
103, 2.05
104, 2.14
105, 2.14
106, 2.15
107, 2.01
108, 2.22
109, 2.17
110, 2.32
111, 2.16
112, 2.29
113, 2.5
114, 2.38
115, 2.34
116, 2.31
117, 2.5
118, 2.43
119, 2.5
120, 2.36
121, 2.32
122, 2.35
123, 2.06
124, 2.19
125, 2.31
126, 2.21
127, 2.5
128, 2.11
129, 2.19
130, 2.05
131, 2.13
132, 2.34
133, 2.18
134, 2.03
135, 2.31
136, 2.23
137, 2.48
138, 2.29
139, 2.38
140, 2.37
141, 2.34
142, 2.68
143, 2.46
144, 2.48
145, 2.54
146, 2.47
147, 2.44
148, 2.4
149, 2.29
150, 2.35
151, 2.18
152, 2.13
153, 2.27
154, 2.37
155, 2.32
156, 2.16
157, 2.18
158, 2.23
159, 2.29
160, 2.32
161, 2.12
162, 2.44
163, 2.5
164, 2.45
165, 2.48
166, 2.53
167, 2.54
168, 2.51
169, 2.33
170, 2.48
171, 2.42
172, 2.4
173, 2.49
174, 2.26
175, 2.29
176, 2.33
177, 2.25
178, 2.24
179, 2.4
180, 2.2
181, 2.25
182, 2.13
183, 2.33
184, 2.35
185, 2.24
186, 2.38
187, 2.34
188, 2.28
189, 2.49
190, 2.5
191, 2.39
192, 2.37
193, 2.52
194, 2.35
195, 2.46
196, 2.45
197, 2.33
198, 2.3
199, 2.31
200, 2.53
201, 2.4
202, 2.27
203, 2.25
204, 2.05
205, 2.29
206, 2.25
207, 2.18
208, 2.24
209, 2.23
210, 2.25
211, 2.41
212, 2.34
213, 2.48
214, 2.36
215, 2.51
216, 2.46
217, 2.62
218, 2.4
219, 2.62
220, 2.55
221, 2.53
222, 2.56
223, 2.33
224, 2.39
225, 2.3
226, 2.17
227, 2.35
228, 2.2
229, 2.15
230, 2.31
231, 2.16
232, 2.43
233, 2.27
234, 2.25
235, 2.5
236, 2.47
237, 2.49
238, 2.42
239, 2.54
240, 2.42
241, 2.45
242, 2.52
243, 2.58
244, 2.5
245, 2.54
246, 2.43
247, 2.3
248, 2.31
249, 2.4
250, 2.48
251, 2.25
252, 2.48
253, 2.4
254, 2.17
255, 2.34
256, 2.22
257, 2.18
258, 2.28
259, 2.38
260, 2.44
261, 2.3
262, 2.46
263, 2.55
264, 2.46
265, 2.3
266, 2.63
267, 2.46
268, 2.51
269, 2.46
