balls,averageMaxLoad
0, 0
1, 0.96
2, 0.97
3, 1
4, 1.04
5, 1.24
6, 1.2
7, 1.49
8, 1.49
9, 1.62
10, 1.76
11, 1.74
12, 1.75
13, 1.83
14, 1.76
15, 1.98
16, 1.85
17, 1.92
18, 2.01
19, 1.88
20, 1.99
21, 1.76
22, 1.85
23, 1.93
24, 1.78
25, 1.76
26, 1.88
27, 1.87
28, 1.74
29, 1.89
30, 1.67
31, 1.9
32, 1.86
33, 1.83
34, 2.09
35, 1.94
36, 2.04
37, 1.99
38, 2.13
39, 2.14
40, 2.15
41, 2.1
42, 2.22
43, 2.16
44, 2.16
45, 2.11
46, 2.11
47, 2.19
48, 2.11
49, 2.05
50, 2.13
51, 1.95
52, 2.16
53, 1.95
54, 2.01
55, 2.11
56, 2.23
57, 2.07
58, 2.3
59, 2.09
60, 2.13
61, 2.14
62, 2.19
63, 2.21
64, 2.3
65, 2.43
66, 2.2
67, 2.39
68, 2.18
69, 2.25
70, 2.3
71, 2.23
72, 2.13
73, 2.1
74, 2.18
75, 2.24
76, 2.18
77, 2.18
78, 2.1
79, 2.09
80, 2.16
81, 2.1
82, 2.3
83, 2.3
84, 2.27
85, 2.24
86, 2.31
87, 2.32
88, 2.34
89, 2.33
90, 2.36
91, 2.54
92, 2.37
93, 2.62
94, 2.54
95, 2.45
96, 2.37
97, 2.35
98, 2.35
99, 2.3
100, 2.3
101, 2.23
102, 2.17
103, 2.52
104, 2.48
105, 2.28
106, 2.2
107, 2.27
108, 2.43
109, 2.29
110, 2.48
111, 2.27
112, 2.3
113, 2.32
114, 2.42
115, 2.43
116, 2.6
117, 2.48
118, 2.19
119, 2.47
120, 2.44
121, 2.4
122, 2.35
123, 2.52
124, 2.38
125, 2.22
126, 2.24
127, 2.33
128, 2.38
129, 2.28
130, 2.41
131, 2.19
132, 2.21
133, 2.18
134, 2.23
135, 2.55
136, 2.41
137, 2.35
138, 2.42
139, 2.45
140, 2.66
141, 2.47
142, 2.5
143, 2.59
144, 2.49
145, 2.75
146, 2.51
147, 2.44
148, 2.42
149, 2.45
150, 2.44
151, 2.38
152, 2.5
153, 2.19
154, 2.37
155, 2.17
156, 2.29
157, 2.17
158, 2.21
159, 2.39
160, 2.38
161, 2.47
162, 2.27
163, 2.34
164, 2.29
165, 2.55
166, 2.39
167, 2.42
168, 2.51
169, 2.69
170, 2.39
171, 2.57
172, 2.6
173, 2.63
174, 2.34
175, 2.22
176, 2.4
177, 2.1
178, 2.32
179, 2.2
180, 2.48
181, 2.36
182, 2.35
183, 2.34
184, 2.55
185, 2.27
186, 2.46
187, 2.38
188, 2.39
189, 2.38
190, 2.31
191, 2.53
192, 2.58
193, 2.71
194, 2.74
195, 2.6
196, 2.63
197, 2.7
198, 2.71
199, 2.5
200, 2.57
201, 2.56
202, 2.41
203, 2.46
204, 2.25
205, 2.31
206, 2.33
207, 2.53
208, 2.55
209, 2.33
210, 2.58
211, 2.5
212, 2.47
213, 2.36
214, 2.4
215, 2.55
216, 2.65
217, 2.39
218, 2.51
219, 2.42
220, 2.62
221, 2.74
222, 2.54
223, 2.45
224, 2.38
225, 2.56
226, 2.66
227, 2.43
228, 2.39
229, 2.33
230, 2.65
231, 2.5
232, 2.32
233, 2.35
234, 2.52
235, 2.34
236, 2.44
237, 2.47
238, 2.57
239, 2.34
240, 2.7
241, 2.57
242, 2.7
243, 2.48
244, 2.51
245, 2.55
246, 2.58
247, 2.48
248, 2.61
249, 2.61
250, 2.34
251, 2.63
252, 2.39
253, 2.43
254, 2.36
255, 2.44
256, 2.46
257, 2.5
258, 2.42
259, 2.56
260, 2.6
261, 2.46
262, 2.4
263, 2.7
264, 2.68
265, 2.57
266, 2.74
267, 2.85
268, 2.67
269, 2.57
