balls,averageMaxLoad
0, 0
1, 0.96
2, 0.92
3, 0.88
4, 0.84
5, 0.8
6, 0.76
7, 0.72
8, 0.68
9, 0.64
10, 0.61
11, 0.57
12, 0.53
13, 0.51
14, 0.5
15, 0.46
16, 0.5
17, 0.5
18, 0.66
19, 0.65
20, 0.71
21, 0.81
22, 0.96
23, 0.98
24, 1
25, 1
26, 0.96
27, 0.92
28, 0.88
29, 0.84
30, 0.8
31, 0.76
32, 0.73
33, 0.68
34, 0.64
35, 0.6
36, 0.57
37, 0.54
38, 0.53
39, 0.52
40, 0.51
41, 0.49
42, 0.61
43, 0.59
44, 0.65
45, 0.81
46, 0.83
47, 0.92
48, 0.93
49, 1.01
50, 0.99
51, 0.96
52, 0.92
53, 0.88
54, 0.84
55, 0.8
56, 0.76
57, 0.72
58, 0.68
59, 0.64
60, 0.61
61, 0.57
62, 0.54
63, 0.52
64, 0.6
65, 0.53
66, 0.49
67, 0.54
68, 0.56
69, 0.77
70, 0.78
71, 0.75
72, 0.98
73, 0.98
74, 0.99
75, 0.97
76, 0.96
77, 0.92
78, 0.88
79, 0.84
80, 0.8
81, 0.76
82, 0.72
83, 0.68
84, 0.64
85, 0.6
86, 0.56
87, 0.56
88, 0.5
89, 0.51
90, 0.47
91, 0.46
92, 0.59
93, 0.59
94, 0.6
95, 0.7
96, 0.81
97, 0.95
98, 1.01
99, 1.01
100, 0.97
101, 0.96
102, 0.92
103, 0.88
104, 0.84
105, 0.8
106, 0.76
107, 0.72
108, 0.68
109, 0.65
110, 0.6
111, 0.56
112, 0.55
113, 0.51
114, 0.54
115, 0.5
116, 0.48
117, 0.53
118, 0.57
119, 0.6
120, 0.69
121, 0.88
122, 0.88
123, 0.97
124, 0.99
125, 0.99
126, 0.96
127, 0.92
128, 0.88
129, 0.84
130, 0.8
131, 0.76
132, 0.72
133, 0.68
134, 0.64
135, 0.6
136, 0.56
137, 0.55
138, 0.5
139, 0.49
140, 0.46
141, 0.51
142, 0.5
143, 0.55
144, 0.7
145, 0.74
146, 0.82
147, 1.01
148, 0.97
149, 0.99
150, 0.99
151, 0.96
152, 0.92
153, 0.88
154, 0.84
155, 0.8
156, 0.76
157, 0.72
158, 0.69
159, 0.64
160, 0.6
161, 0.56
162, 0.53
163, 0.54
164, 0.49
165, 0.54
166, 0.5
167, 0.53
168, 0.6
169, 0.63
170, 0.75
171, 0.92
172, 0.91
173, 0.96
174, 1.02
175, 1
176, 0.96
177, 0.92
178, 0.88
179, 0.84
180, 0.8
181, 0.76
182, 0.72
183, 0.69
184, 0.64
185, 0.62
186, 0.57
187, 0.55
188, 0.52
189, 0.53
190, 0.5
191, 0.49
192, 0.5
193, 0.6
194, 0.62
195, 0.72
196, 0.9
197, 0.98
198, 0.95
199, 0.98
200, 1
201, 0.96
202, 0.92
203, 0.88
204, 0.84
205, 0.8
206, 0.77
207, 0.72
208, 0.68
209, 0.64
210, 0.61
211, 0.56
212, 0.56
213, 0.53
214, 0.51
215, 0.52
216, 0.48
217, 0.56
218, 0.59
219, 0.67
220, 0.82
221, 0.87
222, 1.01
223, 0.98
224, 1.02
225, 1
226, 0.96
227, 0.92
228, 0.88
229, 0.84
230, 0.8
231, 0.76
232, 0.72
233, 0.68
234, 0.64
235, 0.61
236, 0.57
237, 0.55
238, 0.54
239, 0.53
240, 0.49
241, 0.55
242, 0.53
243, 0.65
244, 0.74
245, 0.83
246, 0.8
247, 0.96
248, 1
249, 1
250, 1
251, 0.96
252, 0.92
253, 0.88
254, 0.84
255, 0.8
256, 0.76
257, 0.72
258, 0.69
259, 0.66
260, 0.6
261, 0.57
262, 0.53
263, 0.53
264, 0.52
265, 0.46
266, 0.53
267, 0.54
268, 0.55
269, 0.68
270, 0.79
271, 0.88
