balls,averageMaxLoad
0, 0
1, 0.96
2, 0.97
3, 0.98
4, 1.01
5, 1.28
6, 1.27
7, 1.46
8, 1.58
9, 1.67
10, 1.67
11, 1.69
12, 1.75
13, 1.84
14, 1.86
15, 1.87
16, 1.93
17, 1.97
18, 2.02
19, 2.01
20, 2.22
21, 2.28
22, 2.25
23, 2.24
24, 2.28
25, 2.48
26, 2.51
27, 2.34
28, 2.51
29, 2.53
30, 2.55
31, 2.56
32, 2.58
33, 2.51
34, 2.7
35, 2.82
36, 2.66
37, 2.83
38, 2.76
39, 2.95
40, 2.84
41, 2.95
42, 2.96
43, 3.07
44, 3.14
45, 3.04
46, 2.87
47, 3.13
48, 3.2
49, 3.06
50, 3.12
51, 3.26
52, 3.31
53, 3.31
54, 3.32
55, 3.3
56, 3.26
57, 3.42
58, 3.58
59, 3.61
60, 3.5
61, 3.57
62, 3.56
63, 3.67
64, 3.46
65, 3.68
66, 3.52
67, 3.56
68, 3.61
69, 3.69
70, 3.8
71, 3.66
72, 3.59
73, 3.6
74, 3.78
75, 3.92
76, 3.62
77, 3.99
78, 3.86
79, 4.07
80, 3.84
81, 4.09
82, 3.97
83, 3.92
84, 4
85, 4.18
86, 3.93
87, 4.14
88, 4.33
89, 4.14
90, 4.28
91, 4.14
92, 4.15
93, 4.37
94, 4.05
95, 4.34
96, 4.35
97, 4.4
98, 4.58
99, 4.46
100, 4.32
101, 4.3
102, 4.38
103, 4.73
104, 4.5
105, 4.29
106, 4.26
107, 4.57
108, 4.54
109, 4.48
110, 4.62
111, 4.61
112, 4.75
113, 4.76
114, 4.84
115, 4.63
116, 4.78
117, 4.6
118, 4.87
119, 4.74
120, 4.76
121, 4.82
122, 4.88
123, 4.82
124, 4.77
125, 4.69
126, 4.9
127, 4.65
128, 4.72
129, 4.87
130, 4.99
131, 4.84
132, 4.74
133, 5.16
134, 5.19
135, 4.96
136, 4.96
137, 5.26
138, 5.31
139, 5.08
140, 5.16
141, 5.1
142, 5.22
143, 5.04
144, 5.06
145, 5.18
146, 5.14
147, 4.95
148, 5.28
149, 5.34
150, 5.15
151, 5.3
152, 5.41
153, 5.32
154, 5.36
155, 5.17
156, 5.61
157, 5.42
158, 5.34
159, 5.4
160, 5.05
161, 5.39
162, 5.57
163, 5.27
164, 5.63
165, 5.4
166, 5.69
167, 5.66
168, 5.67
169, 5.62
170, 5.69
171, 5.52
172, 5.37
173, 5.62
174, 5.71
175, 5.48
176, 5.78
177, 5.62
178, 5.79
179, 5.69
180, 5.74
181, 5.57
182, 6.06
183, 6.07
184, 5.78
185, 5.94
186, 5.56
187, 5.91
188, 5.75
189, 5.65
190, 5.8
191, 5.81
192, 5.96
193, 6.11
194, 6.05
195, 6.22
196, 6.01
197, 5.98
198, 5.84
199, 6.26
200, 6.06
201, 5.89
202, 6.1
203, 6.1
204, 5.86
205, 5.64
206, 5.89
207, 5.51
208, 5.87
209, 5.77
210, 5.35
211, 5.9
212, 5.58
213, 5.34
214, 5.44
215, 5.47
216, 5.2
217, 5.25
218, 5.19
219, 5.11
220, 5.17
221, 5.14
222, 5.05
223, 5.11
224, 5.3
225, 5
226, 4.89
227, 4.69
228, 4.83
229, 4.89
230, 4.67
231, 4.67
232, 4.49
233, 4.88
234, 4.68
235, 4.73
236, 4.79
237, 4.9
238, 4.54
239, 4.37
240, 4.39
241, 4.67
242, 4.6
243, 4.59
244, 4.5
245, 4.48
246, 4.34
247, 4.49
248, 4.32
249, 4.49
250, 4.17
251, 4.42
252, 4.43
253, 4.26
254, 4.45
255, 4.42
256, 4.27
257, 4.29
258, 4.35
259, 4.52
260, 4.55
261, 4.92
262, 4.75
263, 4.52
264, 4.68
265, 4.38
266, 4.95
267, 4.57
268, 4.89
269, 4.82
