balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.96
4, 1.05
5, 1.1
6, 1.24
7, 1.43
8, 1.46
9, 1.54
10, 1.61
11, 1.73
12, 1.76
13, 1.8
14, 1.86
15, 2.02
16, 1.94
17, 1.96
18, 1.98
19, 2.15
20, 2.22
21, 2.09
22, 2.17
23, 2.36
24, 2.39
25, 2.47
26, 2.3
27, 2.46
28, 2.43
29, 2.52
30, 2.58
31, 2.57
32, 2.68
33, 2.69
34, 2.71
35, 2.87
36, 2.72
37, 2.69
38, 2.73
39, 2.95
40, 2.86
41, 3.17
42, 2.95
43, 2.99
44, 3.08
45, 3.02
46, 3.1
47, 3.33
48, 3.35
49, 3.18
50, 3.23
51, 3.13
52, 3.17
53, 3.25
54, 3.15
55, 3.42
56, 3.5
57, 3.39
58, 3.44
59, 3.54
60, 3.42
61, 3.51
62, 3.5
63, 3.57
64, 3.43
65, 3.78
66, 3.79
67, 3.7
68, 3.75
69, 3.81
70, 3.68
71, 3.77
72, 3.76
73, 4.04
74, 3.84
75, 3.81
76, 3.94
77, 3.77
78, 3.84
79, 4.08
80, 4.05
81, 4.03
82, 3.96
83, 4.04
84, 3.95
85, 4.15
86, 3.77
87, 3.93
88, 4.01
89, 4.14
90, 4.13
91, 4.24
92, 4.36
93, 4.43
94, 4.21
95, 4.2
96, 4.32
97, 4.2
98, 4.36
99, 4.51
100, 4.6
101, 4.37
102, 4.36
103, 4.56
104, 4.52
105, 4.86
106, 4.3
107, 4.71
108, 4.84
109, 4.52
110, 4.5
111, 4.67
112, 4.33
113, 4.58
114, 4.7
115, 4.63
116, 4.67
117, 4.78
118, 4.54
119, 4.91
120, 4.66
121, 4.69
122, 4.55
123, 4.92
124, 5.02
125, 4.74
126, 4.83
127, 4.8
128, 4.97
129, 4.71
130, 5.05
131, 5.16
132, 4.94
133, 5.07
134, 4.88
135, 5.12
136, 4.9
137, 4.97
138, 4.98
139, 5.06
140, 4.96
141, 5.12
142, 4.96
143, 5.28
144, 5
145, 5.25
146, 5.04
147, 5.38
148, 5.35
149, 5.34
150, 5.28
151, 5.27
152, 5.41
153, 5.15
154, 5.41
155, 5.4
156, 5.61
157, 5.4
158, 5.36
159, 5.6
160, 5.52
161, 5.44
162, 5.42
163, 5.37
164, 5.48
165, 5.66
166, 5.51
167, 5.65
168, 5.49
169, 5.69
170, 5.5
171, 5.71
172, 5.77
173, 5.67
174, 5.68
175, 5.56
176, 5.74
177, 5.7
178, 5.73
179, 5.65
180, 5.7
181, 6.03
182, 5.67
183, 5.42
184, 5.86
185, 5.71
186, 6.05
187, 5.6
188, 5.96
189, 5.8
190, 5.96
191, 5.9
192, 5.99
193, 6.11
194, 5.96
195, 6.13
196, 6.22
197, 5.84
198, 6.2
199, 5.91
200, 5.91
201, 6.33
202, 6.01
203, 6.09
204, 5.79
205, 6.38
206, 6.04
207, 6.27
208, 5.99
209, 6.41
210, 6.29
211, 6.09
212, 6.16
213, 6.36
214, 5.98
215, 6.34
216, 6.2
217, 6.16
218, 6.61
219, 6.03
220, 6.57
221, 6.53
222, 6.46
223, 6.39
224, 6.52
225, 6.12
226, 6.5
227, 6.41
228, 6.49
229, 7.07
230, 6.39
231, 6.8
232, 6.87
233, 6.54
234, 6.58
235, 6.34
236, 6.35
237, 6.5
238, 6.66
239, 6.58
240, 6.37
241, 6.55
242, 6.73
243, 6.93
244, 6.29
245, 6.59
246, 6.74
247, 6.94
248, 6.65
249, 7.08
250, 6.88
251, 7.06
252, 6.76
253, 6.72
254, 6.6
255, 6.78
256, 6.69
257, 6.43
258, 6.47
259, 6.66
260, 7.01
261, 6.57
262, 7.18
263, 6.53
264, 7.22
265, 7
266, 6.68
267, 6.93
268, 6.85
269, 6.85
