balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 1.02
4, 1.07
5, 1.31
6, 1.31
7, 1.32
8, 1.49
9, 1.55
10, 1.64
11, 1.74
12, 1.71
13, 1.8
14, 1.77
15, 1.84
16, 1.98
17, 1.9
18, 2.11
19, 2.09
20, 2.12
21, 2.12
22, 2.23
23, 2.33
24, 2.16
25, 2.4
26, 2.46
27, 2.39
28, 2.41
29, 2.55
30, 2.51
31, 2.67
32, 2.53
33, 2.49
34, 2.7
35, 2.82
36, 2.8
37, 2.76
38, 2.72
39, 2.8
40, 2.84
41, 3.04
42, 3.06
43, 2.99
44, 3
45, 3.14
46, 3.17
47, 3.17
48, 3.05
49, 3.21
50, 3.14
51, 3.21
52, 3.28
53, 3.37
54, 3.44
55, 3.43
56, 3.36
57, 3.45
58, 3.47
59, 3.51
60, 3.45
61, 3.55
62, 3.61
63, 3.68
64, 3.58
65, 3.67
66, 3.56
67, 3.72
68, 3.75
69, 3.58
70, 3.64
71, 3.59
72, 3.74
73, 3.83
74, 3.71
75, 3.81
76, 3.95
77, 3.71
78, 3.79
79, 3.86
80, 4.01
81, 3.84
82, 3.86
83, 3.91
84, 4.18
85, 4
86, 4.1
87, 4.05
88, 4.21
89, 4.05
90, 4.19
91, 4.11
92, 4.16
93, 4.37
94, 4.32
95, 4.2
96, 4.32
97, 4.19
98, 4.36
99, 4.48
100, 4.27
101, 4.4
102, 4.3
103, 4.19
104, 4.13
105, 4.32
106, 4.12
107, 4.04
108, 4.14
109, 3.93
110, 4
111, 3.82
112, 3.95
113, 3.92
114, 3.65
115, 3.76
116, 3.8
117, 3.75
118, 3.97
119, 3.68
120, 3.65
121, 3.63
122, 3.67
123, 3.72
124, 3.82
125, 3.78
126, 3.46
127, 3.48
128, 3.69
129, 3.53
130, 3.35
131, 3.37
132, 3.37
133, 3.58
134, 3.4
135, 3.37
136, 3.36
137, 3.33
138, 3.27
139, 3.33
140, 3.39
141, 3.29
142, 3.33
143, 3.41
144, 3.4
145, 3.44
146, 3.46
147, 3.32
148, 3.32
149, 3.55
150, 3.28
151, 3.43
152, 3.41
153, 3.53
154, 3.59
155, 3.41
156, 3.66
157, 3.5
158, 3.47
159, 3.57
160, 3.43
161, 3.72
162, 3.47
163, 3.9
164, 3.67
165, 3.81
166, 3.75
167, 3.9
168, 3.79
169, 3.99
170, 3.85
171, 3.86
172, 3.83
173, 4.14
174, 4.11
175, 4.22
176, 4.13
177, 4.06
178, 4.17
179, 4.16
180, 4.08
181, 4.23
182, 4.36
183, 4.19
184, 4.43
185, 4.63
186, 4.38
187, 4.59
188, 4.54
189, 4.62
190, 4.56
191, 4.48
192, 4.74
193, 4.87
194, 4.67
195, 4.95
196, 4.75
197, 5.14
198, 5.1
199, 4.8
200, 4.62
201, 4.94
202, 4.87
203, 4.59
204, 4.93
205, 5.2
206, 4.51
207, 4.69
208, 4.87
209, 4.65
210, 4.63
211, 4.74
212, 4.8
213, 4.26
214, 4.73
215, 4.63
216, 4.59
217, 4.46
218, 4.65
219, 4.35
220, 4.29
221, 4.31
222, 4.08
223, 4.12
224, 4.1
225, 4.13
226, 3.92
227, 4.09
228, 4.16
229, 4.1
230, 3.95
231, 4.17
232, 4.07
233, 3.83
234, 3.96
235, 3.92
236, 3.98
237, 4.05
238, 3.73
239, 3.83
240, 3.92
241, 3.6
242, 3.75
243, 3.78
244, 3.73
245, 3.84
246, 3.87
247, 4
248, 3.63
249, 3.98
250, 3.74
251, 3.9
252, 3.64
253, 3.87
254, 3.51
255, 3.97
256, 3.81
257, 3.53
258, 3.83
259, 3.78
260, 3.8
261, 4.04
262, 3.8
263, 3.91
264, 4.04
265, 3.83
266, 3.81
267, 3.98
268, 4.1
269, 4.37
