balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1.02
4, 1.1
5, 1.17
6, 1.36
7, 1.39
8, 1.41
9, 1.51
10, 1.58
11, 1.65
12, 1.71
13, 1.79
14, 1.88
15, 1.9
16, 2.04
17, 1.95
18, 2.01
19, 2.13
20, 2.13
21, 2.17
22, 2.39
23, 2.18
24, 2.36
25, 2.43
26, 2.36
27, 2.47
28, 2.65
29, 2.55
30, 2.67
31, 2.47
32, 2.71
33, 2.64
34, 2.76
35, 2.8
36, 2.81
37, 2.95
38, 2.68
39, 2.83
40, 3.11
41, 2.9
42, 3.02
43, 2.97
44, 3.1
45, 2.98
46, 3.03
47, 3.28
48, 3.17
49, 3.22
50, 3.14
51, 3.31
52, 3.45
53, 3.18
54, 3.39
55, 3.43
56, 3.43
57, 3.31
58, 3.17
59, 3.48
60, 3.48
61, 3.41
62, 3.51
63, 3.59
64, 3.71
65, 3.44
66, 3.55
67, 3.67
68, 3.77
69, 3.92
70, 3.67
71, 3.72
72, 4.01
73, 3.97
74, 3.86
75, 3.75
76, 3.66
77, 3.84
78, 3.93
79, 4.1
80, 4.1
81, 3.98
82, 4.05
83, 3.95
84, 4.21
85, 4.02
86, 4.06
87, 4.21
88, 4
89, 4.16
90, 3.93
91, 4.07
92, 4.19
93, 4.2
94, 4.18
95, 4.46
96, 4.36
97, 4.36
98, 4.23
99, 4.3
100, 4.61
101, 4.31
102, 4.55
103, 4.27
104, 4.47
105, 4.55
106, 4.87
107, 4.5
108, 4.56
109, 4.66
110, 4.6
111, 4.49
112, 4.43
113, 4.71
114, 4.65
115, 4.69
116, 4.64
117, 4.81
118, 4.84
119, 4.78
120, 4.93
121, 4.91
122, 4.97
123, 4.9
124, 5
125, 4.88
126, 4.52
127, 4.88
128, 4.65
129, 4.68
130, 4.57
131, 4.82
132, 4.75
133, 4.23
134, 4.47
135, 4.46
136, 4.51
137, 4.28
138, 4.34
139, 4.46
140, 4.23
141, 4.12
142, 4.2
143, 4.32
144, 4.13
145, 3.98
146, 3.98
147, 3.9
148, 4.03
149, 3.86
150, 3.9
151, 4.08
152, 3.79
153, 3.94
154, 3.81
155, 3.72
156, 3.9
157, 3.78
158, 3.71
159, 3.67
160, 3.72
161, 3.77
162, 3.57
163, 3.65
164, 3.89
165, 3.68
166, 3.73
167, 3.69
168, 3.78
169, 3.75
170, 3.73
171, 3.85
172, 3.61
173, 3.93
174, 4.13
175, 3.96
176, 4.07
177, 4.25
178, 4.06
179, 4.03
180, 4.03
181, 4.22
182, 4.25
183, 4.19
184, 4.35
185, 4.28
186, 4.25
187, 4.41
188, 4.43
189, 4.68
190, 4.6
191, 4.56
192, 4.69
193, 4.63
194, 4.76
195, 4.81
196, 4.93
197, 4.68
198, 5.17
199, 5.15
200, 5.36
201, 5.43
202, 5.55
203, 5.66
204, 5.54
205, 5.52
206, 5.69
207, 5.74
208, 5.99
209, 6.17
210, 6.4
211, 6.3
212, 6.31
213, 6.13
214, 6.29
215, 6.59
216, 6.64
217, 6.33
218, 6.88
219, 6.9
220, 7.2
221, 6.93
222, 7.14
223, 6.88
224, 7.2
225, 7.55
226, 7.49
227, 7.72
228, 7.72
229, 7.42
230, 7.53
231, 7.67
232, 7.56
233, 7.81
234, 7.81
235, 8.17
236, 8.31
237, 8.27
238, 8.58
239, 8.55
240, 8.48
241, 8.57
242, 8.59
243, 8.52
244, 8.96
245, 8.52
246, 8.76
247, 8.94
248, 9.22
249, 9.12
250, 8.99
251, 9.12
252, 9.09
253, 9.21
254, 8.98
255, 9.06
256, 9.24
257, 8.78
258, 9
259, 8.96
260, 8.72
261, 9.19
262, 8.79
263, 7.93
264, 8.72
265, 8.61
266, 8.85
267, 8.61
268, 8.3
269, 8.83
