balls,averageMaxLoad
0, 0
1, 0.96
2, 0.99
3, 1.02
4, 1.07
5, 1.08
6, 1.28
7, 1.35
8, 1.47
9, 1.5
10, 1.63
11, 1.71
12, 1.77
13, 1.8
14, 1.91
15, 1.81
16, 1.97
17, 2.15
18, 2.03
19, 2.09
20, 2.14
21, 2.26
22, 2.13
23, 2.26
24, 2.45
25, 2.3
26, 2.44
27, 2.45
28, 2.53
29, 2.47
30, 2.67
31, 2.55
32, 2.64
33, 2.55
34, 2.77
35, 2.92
36, 2.71
37, 2.88
38, 2.96
39, 2.87
40, 2.93
41, 3.09
42, 3
43, 2.85
44, 2.94
45, 3.03
46, 2.89
47, 3.26
48, 3.08
49, 3.06
50, 3.14
51, 3.21
52, 3.37
53, 3.24
54, 3.33
55, 3.35
56, 3.32
57, 3.32
58, 3.61
59, 3.37
60, 3.48
61, 3.54
62, 3.51
63, 3.58
64, 3.5
65, 3.67
66, 3.53
67, 3.78
68, 3.65
69, 3.79
70, 3.89
71, 3.68
72, 3.94
73, 3.86
74, 3.75
75, 3.82
76, 3.79
77, 4.04
78, 3.98
79, 4.1
80, 3.89
81, 4.05
82, 3.72
83, 4.07
84, 4.24
85, 4.18
86, 4.38
87, 4.05
88, 3.9
89, 4.06
90, 4.07
91, 4.13
92, 4.01
93, 4.25
94, 4.2
95, 4.34
96, 4.43
97, 4.36
98, 4.35
99, 4.35
100, 4.25
101, 4.19
102, 4.59
103, 4.2
104, 4.46
105, 4.41
106, 4.49
107, 4.38
108, 4.56
109, 4.33
110, 4.57
111, 4.56
112, 4.56
113, 4.61
114, 4.56
115, 4.7
116, 4.56
117, 4.68
118, 4.69
119, 4.74
120, 4.8
121, 4.72
122, 4.66
123, 4.74
124, 4.79
125, 4.97
126, 4.92
127, 4.95
128, 4.96
129, 5.02
130, 4.94
131, 4.67
132, 5.02
133, 4.96
134, 4.9
135, 5.07
136, 4.81
137, 5.06
138, 4.84
139, 5.18
140, 5.01
141, 5.21
142, 5.18
143, 5.13
144, 5.22
145, 5.21
146, 5.25
147, 5.32
148, 4.95
149, 5.35
150, 5.38
151, 5.52
152, 5.42
153, 5.6
154, 5.39
155, 5.53
156, 5.49
157, 5.5
158, 5.29
159, 5.61
160, 5.53
161, 5.69
162, 5.47
163, 5.68
164, 5.61
165, 5.49
166, 5.43
167, 5.84
168, 5.55
169, 5.44
170, 5.7
171, 5.93
172, 5.52
173, 5.86
174, 5.5
175, 5.59
176, 5.43
177, 5.57
178, 5.59
179, 5.85
180, 5.61
181, 5.82
182, 5.74
183, 5.71
184, 5.87
185, 5.75
186, 6.02
187, 5.89
188, 5.85
189, 5.89
190, 6.12
191, 5.75
192, 5.83
193, 5.62
194, 5.84
195, 5.86
196, 6.19
197, 6.07
198, 5.81
199, 6.11
200, 5.87
201, 6.25
202, 5.91
203, 6.24
204, 5.77
205, 5.93
206, 6.25
207, 6.37
208, 6.21
209, 6.02
210, 6.32
211, 6
212, 6.29
213, 6.19
214, 6.1
215, 6.39
216, 6.09
217, 6.14
218, 6.44
219, 6.17
220, 6.31
221, 6.56
222, 6.53
223, 6.22
224, 6.54
225, 6.42
226, 6.48
227, 6.57
228, 6.14
229, 6.52
230, 6.57
231, 6.54
232, 6.49
233, 6.14
234, 6.52
235, 6.69
236, 6.68
237, 6.54
238, 6.3
239, 6.63
240, 6.49
241, 6.62
242, 6.67
243, 6.56
244, 6.75
245, 6.56
246, 6.43
247, 6.29
248, 7.06
249, 6.71
250, 6.46
251, 6.87
252, 6.61
253, 6.61
254, 6.83
255, 6.71
256, 6.7
257, 6.84
258, 6.95
259, 6.63
260, 6.86
261, 6.67
262, 6.88
263, 6.74
264, 6.99
265, 7.02
266, 7.04
267, 7.09
268, 6.73
269, 7.25
