balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.99
4, 1.16
5, 1.2
6, 1.36
7, 1.36
8, 1.43
9, 1.59
10, 1.63
11, 1.59
12, 1.78
13, 1.72
14, 1.83
15, 1.83
16, 1.99
17, 2.02
18, 2.07
19, 2.15
20, 1.99
21, 2.15
22, 2.19
23, 2.28
24, 2.39
25, 2.46
26, 2.54
27, 2.42
28, 2.4
29, 2.53
30, 2.61
31, 2.81
32, 2.6
33, 2.54
34, 2.65
35, 2.73
36, 2.68
37, 2.83
38, 2.86
39, 2.83
40, 2.85
41, 2.96
42, 3.08
43, 3.09
44, 3.09
45, 3.01
46, 3.01
47, 3.13
48, 3.33
49, 3.18
50, 3.2
51, 3.01
52, 3.21
53, 3.36
54, 3.42
55, 3.49
56, 3.16
57, 3.62
58, 3.46
59, 3.54
60, 3.52
61, 3.35
62, 3.65
63, 3.54
64, 3.54
65, 3.41
66, 3.5
67, 3.79
68, 3.7
69, 3.48
70, 3.8
71, 3.63
72, 3.74
73, 3.62
74, 4.1
75, 3.84
76, 3.98
77, 3.84
78, 3.83
79, 3.98
80, 4.05
81, 4.16
82, 4.07
83, 3.96
84, 4.11
85, 4.14
86, 4.07
87, 4.32
88, 4.1
89, 4.12
90, 4.11
91, 4.16
92, 4.2
93, 4.11
94, 4.15
95, 4.24
96, 4.03
97, 4.28
98, 4.46
99, 4.12
100, 4.27
101, 4.39
102, 4.32
103, 4.36
104, 4.62
105, 4.43
106, 4.47
107, 4.17
108, 4.59
109, 4.51
110, 4.68
111, 4.79
112, 5.04
113, 4.73
114, 4.47
115, 4.85
116, 4.7
117, 4.63
118, 4.63
119, 5.06
120, 4.84
121, 4.86
122, 4.89
123, 4.82
124, 4.77
125, 4.67
126, 4.85
127, 4.77
128, 4.94
129, 5.23
130, 5.1
131, 5.17
132, 4.87
133, 5.06
134, 5.18
135, 4.92
136, 5.16
137, 4.92
138, 5.14
139, 5.13
140, 5.15
141, 4.97
142, 5.04
143, 5.24
144, 5.44
145, 5.14
146, 5.13
147, 5.27
148, 5.12
149, 5.21
150, 5.3
151, 5.38
152, 5.33
153, 5.51
154, 5.7
155, 5.51
156, 5.39
157, 5.47
158, 5.23
159, 5.46
160, 5.78
161, 5.54
162, 5.48
163, 5.69
164, 5.62
165, 5.4
166, 5.33
167, 5.57
168, 5.52
169, 5.45
170, 5.83
171, 5.59
172, 5.48
173, 5.45
174, 5.69
175, 5.89
176, 5.63
177, 5.68
178, 5.91
179, 5.57
180, 5.74
181, 5.83
182, 5.69
183, 5.9
184, 5.69
185, 6.16
186, 5.71
187, 5.87
188, 5.94
189, 5.81
190, 5.83
191, 5.6
192, 5.88
193, 5.71
194, 5.93
195, 5.91
196, 6.28
197, 5.97
198, 5.64
199, 5.89
200, 6.39
201, 6.06
202, 5.93
203, 6.04
204, 6.1
205, 6.47
206, 6.29
207, 6.07
208, 6.34
209, 6.44
210, 6.28
211, 6.15
212, 6.09
213, 6.43
214, 5.9
215, 6.14
216, 6.26
217, 6.29
218, 6.46
219, 6.12
220, 6.38
221, 6.28
222, 6.43
223, 6.5
224, 6.4
225, 6.5
226, 6.27
227, 6.43
228, 6.29
229, 6.41
230, 6.49
231, 6.32
232, 6.4
233, 6.53
234, 6.47
235, 6.65
236, 6.72
237, 6.59
238, 6.39
239, 6.73
240, 6.65
241, 6.49
242, 6.59
243, 6.69
244, 6.27
245, 6.74
246, 6.65
247, 6.76
248, 6.61
249, 6.69
250, 6.91
251, 6.66
252, 6.51
253, 6.86
254, 6.53
255, 6.93
256, 6.74
257, 6.94
258, 6.31
259, 6.35
260, 6.69
261, 6.45
262, 7.04
263, 6.75
264, 7.2
265, 6.75
266, 6.71
267, 6.85
268, 7.14
