balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.99
4, 1.08
5, 1.13
6, 1.17
7, 1.36
8, 1.54
9, 1.49
10, 1.69
11, 1.59
12, 1.73
13, 1.77
14, 1.85
15, 1.9
16, 2.05
17, 2.01
18, 2.05
19, 1.95
20, 2.21
21, 2.08
22, 2.2
23, 2.31
24, 2.26
25, 2.33
26, 2.33
27, 2.44
28, 2.5
29, 2.6
30, 2.6
31, 2.67
32, 2.66
33, 2.7
34, 2.73
35, 2.64
36, 2.68
37, 2.91
38, 2.91
39, 2.88
40, 2.94
41, 2.88
42, 2.88
43, 2.98
44, 3.06
45, 3.08
46, 3.07
47, 3.27
48, 3.11
49, 3.21
50, 3.08
51, 3.32
52, 3.29
53, 3.13
54, 3.45
55, 3.36
56, 3.36
57, 3.4
58, 3.67
59, 3.55
60, 3.67
61, 3.6
62, 3.4
63, 3.49
64, 3.52
65, 3.59
66, 3.71
67, 3.61
68, 3.84
69, 3.85
70, 3.58
71, 3.74
72, 3.82
73, 3.9
74, 3.78
75, 3.83
76, 3.82
77, 3.92
78, 3.74
79, 3.94
80, 3.88
81, 3.99
82, 3.84
83, 4.03
84, 4
85, 4.06
86, 4.26
87, 4.21
88, 4.16
89, 4.02
90, 4.39
91, 4.2
92, 4.33
93, 4.43
94, 4.26
95, 4.29
96, 4.35
97, 4.33
98, 4.2
99, 4.29
100, 4.45
101, 4.3
102, 4.44
103, 4.58
104, 4.31
105, 4.33
106, 4.66
107, 4.38
108, 4.48
109, 4.63
110, 4.56
111, 4.45
112, 4.73
113, 4.65
114, 4.51
115, 4.85
116, 4.71
117, 4.68
118, 4.62
119, 4.55
120, 4.59
121, 4.78
122, 4.81
123, 4.77
124, 4.75
125, 4.84
126, 4.78
127, 4.79
128, 4.99
129, 5
130, 4.99
131, 4.99
132, 4.96
133, 4.88
134, 5.22
135, 5.05
136, 5.06
137, 5.31
138, 5.1
139, 5.16
140, 5.07
141, 4.89
142, 5.23
143, 5.19
144, 5.18
145, 5.26
146, 5.3
147, 5.36
148, 5.18
149, 5.31
150, 5.43
151, 5.29
152, 5.2
153, 5.51
154, 5.51
155, 5.48
156, 5.55
157, 5.41
158, 5.44
159, 5.44
160, 5.22
161, 5.35
162, 5.48
163, 5.15
164, 5.7
165, 5.43
166, 5.36
167, 5.6
168, 5.6
169, 5.3
170, 5.71
171, 5.51
172, 5.71
173, 5.45
174, 5.58
175, 5.48
176, 5.64
177, 5.88
178, 5.64
179, 5.79
180, 5.68
181, 5.86
182, 5.68
183, 5.88
184, 5.51
185, 5.56
186, 6.09
187, 5.7
188, 5.88
189, 6.12
190, 5.97
191, 5.24
192, 6
193, 6.04
194, 6.16
195, 5.78
196, 5.96
197, 5.97
198, 5.96
199, 6.01
200, 6.15
201, 6
202, 5.84
203, 5.96
204, 6.29
205, 6.12
206, 6.18
207, 6.13
208, 5.94
209, 6.1
210, 5.91
211, 6.6
212, 6.19
213, 6.05
214, 6.22
215, 6.13
216, 6.15
217, 6.2
218, 6.11
219, 5.93
220, 6.1
221, 6.08
222, 6.34
223, 6.38
224, 6.27
225, 6.35
226, 6.53
227, 6.77
228, 6.07
229, 6.39
230, 6.35
231, 6.41
232, 6.21
233, 6.33
234, 6.53
235, 6.35
236, 6.48
237, 6.54
238, 6.65
239, 6.63
240, 6.46
241, 6.65
242, 6.61
243, 6.4
244, 6.76
245, 6.58
246, 6.5
247, 6.66
248, 6.53
249, 6.89
250, 6.96
251, 6.71
252, 6.85
253, 6.86
254, 6.53
255, 6.74
256, 6.85
257, 6.63
258, 6.64
259, 6.77
260, 6.53
261, 6.62
262, 6.91
263, 7
264, 7.05
265, 6.95
266, 6.82
267, 7.04
268, 6.67
269, 6.95
270, 6.96
