balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1.02
4, 0.98
5, 1.08
6, 1.29
7, 1.36
8, 1.47
9, 1.58
10, 1.66
11, 1.69
12, 1.76
13, 1.81
14, 1.89
15, 1.85
16, 1.82
17, 1.91
18, 2.05
19, 2.13
20, 2.27
21, 2.15
22, 2.16
23, 2.33
24, 2.31
25, 2.33
26, 2.44
27, 2.3
28, 2.46
29, 2.35
30, 2.58
31, 2.66
32, 2.44
33, 2.77
34, 2.69
35, 2.75
36, 2.85
37, 2.72
38, 2.91
39, 2.86
40, 2.84
41, 3.18
42, 2.9
43, 3.22
44, 2.92
45, 3.08
46, 3.19
47, 3.17
48, 3.07
49, 3.23
50, 3.17
51, 3.22
52, 3.4
53, 3.22
54, 3.17
55, 3.26
56, 3.39
57, 3.51
58, 3.31
59, 3.48
60, 3.49
61, 3.67
62, 3.58
63, 3.64
64, 3.54
65, 3.66
66, 3.53
67, 3.71
68, 3.48
69, 3.61
70, 3.75
71, 3.66
72, 3.69
73, 3.84
74, 3.94
75, 3.98
76, 3.81
77, 3.91
78, 3.83
79, 4
80, 3.94
81, 4.03
82, 4
83, 4.1
84, 4.08
85, 3.99
86, 4.04
87, 4.18
88, 3.95
89, 4.19
90, 4.35
91, 4.04
92, 4.24
93, 4.06
94, 4.02
95, 4.21
96, 4.39
97, 4.48
98, 4.46
99, 4.19
100, 4.28
101, 4.5
102, 4.33
103, 4.69
104, 4.42
105, 4.72
106, 4.43
107, 4.55
108, 4.53
109, 4.54
110, 4.64
111, 4.53
112, 4.31
113, 4.73
114, 4.6
115, 4.56
116, 4.77
117, 4.88
118, 4.86
119, 4.61
120, 5.04
121, 4.42
122, 4.54
123, 4.75
124, 4.86
125, 4.94
126, 4.94
127, 4.69
128, 5.05
129, 5.09
130, 4.88
131, 5
132, 4.99
133, 4.84
134, 5.21
135, 4.95
136, 5.22
137, 4.82
138, 5.18
139, 5.25
140, 4.97
141, 5.08
142, 5.2
143, 5.24
144, 5.16
145, 5.48
146, 5.18
147, 5.28
148, 5.32
149, 5.22
150, 5.45
151, 5.33
152, 4.98
153, 5.31
154, 5.18
155, 5.02
156, 5.38
157, 5.45
158, 5.5
159, 5.27
160, 5.31
161, 5.49
162, 5.64
163, 5.19
164, 5.34
165, 5.54
166, 5.32
167, 5.45
168, 5.28
169, 5.56
170, 5.77
171, 5.69
172, 5.51
173, 5.57
174, 5.68
175, 5.68
176, 5.66
177, 5.6
178, 5.64
179, 5.61
180, 5.82
181, 5.58
182, 5.79
183, 5.85
184, 5.76
185, 5.5
186, 5.58
187, 5.97
188, 5.64
189, 5.83
190, 5.9
191, 5.89
192, 5.67
193, 5.97
194, 6.09
195, 6.26
196, 6.01
197, 6.01
198, 6.12
199, 5.8
200, 5.83
201, 6.19
202, 6.17
203, 6.13
204, 6.06
205, 6.26
206, 6.02
207, 6.02
208, 6.28
209, 6.36
210, 6.29
211, 6.03
212, 6.1
213, 6.17
214, 6.22
215, 6.39
216, 6.54
217, 6.2
218, 6.26
219, 6.47
220, 6.37
221, 6.38
222, 6.28
223, 6.22
224, 6.02
225, 6.39
226, 6.53
227, 6.4
228, 6.09
229, 6.4
230, 6.04
231, 6.4
232, 6.44
233, 6.99
234, 6.5
235, 6.33
236, 6.2
237, 6.49
238, 6.61
239, 6.61
240, 6.38
241, 6.42
242, 6.42
243, 6.66
244, 6.58
245, 6.66
246, 6.8
247, 6.47
248, 6.86
249, 6.88
250, 6.67
251, 6.57
252, 6.67
253, 6.99
254, 6.74
255, 6.66
256, 6.98
257, 6.94
258, 6.79
259, 6.86
260, 6.9
261, 7.03
262, 6.68
263, 6.81
264, 6.78
265, 6.64
266, 6.8
267, 6.61
268, 6.78
269, 6.75
