balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.93
4, 1.05
5, 1.2
6, 1.36
7, 1.35
8, 1.48
9, 1.59
10, 1.63
11, 1.7
12, 1.83
13, 1.91
14, 1.78
15, 1.81
16, 1.94
17, 2.03
18, 2.03
19, 2.23
20, 2.35
21, 2.17
22, 2.14
23, 2.46
24, 2.29
25, 2.41
26, 2.34
27, 2.53
28, 2.57
29, 2.51
30, 2.58
31, 2.52
32, 2.59
33, 2.84
34, 2.87
35, 2.82
36, 2.81
37, 2.82
38, 2.83
39, 2.81
40, 2.98
41, 2.87
42, 2.85
43, 3.04
44, 3.04
45, 2.95
46, 3.14
47, 2.99
48, 3.1
49, 3.41
50, 3.2
51, 3.41
52, 3.15
53, 3.22
54, 3.37
55, 3.21
56, 3.23
57, 3.43
58, 3.58
59, 3.29
60, 3.5
61, 3.55
62, 3.43
63, 3.34
64, 3.67
65, 3.51
66, 3.54
67, 3.68
68, 3.72
69, 3.71
70, 3.87
71, 3.83
72, 3.69
73, 4.07
74, 4.04
75, 3.96
76, 3.82
77, 4.09
78, 3.98
79, 4
80, 3.89
81, 4.07
82, 3.74
83, 4.14
84, 4.2
85, 4.01
86, 4.01
87, 4.1
88, 4.12
89, 4.12
90, 4.13
91, 4.26
92, 4.21
93, 4.38
94, 4.15
95, 4.02
96, 4.32
97, 4.1
98, 4.21
99, 4.48
100, 4.31
101, 4.36
102, 4.42
103, 4.59
104, 4.29
105, 4.47
106, 4.65
107, 4.22
108, 4.49
109, 4.75
110, 4.59
111, 4.65
112, 4.58
113, 4.6
114, 4.73
115, 4.62
116, 4.48
117, 4.66
118, 4.63
119, 4.68
120, 4.66
121, 4.59
122, 4.7
123, 5.02
124, 4.81
125, 4.83
126, 4.85
127, 4.61
128, 4.94
129, 5.01
130, 4.86
131, 4.93
132, 4.72
133, 5.18
134, 5.05
135, 4.89
136, 5.09
137, 4.94
138, 5.1
139, 5.21
140, 5.07
141, 5.19
142, 5.46
143, 4.92
144, 5.39
145, 5.13
146, 5.16
147, 5.5
148, 5.38
149, 5.12
150, 5.18
151, 5.19
152, 5.33
153, 5.09
154, 5.29
155, 5.16
156, 5.17
157, 5.28
158, 5.12
159, 4.87
160, 4.86
161, 4.86
162, 4.91
163, 4.69
164, 4.96
165, 4.62
166, 4.81
167, 4.55
168, 4.63
169, 4.73
170, 4.59
171, 4.51
172, 4.63
173, 4.67
174, 4.47
175, 4.49
176, 4.33
177, 4.25
178, 4.43
179, 4.24
180, 4.07
181, 4.33
182, 4.16
183, 4.13
184, 4.21
185, 4.19
186, 4.21
187, 4.18
188, 3.86
189, 3.98
190, 3.95
191, 3.93
192, 3.87
193, 3.71
194, 3.92
195, 3.88
196, 4.06
197, 3.82
198, 3.96
199, 4.03
200, 3.88
201, 3.93
202, 3.82
203, 3.91
204, 3.94
205, 3.93
206, 3.74
207, 3.82
208, 3.85
209, 3.72
210, 3.9
211, 3.89
212, 3.88
213, 3.87
214, 3.97
215, 3.82
216, 4.04
217, 3.91
218, 3.93
219, 3.85
220, 3.89
221, 4.06
222, 3.84
223, 3.96
224, 3.96
225, 4.05
226, 4.14
227, 3.98
228, 4.39
229, 4.17
230, 4.06
231, 4.25
232, 4.17
233, 4.16
234, 4.23
235, 4.37
236, 4.48
237, 4.21
238, 4.57
239, 4.37
240, 4.25
241, 4.61
242, 4.32
243, 4.59
244, 4.33
245, 4.58
246, 4.53
247, 4.69
248, 4.72
249, 4.5
250, 4.88
251, 5.21
252, 5.02
253, 4.97
254, 5.12
255, 4.8
256, 4.98
257, 4.9
258, 5.15
259, 5.01
260, 5.06
261, 5.29
262, 5.08
263, 5.29
264, 5.2
265, 5.41
266, 5.15
267, 5.42
268, 5.33
269, 5.44
