balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 1.02
4, 0.97
5, 1.08
6, 1.11
7, 1.45
8, 1.46
9, 1.53
10, 1.64
11, 1.78
12, 1.8
13, 1.76
14, 1.93
15, 1.97
16, 1.92
17, 2.11
18, 2.13
19, 2.04
20, 2.18
21, 2.19
22, 2.29
23, 2.25
24, 2.37
25, 2.42
26, 2.42
27, 2.44
28, 2.49
29, 2.65
30, 2.43
31, 2.66
32, 2.67
33, 2.71
34, 2.68
35, 2.71
36, 2.91
37, 2.77
38, 2.72
39, 2.83
40, 2.81
41, 3.02
42, 2.9
43, 2.88
44, 2.87
45, 3.11
46, 3.11
47, 3.01
48, 3.14
49, 3.2
50, 3.12
51, 3.17
52, 3.19
53, 3.38
54, 3.41
55, 3.34
56, 3.52
57, 3.32
58, 3.25
59, 3.35
60, 3.64
61, 3.56
62, 3.51
63, 3.76
64, 3.49
65, 3.69
66, 3.78
67, 3.61
68, 3.57
69, 3.66
70, 3.78
71, 3.91
72, 3.9
73, 3.74
74, 3.75
75, 3.89
76, 3.97
77, 3.81
78, 3.86
79, 3.8
80, 3.82
81, 3.91
82, 3.96
83, 4.09
84, 4.02
85, 4.04
86, 4.02
87, 4.23
88, 4.41
89, 4.15
90, 4.29
91, 4.33
92, 4.1
93, 4.35
94, 4.12
95, 4.62
96, 4.1
97, 4.44
98, 4.19
99, 4.41
100, 4.43
101, 4.58
102, 4.43
103, 4.19
104, 4.41
105, 4.29
106, 4.53
107, 4.7
108, 4.52
109, 4.71
110, 4.8
111, 4.53
112, 4.73
113, 4.81
114, 4.65
115, 4.85
116, 4.76
117, 4.94
118, 5.19
119, 4.74
120, 4.75
121, 4.8
122, 4.94
123, 4.73
124, 5.04
125, 4.79
126, 4.94
127, 5.09
128, 4.66
129, 5.02
130, 5
131, 5.2
132, 5.12
133, 4.94
134, 5.16
135, 4.99
136, 5.03
137, 5
138, 4.9
139, 4.86
140, 5.07
141, 5.37
142, 4.91
143, 5.1
144, 5.03
145, 5.18
146, 5.23
147, 5.18
148, 5.51
149, 5.41
150, 5.38
151, 5.21
152, 5.44
153, 5.32
154, 5.47
155, 5.06
156, 5.5
157, 5.35
158, 5.51
159, 5.38
160, 5.3
161, 5.56
162, 5.45
163, 5.45
164, 5.67
165, 5.32
166, 5.55
167, 5.68
168, 5.54
169, 5.76
170, 5.61
171, 5.77
172, 5.59
173, 5.41
174, 5.59
175, 5.78
176, 5.87
177, 5.74
178, 5.89
179, 5.59
180, 5.54
181, 5.75
182, 5.66
183, 5.74
184, 5.8
185, 6.06
186, 6.1
187, 5.84
188, 5.79
189, 6.28
190, 6.09
191, 5.81
192, 5.99
193, 6.28
194, 5.84
195, 5.78
196, 6.02
197, 6.07
198, 6.11
199, 5.74
200, 5.7
201, 6.04
202, 6.14
203, 6.23
204, 6.16
205, 5.99
206, 6.3
207, 6.22
208, 6.12
209, 6.03
210, 6.27
211, 6.09
212, 6.19
213, 6.08
214, 5.99
215, 6.28
216, 6.39
217, 6.24
218, 6.36
219, 6.46
220, 6.13
221, 6.27
222, 6.3
223, 6.34
224, 6.39
225, 6.1
226, 6.65
227, 6.34
228, 6.33
229, 6.47
230, 6.19
231, 6.45
232, 6.37
233, 6.53
234, 6.55
235, 6.46
236, 6.38
237, 6.92
238, 6.51
239, 6.68
240, 6.81
241, 6.42
242, 6.81
243, 6.77
244, 6.55
245, 6.81
246, 6.68
247, 6.43
248, 6.48
249, 6.73
250, 6.58
251, 6.54
252, 6.7
253, 6.66
254, 6.65
255, 7.11
256, 6.85
257, 6.68
258, 6.69
259, 6.89
260, 6.84
261, 6.85
262, 6.56
263, 6.7
264, 6.92
265, 6.88
266, 6.93
267, 7.5
268, 7.04
269, 6.94
