balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 0.98
4, 1.16
5, 1.18
6, 1.44
7, 1.3
8, 1.47
9, 1.48
10, 1.68
11, 1.7
12, 1.72
13, 1.89
14, 1.84
15, 1.92
16, 2.04
17, 1.98
18, 2.06
19, 2.13
20, 2.13
21, 2.1
22, 2.25
23, 2.3
24, 2.3
25, 2.28
26, 2.5
27, 2.57
28, 2.55
29, 2.55
30, 2.44
31, 2.74
32, 2.59
33, 2.67
34, 2.64
35, 2.8
36, 2.82
37, 2.89
38, 2.97
39, 2.79
40, 3.05
41, 2.92
42, 2.94
43, 2.87
44, 2.87
45, 3.06
46, 2.86
47, 3.15
48, 3.16
49, 3.22
50, 3.29
51, 3.2
52, 3.24
53, 3.21
54, 3.08
55, 3.37
56, 3.32
57, 3.41
58, 3.55
59, 3.55
60, 3.41
61, 3.41
62, 3.56
63, 3.56
64, 3.65
65, 3.6
66, 3.74
67, 3.7
68, 3.69
69, 3.52
70, 3.63
71, 3.84
72, 3.7
73, 3.69
74, 3.79
75, 3.61
76, 3.92
77, 3.84
78, 3.91
79, 4.03
80, 4.03
81, 4.07
82, 3.95
83, 4.04
84, 3.97
85, 4.24
86, 3.95
87, 4.12
88, 4.24
89, 3.97
90, 4.15
91, 4.33
92, 4.22
93, 4.15
94, 4.29
95, 4.12
96, 4.27
97, 4.37
98, 4.5
99, 4.65
100, 4.38
101, 4.4
102, 4.39
103, 4.44
104, 4.55
105, 4.54
106, 4.41
107, 4.68
108, 4.56
109, 4.42
110, 4.59
111, 4.45
112, 4.75
113, 4.8
114, 4.69
115, 4.76
116, 4.64
117, 4.64
118, 4.63
119, 4.76
120, 4.93
121, 4.7
122, 4.76
123, 4.93
124, 5.07
125, 4.92
126, 5.02
127, 4.88
128, 4.82
129, 4.77
130, 4.97
131, 5.05
132, 4.87
133, 5.05
134, 4.93
135, 4.89
136, 4.96
137, 4.91
138, 5.21
139, 5.31
140, 5.51
141, 5.09
142, 4.99
143, 4.98
144, 5.32
145, 5.25
146, 5.08
147, 5.02
148, 5.32
149, 5.2
150, 5.24
151, 4.98
152, 5.36
153, 5.12
154, 5.34
155, 5.24
156, 5.31
157, 5.6
158, 5.3
159, 5.37
160, 5.49
161, 5.41
162, 5.4
163, 5.38
164, 5.47
165, 5.5
166, 5.56
167, 5.59
168, 5.38
169, 5.58
170, 5.5
171, 5.52
172, 5.46
173, 5.65
174, 5.47
175, 5.71
176, 5.66
177, 5.63
178, 5.39
179, 5.69
180, 5.59
181, 5.84
182, 5.76
183, 5.67
184, 5.72
185, 5.71
186, 5.73
187, 6.14
188, 5.8
189, 5.97
190, 5.73
191, 5.9
192, 5.72
193, 6.11
194, 5.67
195, 5.89
196, 5.94
197, 5.91
198, 5.69
199, 5.92
200, 5.92
201, 5.73
202, 6.33
203, 6.2
204, 6.25
205, 6.19
206, 5.97
207, 6.01
208, 6.18
209, 6.13
210, 6.56
211, 5.88
212, 6.29
213, 6.5
214, 5.95
215, 6.04
216, 5.92
217, 6.31
218, 6.1
219, 6.53
220, 6.29
221, 6.26
222, 6.43
223, 6.03
224, 6.45
225, 6.34
226, 6.66
227, 6.48
228, 6.09
229, 6.47
230, 6.37
231, 6.34
232, 6.55
233, 6.41
234, 6.49
235, 6.62
236, 6.53
237, 6.56
238, 6.54
239, 6.58
240, 6.75
241, 6.58
242, 6.69
243, 6.78
244, 6.26
245, 6.25
246, 6.65
247, 6.83
248, 6.72
249, 6.58
250, 6.66
251, 6.92
252, 6.66
253, 6.88
254, 6.53
255, 6.89
256, 6.85
257, 6.55
258, 6.92
259, 6.98
260, 6.74
261, 6.98
262, 6.79
263, 6.86
264, 7.24
265, 6.9
266, 6.62
267, 6.83
268, 6.62
