balls,averageMaxLoad
0, 0
1, 0.96
2, 0.96
3, 0.97
4, 1.03
5, 1.14
6, 1.29
7, 1.46
8, 1.4
9, 1.61
10, 1.61
11, 1.66
12, 1.77
13, 1.91
14, 1.79
15, 1.92
16, 1.99
17, 2.04
18, 2.08
19, 2.08
20, 2.22
21, 2.27
22, 2.39
23, 2.32
24, 2.43
25, 2.31
26, 2.43
27, 2.55
28, 2.39
29, 2.57
30, 2.43
31, 2.67
32, 2.65
33, 2.74
34, 2.66
35, 2.77
36, 2.82
37, 2.82
38, 3
39, 2.8
40, 2.86
41, 3.01
42, 2.9
43, 2.96
44, 3.14
45, 3.2
46, 3.02
47, 3.07
48, 3.26
49, 3.29
50, 3.21
51, 3.3
52, 3.29
53, 3.27
54, 3.39
55, 3.48
56, 3.42
57, 3.4
58, 3.39
59, 3.53
60, 3.41
61, 3.31
62, 3.51
63, 3.73
64, 3.68
65, 3.48
66, 3.6
67, 3.63
68, 3.64
69, 3.72
70, 3.91
71, 3.86
72, 3.82
73, 3.62
74, 3.87
75, 3.88
76, 3.72
77, 3.9
78, 3.87
79, 4.09
80, 4.11
81, 4.11
82, 4.03
83, 4.14
84, 4.06
85, 4.26
86, 4.16
87, 4.09
88, 4.12
89, 4.23
90, 4.2
91, 4.17
92, 4.21
93, 4.39
94, 4.29
95, 4.3
96, 4.52
97, 4.23
98, 4.32
99, 4.6
100, 4.41
101, 4.38
102, 4.57
103, 4.62
104, 4.63
105, 4.49
106, 4.39
107, 4.46
108, 4.53
109, 4.45
110, 4.35
111, 4.61
112, 4.5
113, 4.55
114, 4.71
115, 4.62
116, 4.67
117, 4.73
118, 4.54
119, 4.59
120, 5.04
121, 4.72
122, 4.64
123, 4.94
124, 4.83
125, 4.65
126, 4.78
127, 4.93
128, 4.83
129, 5.17
130, 4.86
131, 4.97
132, 5
133, 5.27
134, 5.09
135, 4.98
136, 5
137, 4.89
138, 5.07
139, 5.06
140, 5.02
141, 5.28
142, 5.13
143, 5.06
144, 5.1
145, 5.27
146, 5.28
147, 5.26
148, 5.1
149, 5.36
150, 5.34
151, 5.31
152, 5.19
153, 5.09
154, 5.52
155, 5.46
156, 5.35
157, 5.34
158, 5.32
159, 5.48
160, 5.71
161, 5.67
162, 5.49
163, 5.57
164, 5.52
165, 5.6
166, 5.74
167, 5.72
168, 5.6
169, 5.18
170, 5.49
171, 5.49
172, 5.33
173, 5.7
174, 5.32
175, 5.87
176, 5.71
177, 5.6
178, 5.97
179, 5.84
180, 5.7
181, 5.65
182, 6
183, 5.76
184, 5.87
185, 5.84
186, 5.95
187, 5.71
188, 5.91
189, 6.03
190, 5.75
191, 6.06
192, 5.76
193, 5.83
194, 5.94
195, 6.19
196, 6.08
197, 6.02
198, 6.08
199, 6.05
200, 6.03
201, 6.02
202, 5.97
203, 6.05
204, 6.2
205, 6.46
206, 6.23
207, 6.19
208, 6.14
209, 6.23
210, 5.76
211, 6.2
212, 5.98
213, 5.96
214, 6.28
215, 6.26
216, 6.24
217, 6.24
218, 6.34
219, 6.49
220, 6.33
221, 6.03
222, 6.21
223, 6.51
224, 6.11
225, 6.24
226, 6.46
227, 6.45
228, 6.48
229, 6.6
230, 6.58
231, 6.19
232, 6.65
233, 6.19
234, 6.4
235, 6.71
236, 6.65
237, 6.37
238, 6.53
239, 6.77
240, 6.72
241, 6.73
242, 6.57
243, 6.59
244, 6.76
245, 6.7
246, 6.59
247, 6.69
248, 6.98
249, 7.03
250, 6.5
251, 6.72
252, 6.39
253, 6.91
254, 6.54
255, 6.78
256, 6.55
257, 6.72
258, 6.72
259, 6.91
260, 7.09
261, 6.63
262, 7.01
263, 7.2
264, 6.7
265, 6.84
266, 7.13
267, 6.84
268, 7
269, 7
270, 7.01
