balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1.02
4, 1.06
5, 1.11
6, 1.25
7, 1.33
8, 1.51
9, 1.45
10, 1.67
11, 1.6
12, 1.68
13, 1.8
14, 1.82
15, 1.8
16, 1.88
17, 1.87
18, 2.14
19, 2.09
20, 2.12
21, 2.18
22, 2.44
23, 2.37
24, 2.38
25, 2.33
26, 2.46
27, 2.43
28, 2.35
29, 2.55
30, 2.52
31, 2.61
32, 2.58
33, 2.66
34, 2.81
35, 2.68
36, 2.9
37, 2.86
38, 2.77
39, 2.89
40, 3.03
41, 2.84
42, 3.04
43, 3.03
44, 3.1
45, 3.11
46, 3.05
47, 3.04
48, 3.3
49, 3.08
50, 3.16
51, 3.2
52, 3.26
53, 3.48
54, 3.25
55, 3.39
56, 3.34
57, 3.3
58, 3.35
59, 3.4
60, 3.62
61, 3.5
62, 3.56
63, 3.67
64, 3.52
65, 3.57
66, 3.44
67, 3.55
68, 3.93
69, 3.61
70, 3.83
71, 3.74
72, 3.94
73, 3.86
74, 3.94
75, 3.91
76, 3.94
77, 3.86
78, 3.89
79, 3.96
80, 3.92
81, 4.14
82, 4.11
83, 3.95
84, 4.03
85, 3.87
86, 3.84
87, 4.32
88, 4.1
89, 3.91
90, 4.32
91, 4.11
92, 4.1
93, 4.15
94, 4.28
95, 4.36
96, 4.48
97, 4.21
98, 4.25
99, 4.31
100, 4.3
101, 4.36
102, 4.36
103, 4.41
104, 4.65
105, 4.37
106, 4.51
107, 4.64
108, 4.54
109, 4.49
110, 4.69
111, 4.51
112, 4.44
113, 4.69
114, 4.85
115, 4.56
116, 4.53
117, 4.81
118, 4.65
119, 4.79
120, 4.86
121, 4.78
122, 4.83
123, 4.83
124, 4.79
125, 4.9
126, 5.17
127, 4.86
128, 5.23
129, 4.85
130, 4.65
131, 4.84
132, 4.96
133, 4.93
134, 4.85
135, 5.13
136, 4.88
137, 5.03
138, 4.82
139, 4.91
140, 5.05
141, 5.16
142, 5.11
143, 5.39
144, 5.35
145, 5.4
146, 5.27
147, 5.07
148, 5.45
149, 5.12
150, 5.32
151, 5.09
152, 5.48
153, 5.64
154, 5.53
155, 5.65
156, 5.39
157, 5.38
158, 5.19
159, 5.35
160, 5.56
161, 5.83
162, 5.34
163, 5.69
164, 5.27
165, 5.59
166, 5.58
167, 5.44
168, 5.54
169, 5.59
170, 5.85
171, 5.69
172, 5.83
173, 5.68
174, 5.54
175, 5.95
176, 5.89
177, 5.56
178, 5.59
179, 5.82
180, 5.59
181, 5.67
182, 5.89
183, 5.81
184, 6.22
185, 5.91
186, 5.81
187, 5.82
188, 6.06
189, 6.28
190, 5.93
191, 5.71
192, 6.08
193, 6.02
194, 5.84
195, 5.95
196, 5.73
197, 6.14
198, 5.95
199, 6.16
200, 6.09
201, 6.07
202, 5.85
203, 6.1
204, 5.82
205, 5.9
206, 6.01
207, 6.01
208, 5.96
209, 6.08
210, 6.27
211, 6.15
212, 5.94
213, 6.3
214, 6.24
215, 6.26
216, 6.58
217, 6.39
218, 6.24
219, 6.17
220, 6.06
221, 6.34
222, 6.26
223, 6.57
224, 6.34
225, 6.6
226, 6.53
227, 6.24
228, 6.39
229, 6.5
230, 6.45
231, 6.58
232, 6.57
233, 6.72
234, 6.54
235, 6.67
236, 6.57
237, 6.44
238, 6.41
239, 6.17
240, 6.81
241, 6.5
242, 6.67
243, 6.11
244, 6.95
245, 6.6
246, 6.37
247, 6.29
248, 6.85
249, 6.66
250, 6.79
251, 6.5
252, 6.42
253, 6.78
254, 6.48
255, 6.69
256, 6.54
257, 6.14
258, 6.21
259, 6.35
260, 6.34
261, 6.09
262, 5.82
263, 6.07
264, 6.18
265, 6.05
266, 5.79
267, 6.1
268, 5.85
