balls,averageMaxLoad
0, 0
1, 0.96
2, 0.94
3, 1.01
4, 1.04
5, 1.15
6, 1.31
7, 1.42
8, 1.53
9, 1.48
10, 1.53
11, 1.7
12, 1.77
13, 1.87
14, 1.88
15, 1.78
16, 2.05
17, 1.86
18, 2.13
19, 2.14
20, 2.14
21, 2.24
22, 2.26
23, 2.33
24, 2.32
25, 2.39
26, 2.42
27, 2.34
28, 2.54
29, 2.43
30, 2.51
31, 2.5
32, 2.53
33, 2.76
34, 2.62
35, 2.89
36, 2.75
37, 2.9
38, 2.99
39, 2.89
40, 2.72
41, 2.88
42, 2.93
43, 2.96
44, 3.12
45, 3.08
46, 3.26
47, 3
48, 3.1
49, 3.31
50, 3.22
51, 3.29
52, 3.28
53, 3.37
54, 3.3
55, 3.28
56, 3.45
57, 3.43
58, 3.34
59, 3.3
60, 3.6
61, 3.54
62, 3.51
63, 3.74
64, 3.5
65, 3.42
66, 3.75
67, 3.71
68, 3.54
69, 3.66
70, 3.71
71, 3.8
72, 3.72
73, 3.64
74, 3.86
75, 3.96
76, 3.79
77, 4.02
78, 3.95
79, 4.02
80, 3.95
81, 3.96
82, 4.24
83, 4.37
84, 4.11
85, 4
86, 4.06
87, 3.86
88, 4.2
89, 4.07
90, 4.16
91, 4.03
92, 4.19
93, 4.3
94, 4.38
95, 4.43
96, 4.44
97, 4.24
98, 4.13
99, 4.38
100, 4.45
101, 4.26
102, 4.35
103, 4.5
104, 4.56
105, 4.41
106, 4.35
107, 4.29
108, 4.53
109, 4.62
110, 4.54
111, 4.57
112, 4.88
113, 4.32
114, 4.69
115, 4.79
116, 4.63
117, 4.73
118, 4.78
119, 4.69
120, 4.91
121, 4.71
122, 4.99
123, 4.86
124, 4.73
125, 4.83
126, 4.97
127, 4.87
128, 5.03
129, 4.92
130, 4.92
131, 5.07
132, 4.78
133, 4.97
134, 4.98
135, 5.07
136, 5.15
137, 5.16
138, 5.01
139, 5.04
140, 5.11
141, 5.31
142, 4.84
143, 4.99
144, 5.05
145, 5.11
146, 5.26
147, 5.17
148, 5.09
149, 5.17
150, 5.51
151, 5.2
152, 5.23
153, 5.11
154, 5.37
155, 5.16
156, 4.86
157, 4.96
158, 4.86
159, 4.91
160, 4.84
161, 4.72
162, 4.92
163, 4.87
164, 4.87
165, 4.5
166, 4.76
167, 4.54
168, 4.4
169, 4.38
170, 4.58
171, 4.63
172, 4.22
173, 4.47
174, 4.28
175, 4.19
176, 4.26
177, 4.24
178, 4.18
179, 4.12
180, 4.1
181, 4.26
182, 4.01
183, 4.02
184, 3.97
185, 4.16
186, 4.13
187, 4.14
188, 4.53
189, 4.34
190, 4.14
191, 4.2
192, 4.1
193, 4.14
194, 4.29
195, 4.45
196, 4.52
197, 4.34
198, 4.75
199, 4.97
200, 4.84
201, 4.89
202, 5.04
203, 4.93
204, 4.88
205, 4.82
206, 5.05
207, 5.37
208, 5.48
209, 5.04
210, 5.4
211, 5.73
212, 5.79
213, 5.65
214, 6.08
215, 5.95
216, 5.95
217, 6.08
218, 6.2
219, 6.47
220, 6.37
221, 6.46
222, 6.65
223, 6.62
224, 6.77
225, 7.16
226, 7.61
227, 7.17
228, 7.21
229, 7.53
230, 7.58
231, 7.71
232, 7.31
233, 8.17
234, 8.04
235, 8.02
236, 8.13
237, 8.22
238, 8.43
239, 8.66
240, 8.73
241, 8.95
242, 9.12
243, 9.13
244, 9.46
245, 9.2
246, 9.73
247, 10.32
248, 9.86
249, 9.66
250, 9.86
251, 9.9
252, 10.65
253, 10.11
254, 10.29
255, 10.59
256, 10.68
257, 10.93
258, 10.68
259, 10.78
260, 10.78
261, 10.73
262, 11.31
263, 11.31
264, 11.61
265, 11.81
266, 11.72
267, 12.33
268, 11.72
269, 12.69
