balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 1.07
4, 1.02
5, 1.1
6, 1.29
7, 1.4
8, 1.6
9, 1.55
10, 1.57
11, 1.82
12, 1.79
13, 1.87
14, 1.92
15, 1.9
16, 1.96
17, 2.08
18, 2.1
19, 1.92
20, 2.14
21, 2.15
22, 2.22
23, 2.38
24, 2.21
25, 2.41
26, 2.54
27, 2.37
28, 2.56
29, 2.54
30, 2.5
31, 2.48
32, 2.65
33, 2.64
34, 2.68
35, 2.73
36, 2.97
37, 2.73
38, 2.81
39, 2.74
40, 2.8
41, 3.01
42, 3
43, 3.03
44, 3.05
45, 3.13
46, 3.01
47, 3.33
48, 3.27
49, 3.16
50, 3.17
51, 3.04
52, 3.17
53, 3.4
54, 3.18
55, 3.47
56, 3.38
57, 3.41
58, 3.36
59, 3.62
60, 3.59
61, 3.55
62, 3.43
63, 3.81
64, 3.8
65, 3.58
66, 4.01
67, 3.74
68, 3.73
69, 3.81
70, 3.62
71, 3.72
72, 3.84
73, 3.66
74, 3.86
75, 3.79
76, 3.84
77, 3.86
78, 4.01
79, 4.08
80, 3.95
81, 3.93
82, 3.94
83, 3.95
84, 4.06
85, 4.17
86, 4.24
87, 4.04
88, 4.12
89, 4.14
90, 4.19
91, 4.16
92, 4.12
93, 4.16
94, 4.45
95, 4.45
96, 4.26
97, 4.36
98, 4.18
99, 4.5
100, 4.27
101, 4.29
102, 4.28
103, 4.32
104, 4.34
105, 3.98
106, 4.32
107, 4.32
108, 4.05
109, 3.78
110, 3.9
111, 3.75
112, 4.03
113, 3.78
114, 3.79
115, 3.68
116, 3.78
117, 3.71
118, 3.77
119, 3.57
120, 3.71
121, 3.67
122, 3.53
123, 3.46
124, 3.37
125, 3.56
126, 3.73
127, 3.5
128, 3.45
129, 3.33
130, 3.35
131, 3.32
132, 3.3
133, 3.39
134, 3.28
135, 3.44
136, 3.22
137, 3.28
138, 3.59
139, 3.41
140, 3.32
141, 3.64
142, 3.73
143, 3.68
144, 3.57
145, 3.83
146, 3.53
147, 3.89
148, 3.9
149, 3.97
150, 3.78
151, 4.06
152, 3.91
153, 3.74
154, 4.12
155, 4.26
156, 4.16
157, 4.34
158, 4.25
159, 4.7
160, 4.69
161, 4.53
162, 4.99
163, 4.88
164, 4.94
165, 4.91
166, 4.87
167, 4.76
168, 5.24
169, 5.17
170, 5.44
171, 5.45
172, 5.22
173, 5.44
174, 5.68
175, 5.65
176, 5.83
177, 5.55
178, 5.93
179, 5.92
180, 6.14
181, 6.36
182, 5.97
183, 6.64
184, 6.48
185, 6.27
186, 6.59
187, 6.77
188, 6.47
189, 6.54
190, 6.91
191, 6.81
192, 6.87
193, 7.15
194, 7.06
195, 7.03
196, 7.34
197, 7.46
198, 7.3
199, 7.88
200, 7.54
201, 7.11
202, 7.33
203, 7.33
204, 7.02
205, 7.25
206, 7.31
207, 7.18
208, 7.08
209, 7.15
210, 7.33
211, 7.12
212, 6.99
213, 7.03
214, 6.98
215, 6.73
216, 6.68
217, 6.67
218, 7.17
219, 6.81
220, 6.56
221, 6.59
222, 6.97
223, 6.37
224, 6.76
225, 6.57
226, 6.48
227, 6.27
228, 6.49
229, 6.33
230, 6.13
231, 6.28
232, 6.25
233, 5.81
234, 6.18
235, 6.23
236, 5.82
237, 6.27
238, 6.3
239, 6.03
240, 6.01
241, 6.1
242, 5.83
243, 5.89
244, 5.86
245, 6.22
246, 5.92
247, 5.75
248, 5.76
249, 5.5
250, 5.95
251, 5.76
252, 5.79
253, 5.8
254, 5.64
255, 5.54
256, 5.66
257, 5.59
258, 5.78
259, 5.65
260, 5.47
261, 5.52
262, 5.55
263, 5.54
264, 5.64
265, 5.7
266, 5.41
267, 5.5
268, 5.67
269, 6.15
