balls,averageMaxLoad
0, 0
1, 0.96
2, 0.95
3, 0.99
4, 1.02
5, 1.15
6, 1.23
7, 1.23
8, 1.33
9, 1.45
10, 1.54
11, 1.69
12, 1.6
13, 1.6
14, 1.82
15, 1.67
16, 1.82
17, 1.84
18, 1.85
19, 1.88
20, 1.93
21, 2.11
22, 2.07
23, 2.04
24, 2.06
25, 2.25
26, 2.13
27, 2.23
28, 2.31
29, 2.27
30, 2.32
31, 2.27
32, 2.37
33, 2.21
34, 2.5
35, 2.56
36, 2.53
37, 2.53
38, 2.59
39, 2.47
40, 2.52
41, 2.51
42, 2.58
43, 2.69
44, 2.8
45, 2.71
46, 2.76
47, 2.67
48, 2.79
49, 2.85
50, 2.72
51, 2.8
52, 2.78
53, 2.79
54, 3.12
55, 2.97
56, 2.94
57, 3.1
58, 2.87
59, 2.71
60, 3.07
61, 2.83
62, 3.15
63, 3.14
64, 2.92
65, 3.12
66, 3.12
67, 3.22
68, 3.22
69, 3.19
70, 3.14
71, 3.23
72, 3.4
73, 3.38
74, 3.24
75, 3.07
76, 3.42
77, 3.32
78, 3.23
79, 3.26
80, 3.42
81, 3.31
82, 3.26
83, 3.36
84, 3.59
85, 3.55
86, 3.47
87, 3.44
88, 3.41
89, 3.71
90, 3.51
91, 3.61
92, 3.53
93, 3.58
94, 3.54
95, 3.63
96, 3.61
97, 3.79
98, 3.57
99, 3.7
100, 3.49
101, 3.63
102, 3.66
103, 3.69
104, 3.64
105, 3.79
106, 3.68
107, 3.55
108, 3.72
109, 3.9
110, 3.66
111, 3.66
112, 3.78
113, 3.85
114, 3.76
115, 3.7
116, 3.8
117, 3.95
118, 3.91
119, 3.74
120, 3.94
121, 3.96
122, 3.75
123, 3.94
124, 3.93
125, 3.73
126, 4.23
127, 3.9
128, 3.89
129, 3.94
130, 4.01
131, 4
132, 3.8
133, 4.1
134, 4.03
135, 3.89
136, 3.8
137, 4.1
138, 4.33
139, 4.25
140, 4.26
141, 4
142, 4.29
143, 4.14
144, 4.24
145, 4.27
146, 4.1
147, 4.19
148, 4.19
149, 4.27
150, 4.35
151, 4.2
152, 4.28
153, 4.22
154, 4.11
155, 4.2
156, 4.12
157, 4.41
158, 4.08
159, 4.26
160, 4.24
161, 4.47
162, 4.3
163, 4.33
164, 4.27
165, 4.11
166, 4.35
167, 4.46
168, 4.42
169, 4.36
170, 4.32
171, 4.25
172, 4.4
173, 4.48
174, 4.25
175, 4.41
176, 4.56
177, 4.39
178, 4.38
179, 4.5
180, 4.62
181, 4.41
182, 4.48
183, 4.74
184, 4.29
185, 4.56
186, 4.44
187, 4.55
188, 4.63
189, 4.42
190, 4.69
191, 4.67
192, 4.77
193, 4.66
194, 4.81
195, 4.52
196, 4.49
197, 4.66
198, 4.51
199, 4.79
200, 4.44
201, 4.53
202, 4.59
203, 4.52
204, 4.76
205, 4.87
206, 4.66
207, 4.56
208, 4.59
209, 4.77
210, 4.75
211, 4.7
212, 4.61
213, 4.82
214, 4.72
215, 4.94
216, 4.97
217, 4.78
218, 4.84
219, 4.91
220, 4.85
221, 4.68
222, 4.91
223, 4.84
224, 4.98
225, 4.77
226, 4.91
227, 4.65
228, 4.69
229, 4.94
230, 4.95
231, 4.71
232, 4.86
233, 4.83
234, 4.73
235, 5.05
236, 5.01
237, 5
238, 5.04
239, 4.8
240, 5.02
241, 5
242, 5.21
243, 5.37
244, 5.19
245, 5.06
246, 5.17
247, 4.95
248, 4.72
249, 5.11
250, 5.12
251, 5.01
252, 4.95
253, 5.03
254, 4.76
255, 5.2
256, 5.09
257, 5.15
258, 5.26
259, 4.82
260, 5.01
261, 5.03
262, 5.24
263, 5.39
264, 5.21
265, 5.44
266, 4.82
267, 5.23
268, 5.08
269, 5.4
