balls,averageMaxLoad
0, 0
1, 0.96
2, 0.97
3, 0.99
4, 1.05
5, 1.15
6, 1.22
7, 1.4
8, 1.51
9, 1.5
10, 1.63
11, 1.76
12, 1.67
13, 1.68
14, 1.86
15, 1.82
16, 1.87
17, 1.97
18, 1.86
19, 1.95
20, 2.1
21, 2.06
22, 2.09
23, 2.11
24, 2.17
25, 2.27
26, 2.36
27, 2.29
28, 2.46
29, 2.35
30, 2.34
31, 2.5
32, 2.4
33, 2.35
34, 2.47
35, 2.65
36, 2.55
37, 2.63
38, 2.66
39, 2.69
40, 2.91
41, 2.63
42, 2.76
43, 2.72
44, 2.97
45, 2.97
46, 2.99
47, 2.91
48, 2.89
49, 2.85
50, 3.1
51, 2.99
52, 2.92
53, 2.91
54, 3.28
55, 3
56, 3.12
57, 3.33
58, 3.33
59, 3.24
60, 3.25
61, 3.22
62, 3.15
63, 3.23
64, 3.22
65, 3.37
66, 3.38
67, 3.37
68, 3.37
69, 3.34
70, 3.39
71, 3.36
72, 3.47
73, 3.59
74, 3.6
75, 3.73
76, 3.52
77, 3.75
78, 3.61
79, 3.73
80, 3.61
81, 3.63
82, 3.5
83, 3.67
84, 3.67
85, 3.72
86, 3.83
87, 3.85
88, 3.79
89, 3.69
90, 4.06
91, 3.63
92, 3.97
93, 4.1
94, 3.83
95, 4.06
96, 3.98
97, 4.02
98, 4.01
99, 3.88
100, 4.03
101, 4.04
102, 3.88
103, 4.03
104, 4.09
105, 4.13
106, 4.03
107, 4.15
108, 4.09
109, 4.21
110, 4.18
111, 4.17
112, 4.12
113, 4.19
114, 4.09
115, 4.38
116, 4.04
117, 4.4
118, 4.44
119, 4.55
120, 4.45
121, 4.41
122, 4.23
123, 4.19
124, 4.06
125, 4.43
126, 4.34
127, 4.28
128, 4.36
129, 4.53
130, 4.33
131, 4.35
132, 4.65
133, 4.34
134, 4.34
135, 4.4
136, 4.75
137, 4.71
138, 4.72
139, 4.59
140, 4.65
141, 4.78
142, 4.74
143, 4.56
144, 4.67
145, 4.66
146, 4.66
147, 4.54
148, 4.8
149, 4.63
150, 4.62
151, 4.82
152, 4.67
153, 4.52
154, 5
155, 4.75
156, 5.02
157, 5.13
158, 4.95
159, 4.99
160, 4.92
161, 4.81
162, 4.88
163, 5.17
164, 4.96
165, 4.93
166, 4.98
167, 4.94
168, 5
169, 5.09
170, 4.81
171, 4.76
172, 5
173, 4.93
174, 5.06
175, 5.02
176, 5.08
177, 4.95
178, 5.2
179, 4.95
180, 5.23
181, 4.99
182, 5.13
183, 5.15
184, 5.04
185, 5.21
186, 5.22
187, 5.42
188, 5.09
189, 5.08
190, 5.32
191, 4.96
192, 5.23
193, 5.19
194, 5.28
195, 5.52
196, 5.34
197, 5.12
198, 5.36
199, 5.21
200, 5.18
201, 5.19
202, 5.65
203, 5.64
204, 5.5
205, 5.58
206, 5.31
207, 5.36
208, 5.65
209, 5.23
210, 5.37
211, 5.65
212, 5.52
213, 5.5
214, 5.46
215, 5.37
216, 5.75
217, 5.42
218, 5.36
219, 5.8
220, 5.47
221, 5.84
222, 5.56
223, 5.48
224, 5.61
225, 5.39
226, 5.54
227, 5.55
228, 5.31
229, 5.74
230, 5.55
231, 5.68
232, 5.8
233, 5.52
234, 5.97
235, 5.87
236, 5.77
237, 5.56
238, 5.84
239, 5.75
240, 5.6
241, 5.64
242, 5.68
243, 5.68
244, 5.74
245, 5.83
246, 5.88
247, 5.79
248, 5.85
249, 5.59
250, 6
251, 5.93
252, 5.83
253, 5.78
254, 5.95
255, 5.6
256, 5.93
257, 5.72
258, 5.98
259, 5.9
260, 5.86
261, 6.01
262, 5.81
263, 5.88
264, 5.85
265, 5.88
266, 5.78
267, 5.97
268, 5.7
269, 6.41
270, 6.01
