balls,averageMaxLoad
0, 0
1, 0.96
2, 0.92
3, 0.95
4, 0.97
5, 1.01
6, 1.06
7, 1.08
8, 1.1
9, 1.27
10, 1.33
11, 1.39
12, 1.52
13, 1.54
14, 1.52
15, 1.54
16, 1.57
17, 1.56
18, 1.53
19, 1.57
20, 1.67
21, 1.59
22, 1.77
23, 1.74
24, 1.75
25, 1.84
26, 1.8
27, 1.73
28, 1.85
29, 1.93
30, 1.83
31, 1.91
32, 1.83
33, 1.99
34, 2.04
35, 1.98
36, 1.98
37, 1.9
38, 2.04
39, 1.98
40, 2.05
41, 2.09
42, 2.13
43, 2.22
44, 2.11
45, 2.09
46, 2.16
47, 2.16
48, 2.06
49, 2.11
50, 2.25
51, 2.14
52, 2.27
53, 2.18
54, 2.35
55, 2.32
56, 2.23
57, 2.34
58, 2.29
59, 2.27
60, 2.41
61, 2.38
62, 2.47
63, 2.41
64, 2.35
65, 2.26
66, 2.35
67, 2.47
68, 2.31
69, 2.36
70, 2.36
71, 2.49
72, 2.3
73, 2.44
74, 2.44
75, 2.31
76, 2.46
77, 2.51
78, 2.42
79, 2.38
80, 2.47
81, 2.46
82, 2.63
83, 2.43
84, 2.47
85, 2.44
86, 2.58
87, 2.42
88, 2.54
89, 2.56
90, 2.49
91, 2.52
92, 2.55
93, 2.67
94, 2.57
95, 2.7
96, 2.59
97, 2.8
98, 2.62
99, 2.6
100, 2.59
101, 2.56
102, 2.54
103, 2.7
104, 2.84
105, 2.66
106, 2.54
107, 2.65
108, 2.75
109, 2.73
110, 2.58
111, 2.66
112, 2.78
113, 2.7
114, 2.63
115, 2.65
116, 2.74
117, 2.74
118, 2.66
119, 2.74
120, 2.61
121, 2.67
122, 2.67
123, 2.85
124, 2.75
125, 2.72
126, 2.75
127, 2.79
128, 2.74
129, 2.81
130, 2.84
131, 2.69
132, 2.72
133, 2.83
134, 2.73
135, 2.87
136, 2.82
137, 2.79
138, 2.81
139, 2.81
140, 2.87
141, 2.83
142, 2.83
143, 2.83
144, 2.86
145, 2.95
146, 2.91
147, 2.83
148, 2.72
149, 3.07
150, 2.83
151, 2.9
152, 2.87
153, 2.83
154, 2.76
155, 3.03
156, 2.87
157, 2.7
158, 2.95
159, 2.76
160, 2.77
161, 2.96
162, 2.8
163, 2.92
164, 2.84
165, 2.75
166, 2.83
167, 2.93
168, 2.82
169, 2.93
170, 3
171, 2.91
172, 3.08
173, 2.81
174, 2.85
175, 2.97
176, 2.94
177, 2.95
178, 2.88
179, 3.01
180, 2.9
181, 2.74
182, 3.15
183, 3.03
184, 2.89
185, 3.02
186, 2.89
187, 2.94
188, 2.92
189, 3.03
190, 2.75
191, 2.97
192, 3.07
193, 2.96
194, 3.04
195, 2.91
196, 3.07
197, 2.98
198, 2.89
199, 3.07
200, 2.78
201, 3.03
202, 2.95
203, 3.13
204, 3
205, 3.03
206, 3
207, 2.76
208, 2.95
209, 3.01
210, 3
211, 2.95
212, 3.14
213, 3.01
214, 2.95
215, 2.93
216, 3.06
217, 3.07
218, 2.96
219, 3.02
220, 2.88
221, 3.1
222, 2.95
223, 2.86
224, 3.11
225, 2.98
226, 2.97
227, 3.01
228, 2.91
229, 3.16
230, 3.05
231, 2.94
232, 3.08
233, 3.07
234, 3.05
235, 3.12
236, 3.08
237, 2.9
238, 3.12
239, 3.06
240, 3.1
241, 2.8
242, 3.03
243, 3.21
244, 3.13
245, 3.18
246, 3.11
247, 3.28
248, 3.17
249, 3.02
250, 2.97
251, 2.96
252, 3.07
253, 3.09
254, 3.15
255, 2.97
256, 3.13
257, 3.1
258, 3.15
259, 3.05
260, 2.97
261, 2.95
262, 3.06
263, 3.29
264, 3.19
265, 3.1
266, 3.08
267, 2.95
268, 2.94
269, 3.29
