balls,averageMaxLoad
0, 0
1, 0.96
2, 0.97
3, 0.95
4, 0.96
5, 1.1
6, 1.17
7, 1.22
8, 1.29
9, 1.43
10, 1.42
11, 1.54
12, 1.57
13, 1.6
14, 1.66
15, 1.72
16, 1.74
17, 1.64
18, 1.73
19, 1.74
20, 1.78
21, 1.89
22, 1.79
23, 1.91
24, 2.01
25, 2.05
26, 2.14
27, 2.1
28, 2.19
29, 2.17
30, 2.1
31, 2.14
32, 2.25
33, 2.29
34, 2.2
35, 2.24
36, 2.35
37, 2.3
38, 2.41
39, 2.22
40, 2.4
41, 2.38
42, 2.5
43, 2.47
44, 2.57
45, 2.47
46, 2.59
47, 2.61
48, 2.62
49, 2.7
50, 2.73
51, 2.78
52, 2.7
53, 2.69
54, 2.75
55, 2.58
56, 2.71
57, 2.68
58, 2.68
59, 2.62
60, 2.8
61, 2.62
62, 2.73
63, 2.85
64, 2.87
65, 2.81
66, 2.84
67, 2.88
68, 2.9
69, 3.02
70, 2.95
71, 2.88
72, 2.94
73, 3.03
74, 2.97
75, 2.99
76, 3
77, 3
78, 3.1
79, 2.84
80, 3.11
81, 2.99
82, 3.24
83, 3.01
84, 3.24
85, 3.01
86, 3.05
87, 3.25
88, 3.2
89, 3.13
90, 3.3
91, 3.18
92, 3.25
93, 3.14
94, 3.38
95, 3.38
96, 3.32
97, 3.21
98, 3.3
99, 3.24
100, 3.25
101, 3.36
102, 3.1
103, 3.36
104, 3.17
105, 3.35
106, 3.41
107, 3.29
108, 3.36
109, 3.45
110, 3.53
111, 3.27
112, 3.5
113, 3.42
114, 3.42
115, 3.45
116, 3.46
117, 3.37
118, 3.41
119, 3.35
120, 3.39
121, 3.56
122, 3.47
123, 3.58
124, 3.56
125, 3.62
126, 3.49
127, 3.47
128, 3.39
129, 3.6
130, 3.47
131, 3.72
132, 3.52
133, 3.64
134, 3.62
135, 3.67
136, 3.54
137, 3.64
138, 3.61
139, 3.81
140, 3.62
141, 3.55
142, 3.58
143, 3.67
144, 3.53
145, 3.68
146, 3.86
147, 3.85
148, 3.75
149, 3.57
150, 3.76
151, 3.91
152, 3.77
153, 4
154, 3.9
155, 3.64
156, 3.74
157, 3.58
158, 3.65
159, 3.77
160, 3.71
161, 3.89
162, 3.64
163, 3.97
164, 3.83
165, 3.85
166, 3.6
167, 3.86
168, 3.92
169, 3.73
170, 3.99
171, 3.62
172, 3.77
173, 3.78
174, 4.02
175, 3.94
176, 3.9
177, 4.02
178, 3.74
179, 4.03
180, 3.95
181, 4.08
182, 3.92
183, 3.98
184, 4.08
185, 4.06
186, 3.97
187, 4.17
188, 3.98
189, 3.91
190, 4.06
191, 4.03
192, 4.15
193, 3.98
194, 3.78
195, 4.19
196, 4.1
197, 4.01
198, 4.19
199, 4.2
200, 4.09
201, 4.21
202, 4.05
203, 4.13
204, 4.22
205, 3.85
206, 4.11
207, 4.11
208, 4.04
209, 4.06
210, 4.08
211, 3.92
212, 4.11
213, 4.34
214, 4.16
215, 3.87
216, 4.32
217, 4.18
218, 4.22
219, 4.06
220, 4.24
221, 3.96
222, 4.21
223, 3.97
224, 4.18
225, 4.08
226, 4.18
227, 4.05
228, 4.04
229, 4.12
230, 4.34
231, 4.15
232, 4.04
233, 4.39
234, 4.11
235, 4.26
236, 4.52
237, 4.19
238, 4.25
239, 4.17
240, 4.16
241, 4.48
242, 4.22
243, 4.1
244, 4.34
245, 4.32
246, 4.36
247, 4.53
248, 4.34
249, 4.21
250, 4.14
251, 4.19
252, 4.29
253, 4.52
254, 4.49
255, 4.31
256, 4.37
257, 4.23
258, 4.27
259, 4.4
260, 4.5
261, 4.48
262, 4.26
263, 4.39
264, 4.45
265, 4.24
266, 4.34
267, 4.35
268, 4.33
269, 4.35
