balls,averageMaxLoad
0, 0
1, 0.96
2, 0.93
3, 0.9
4, 0.86
5, 0.87
6, 0.94
7, 0.97
8, 1
9, 1.06
10, 1.14
11, 1.15
12, 1.24
13, 1.31
14, 1.37
15, 1.39
16, 1.45
17, 1.34
18, 1.41
19, 1.37
20, 1.37
21, 1.48
22, 1.39
23, 1.38
24, 1.37
25, 1.35
26, 1.45
27, 1.39
28, 1.42
29, 1.4
30, 1.54
31, 1.54
32, 1.46
33, 1.41
34, 1.59
35, 1.62
36, 1.57
37, 1.57
38, 1.6
39, 1.58
40, 1.6
41, 1.55
42, 1.56
43, 1.55
44, 1.61
45, 1.61
46, 1.56
47, 1.64
48, 1.53
49, 1.59
50, 1.61
51, 1.6
52, 1.56
53, 1.72
54, 1.73
55, 1.7
56, 1.67
57, 1.69
58, 1.71
59, 1.7
60, 1.74
61, 1.8
62, 1.75
63, 1.73
64, 1.66
65, 1.69
66, 1.67
67, 1.72
68, 1.58
69, 1.78
70, 1.74
71, 1.87
72, 1.7
73, 1.64
74, 1.77
75, 1.88
76, 1.74
77, 1.82
78, 1.81
79, 1.8
80, 1.77
81, 1.86
82, 1.81
83, 1.78
84, 1.77
85, 1.74
86, 1.85
87, 1.86
88, 1.71
89, 1.84
90, 1.67
91, 1.83
92, 1.79
93, 1.86
94, 1.78
95, 1.87
96, 1.78
97, 1.69
98, 1.79
99, 1.84
100, 1.84
101, 1.8
102, 1.85
103, 1.74
104, 1.84
105, 1.91
106, 1.82
107, 1.85
108, 1.81
109, 1.91
110, 1.83
111, 1.86
112, 1.82
113, 1.82
114, 1.79
115, 1.72
116, 1.89
117, 1.86
118, 1.8
119, 1.89
120, 1.78
121, 1.83
122, 1.86
123, 1.8
124, 1.82
125, 1.9
126, 1.8
127, 1.9
128, 1.87
129, 1.88
130, 1.82
131, 1.86
132, 1.85
133, 1.89
134, 1.88
135, 1.77
136, 1.79
137, 1.87
138, 1.79
139, 1.9
140, 1.83
141, 1.91
142, 1.87
143, 1.85
144, 1.71
145, 1.84
146, 1.84
147, 1.74
148, 1.81
149, 1.76
150, 1.84
151, 1.74
152, 1.92
153, 1.88
154, 1.95
155, 1.97
156, 1.86
157, 1.88
158, 1.84
159, 1.85
160, 1.93
161, 1.89
162, 1.84
163, 1.91
164, 1.89
165, 1.83
166, 1.78
167, 1.89
168, 1.8
169, 1.86
170, 1.95
171, 1.88
172, 1.91
173, 1.9
174, 1.91
175, 1.93
176, 1.82
177, 1.89
178, 1.81
179, 1.94
180, 1.81
181, 1.84
182, 1.95
183, 1.86
184, 1.86
185, 1.9
186, 1.88
187, 1.86
188, 1.88
189, 1.85
190, 1.83
191, 1.82
192, 1.77
193, 1.8
194, 1.86
195, 1.84
196, 1.87
197, 1.85
198, 1.79
199, 1.94
200, 2.03
201, 1.84
202, 1.78
203, 1.93
204, 1.94
205, 1.88
206, 1.89
207, 1.85
208, 1.87
209, 1.91
210, 1.91
211, 1.93
212, 1.91
213, 1.88
214, 1.81
215, 2
216, 1.85
217, 1.92
218, 1.73
219, 1.78
220, 1.95
221, 1.95
222, 1.86
223, 1.84
224, 1.87
225, 1.91
226, 1.92
227, 1.88
228, 1.93
229, 1.94
230, 1.87
231, 1.8
232, 1.91
233, 1.81
234, 1.97
235, 1.84
236, 1.82
237, 1.79
238, 1.91
239, 1.8
240, 1.89
241, 1.88
242, 1.81
243, 1.87
244, 1.9
245, 1.87
246, 1.96
247, 1.93
248, 1.91
249, 1.86
250, 1.82
251, 2
252, 1.92
253, 1.96
254, 1.97
255, 1.92
256, 1.88
257, 1.94
258, 1.86
259, 1.9
260, 1.87
261, 1.86
262, 1.93
263, 1.79
264, 1.85
265, 1.81
266, 1.84
267, 1.82
268, 1.85
269, 1.86
